P01:episode_rewards,grad_norm,episode_length,P09:episode_rewards,approx_kl_divergence,fps,PMM:episode_rewards,clip_fraction,policy_entropy,value_loss,frames,policy_loss,advantage_norm,explained_variance,epoch_idx
50.0,0.05792766332719781,338.55,327.5000000000002,4.957885732368439e-05,197,180.0,0.0,1.7824760995805264,0.02145571509608999,4177920,-0.0003795362852542894,15.968718099594117,-2.5331974029541015e-08,408
50.0,0.05955136143609961,341.6,400.0,6.564132206143825e-05,197,193.0,0.0,1.7850472539663316,0.024305253999773412,4188160,-0.00038538178669114134,15.96871829032898,2.8312206268310546e-08,409
50.0,0.05235190448146591,342.28,402.5000000000002,3.248619462556945e-05,197,203.75,0.0,1.7850270092487335,0.023163963394472374,4198400,-0.00022694297040288803,15.968718123435973,-3.203749656677246e-08,410
50.0,0.05511445905100487,346.02,475.0,2.1927750753025775e-05,197,212.75,0.0,1.7829118937253952,0.0215120146778645,4208640,-0.0001415696931871935,15.96871817111969,-2.2351741790771484e-09,411
25.0,0.05702419088942136,345.9,475.0,5.9009403992860145e-05,197,207.5,0.0,1.7761603586375714,0.02348569515743293,4218880,-0.0004363254858617438,15.968718230724335,-1.7881393432617187e-08,412
25.0,0.05396618279711991,345.63,425.0,4.043688009716107e-05,197,197.75,0.0,1.7800826013088227,0.02280600748490542,4229120,-0.0002251513413284556,15.968718379735947,-1.4528632164001465e-08,413
50.0,0.05644986619016264,345.83,402.5000000000002,4.4574170903732834e-05,197,202.0,0.0,1.7793222710490226,0.025442902580834925,4239360,-0.0003176072939822916,15.968718338012696,-1.1175870895385742e-08,414
50.0,0.05618230076990581,341.85,350.0,4.457751004824928e-05,197,187.75,0.0,1.777428562939167,0.01992664922145195,4249600,-0.0002854307502275333,15.968718075752259,-1.6391277313232423e-08,415
50.0,0.05575614368665509,337.41,350.0,3.869529119242543e-05,197,183.75,0.0,1.7787538006901742,0.02227648773114197,4259840,-0.00021338182523322757,15.968718189001084,-1.9371509552001954e-08,416
50.0,0.056602811683083246,336.53,377.5000000000002,6.000399744969798e-05,197,191.75,0.0,1.7794744923710824,0.022874959651380776,4270080,-0.0004557124268103507,15.968718165159226,-1.4528632164001465e-08,417
50.0,0.05907082248443757,338.93,427.5000000000002,6.560042398318089e-05,197,205.75,0.0,1.782105053961277,0.02521005096787121,4280320,-0.0004086326293872844,15.968718260526657,-1.1920928955078126e-08,418
72.50000000000001,0.05708855589791072,348.05,402.5000000000002,4.603249119554676e-05,197,213.0,0.0,1.7848325096070767,0.023187439222238027,4290560,-0.00033223394602828195,15.968718278408051,1.4901161193847657e-09,419
50.0,0.05856332833903753,348.95,552.5000000000002,2.8617826643317912e-05,197,234.25,0.0,1.784126804023981,0.02440495782648213,4300800,-0.00015752463950775565,15.968718361854553,-1.3411045074462891e-08,420
25.0,0.059876046692579864,345.3,530.0000000000005,7.111922368254752e-05,197,213.75,0.0,1.7835817456245422,0.01896333348850021,4311040,-0.0005290695225994568,15.968718230724335,-8.195638656616212e-09,421
25.0,0.05761404492047707,346.77,552.5000000000002,4.322444699198513e-05,197,209.25,0.0,1.7836797513067721,0.020256357989273964,4321280,-0.0002498920301150065,15.968718016147614,3.3527612686157227e-09,422
25.0,0.05743236914045252,337.65,407.5000000000006,5.29533645538649e-05,197,181.5,0.0,1.7884671829640866,0.019173611857695505,4331520,-0.00034192414677818305,15.96871812939644,-2.8312206268310546e-08,423
25.0,0.056154569677274335,344.02,375.0,4.708703850653251e-05,197,181.0,0.0,1.7879224024713039,0.020315383342676796,4341760,-0.0003716214720043354,15.968718218803406,1.0430812835693359e-08,424
25.0,0.056500080161073864,336.03,330.0000000000004,5.304739347176124e-05,197,174.75,0.0,1.7848875232040882,0.022514423748361878,4352000,-0.00040327502465515864,15.968718111515045,-9.685754776000977e-09,425
25.0,0.05527731045291984,336.44,407.5000000000006,5.6303682980463064e-05,197,180.0,0.0,1.7861334837973117,0.017413331734132953,4362240,-0.00037536808176810157,15.968718105554581,0.0,426
25.0,0.05488023902546383,334.52,477.5000000000002,4.746201514720383e-05,197,188.5,0.0,1.7862608514726162,0.02283090750570409,4372480,-0.000310231951152673,15.968718379735947,3.3527612686157227e-09,427
25.0,0.05685438228056529,336.2,430.0000000000004,3.999827828558011e-05,197,197.0,0.0,1.7888137593865394,0.02018846748396754,4382720,-0.0002576934752141824,15.968718063831329,-6.7055225372314455e-09,428
50.0,0.058075936931111904,339.41,402.5000000000002,6.261658146744509e-05,197,194.5,0.0,1.7875733017921447,0.020412664237665013,4392960,-0.0004834629398828838,15.968717968463897,-1.1175870895385742e-09,429
25.0,0.05356533048399061,337.85,450.0,4.979009707613002e-05,197,189.75,0.0,1.7821912936866284,0.019734581388183868,4403200,-0.0003274195856647566,15.968718057870865,-1.7136335372924803e-08,430
25.0,0.05614302012204401,336.3,405.00000000000045,4.187839493221546e-05,197,181.5,0.0,1.7799188941717148,0.018084121344145387,4413440,-0.0002817601498463773,15.968717974424361,-1.2293457984924316e-08,431
25.0,0.060565592589883165,337.96,352.5000000000002,7.322777249498812e-05,197,167.25,0.0,1.7837505266070366,0.017866267307545057,4423680,-0.0004866808169026626,15.968718248605729,-6.7055225372314455e-09,432
25.0,0.05495566962152443,338.16,352.5000000000002,3.0045156700619912e-05,197,169.75,0.0,1.7891436405479908,0.02043183160421904,4433920,-0.0001804620940674795,15.968718022108078,-2.5331974029541015e-08,433
25.0,0.05851416380490828,331.7,302.5000000000002,6.061199666165251e-05,197,154.25,0.0,1.7868796452879905,0.021781993348849938,4444160,-0.0004688133205490885,15.968718284368515,1.2665987014770507e-08,434
25.0,0.05851383518928577,334.91,380.00000000000045,4.771323556296281e-05,197,175.25,0.0,1.786316280066967,0.020587535461527296,4454400,-0.0003426051522183116,15.968718069791795,-3.241002559661865e-08,435
50.0,0.056522257776579966,337.24,430.0000000000004,2.734683577330088e-05,197,177.75,0.0,1.7862854927778244,0.01849418793863151,4464640,-0.00015629650406481232,15.968718123435973,-1.30385160446167e-08,436
50.0,0.05421871047747635,342.05,430.0000000000004,2.9804819229550806e-05,197,176.5,0.0,1.7881632156670093,0.01849354908335954,4474880,-0.0001757005084073171,15.968717908859253,-3.725290298461914e-09,437
25.0,0.056679391517969434,336.51,325.0,3.8034614669335554e-05,197,156.75,0.0,1.7883328072726727,0.016998115339083596,4485120,-0.00026719732104538705,15.96871799826622,-1.825392246246338e-08,438
25.0,0.056526435709263044,336.88,275.0,4.048276157373465e-05,197,161.5,0.0,1.7897871755063535,0.021506933571072296,4495360,-0.0002609002414828865,15.968718099594117,-7.450580596923828e-09,439
25.0,0.05122782493684987,332.17,275.0,3.573061419031021e-05,197,153.5,0.0,1.7902898073196412,0.015453801353578456,4505600,-0.00024790879183456127,15.968717813491821,-2.384185791015625e-08,440
25.0,0.054942506443377156,330.96,300.0,3.7839843843556765e-05,197,156.5,0.0,1.7899977549910546,0.019901726866373794,4515840,-0.00025052895689441356,15.968717980384827,-1.1175870895385742e-08,441
25.0,0.055950134015944085,332.0,250.0,3.773621796376858e-05,197,148.5,0.0,1.7909456178545953,0.019118730738409796,4526080,-0.00026736227046058046,15.96871801018715,3.3527612686157227e-09,442
25.0,0.05798675803271267,327.12,255.00000000000043,4.2210765456118796e-05,197,141.25,0.0,1.7904841154813766,0.01608671337889973,4536320,-0.0003195742641764809,15.968717956542969,-1.0058283805847169e-08,443
25.0,0.057275968736899205,331.81,305.00000000000045,4.174990221574859e-05,197,166.75,0.0,1.787774743884802,0.024813801218988372,4546560,-0.00028745470372086855,15.968718320131302,-1.1548399925231934e-08,444
25.0,0.05674009385478638,328.96,452.50000000000017,6.31093646803027e-05,197,166.5,0.0,1.7886427730321883,0.01642225178075023,4556800,-0.00048604343865008557,15.968717950582505,-6.332993507385254e-09,445
25.0,0.05736694369625402,337.79,475.0,4.8760766935807e-05,197,199.25,0.0,1.7861048594117164,0.023799544345820323,4567040,-0.00031968082330422474,15.968718165159226,-1.7508864402770997e-08,446
25.0,0.05573518201730304,344.32,475.0,4.788502688519713e-05,197,195.5,0.0,1.7817762330174447,0.018229587047244422,4577280,-0.00035132680313836316,15.96871793270111,7.078051567077636e-09,447
25.0,0.05447863793706877,343.5,357.5000000000007,3.52369500913774e-05,197,181.0,0.0,1.7843003205955028,0.019979825912741944,4587520,-0.00023603704594279406,15.968718111515045,-1.6763806343078613e-08,448
25.0,0.054956065958922884,341.14,277.5000000000002,3.783918487787474e-05,197,162.25,0.0,1.7846441857516766,0.01670526592497481,4597760,-0.00029869375212001616,15.968718075752259,-1.3411045074462891e-08,449
0.0,0.054060409513242105,328.1,250.0,5.384563589387881e-05,197,140.75,0.0,1.7871328935027122,0.017507046973332763,4608000,-0.00031181653721432665,15.968718081712723,-3.01748514175415e-08,450
0.0,0.054229886515232986,328.67,252.50000000000023,3.4836581728026064e-05,197,133.75,0.0,1.7895788162946702,0.015891496822587215,4618240,-0.00024710315292395533,15.968717801570893,-1.825392246246338e-08,451
25.0,0.05576628331781257,329.26,275.0,3.73151364351898e-05,197,138.25,0.0,1.7884695194661617,0.017547822699998505,4628480,-0.000262929912423715,15.968718034029006,1.0058283805847169e-08,452
25.0,0.054570635015836366,328.53,252.50000000000023,5.3803128917451204e-05,197,131.75,0.0,1.7865142285823823,0.018773132884234656,4638720,-0.00040591057995698065,15.96871799826622,-6.7055225372314455e-09,453
25.0,0.05653287162460189,326.36,275.0,5.106314662626232e-05,197,146.75,0.0,1.7829557679593564,0.020751560127246195,4648960,-0.0003311269194455235,15.968718075752259,-8.195638656616212e-09,454
25.0,0.05815002492463556,330.21,302.5000000000002,3.371430448027013e-05,197,162.25,0.0,1.7803504027426242,0.02095037458348088,4659200,-0.0002617229600218707,15.968718206882476,1.080334186553955e-08,455
25.0,0.05811394018084058,338.49,302.5000000000002,5.657408508668027e-05,197,176.5,0.0,1.7818565882742405,0.023110215956694446,4669440,-0.000417078929967829,15.96871821284294,1.2293457984924316e-08,456
47.50000000000001,0.057684455494142584,342.77,327.5000000000002,4.444795105111865e-05,197,184.5,0.0,1.7825055681169033,0.019663521970505825,4679680,-0.0003447778248300892,15.968718135356903,1.601874828338623e-08,457
25.0,0.055344658494644185,333.54,325.0,4.430821614853642e-05,197,173.5,0.0,1.7848318994045258,0.01891107821429614,4689920,-0.00033819427735579664,15.968718069791795,1.3411045074462891e-08,458
47.50000000000001,0.05322678184131757,329.19,375.0,3.9359730481258734e-05,197,173.5,0.0,1.7834912195801735,0.018008525951881894,4700160,-0.0002810787034832174,15.968717926740647,-3.5017728805541994e-08,459
25.0,0.057235602753150185,320.94,307.5000000000006,3.6015001093225865e-05,197,154.5,0.0,1.7830682590603828,0.018113409630313982,4710400,-0.00025666339893177793,15.96871812939644,1.601874828338623e-08,460
50.0,0.057225118954096474,327.84,377.5000000000002,4.741222522763877e-05,197,170.75,0.0,1.7805355854332447,0.022604026674525813,4720640,-0.00034473882806196343,15.968718361854553,1.7508864402770997e-08,461
50.0,0.06042029118220353,330.52,350.0,5.465374660609257e-05,197,172.0,0.0,1.7714101828634738,0.021285183128202333,4730880,-0.0004566983203403652,15.968718260526657,-1.9744038581848144e-08,462
50.0,0.05813842541876559,335.0,350.0,5.6161841935420395e-05,197,185.25,0.0,1.7703459061682225,0.0232514385599643,4741120,-0.0004312336845032405,15.968718266487121,-1.1920928955078126e-08,463
50.0,0.054934765188706144,337.45,300.0,3.0501368508062398e-05,197,184.0,0.0,1.7759966760873795,0.022428605740424247,4751360,-0.00014740964470547624,15.96871817111969,-9.685754776000977e-09,464
50.0,0.05709757480522724,339.0,302.5000000000002,3.0140005462042652e-05,197,188.5,0.0,1.7824855677783489,0.023295667607453652,4761600,-0.00021534194711421152,15.968718159198762,1.1175870895385742e-09,465
50.0,0.05709819854640358,338.34,350.0,4.239037152027336e-05,197,187.75,0.0,1.7786442995071412,0.020121481298701838,4771840,-0.00032156957167899235,15.968718272447585,-4.097819328308106e-09,466
47.50000000000001,0.054725908250273535,342.83,455.0000000000004,3.771256623696928e-05,197,204.75,0.0,1.782685062289238,0.024908953142585233,4782080,-0.0002728584633587161,15.968718308210374,-1.564621925354004e-08,467
50.0,0.055731684497493196,348.16,450.0,4.127435680523206e-05,197,214.0,0.0,1.7839852929115296,0.022230451583163814,4792320,-0.0002960516088933218,15.968718165159226,-1.4901161193847656e-08,468
50.0,0.056032092745758766,353.58,450.0,2.6991373672258236e-05,197,215.75,0.0,1.7851931490004063,0.025205066369380802,4802560,-0.00017148045899375574,15.968718338012696,-7.450580596923828e-09,469
50.0,0.0556620257281857,347.44,455.0000000000004,4.017751788598645e-05,197,200.5,0.0,1.7860415279865265,0.01865015328512527,4812800,-0.00030576412682421507,15.968718004226684,-7.450580596923829e-10,470
47.50000000000001,0.05754133264766538,340.47,432.5000000000006,4.036741632100771e-05,197,184.5,0.0,1.7833688780665398,0.019341269572032617,4823040,-0.0003145377409964567,15.968717950582505,-9.685754776000977e-09,471
47.50000000000001,0.05616324277477983,329.41,280.00000000000045,4.010274457719731e-05,197,162.25,0.0,1.7856083057820797,0.018794929448631592,4833280,-0.00027127522698719984,15.968718022108078,1.564621925354004e-08,472
50.0,0.05426492776461458,329.43,280.00000000000045,3.452874059037825e-05,197,173.5,0.0,1.7860137306153774,0.019749699931708165,4843520,-0.000289731523298542,15.968718147277832,-8.940696716308593e-09,473
25.0,0.05533198297841744,326.64,275.0,4.2329582254829746e-05,197,169.5,0.0,1.7828243598341942,0.020278903942380567,4853760,-0.000325377533226856,15.968718153238296,1.1548399925231934e-08,474
47.50000000000001,0.05490940455634198,335.6,480.00000000000045,3.680060428585818e-05,197,201.5,0.0,1.7741412088274955,0.02604938964941539,4864000,-0.0002804450796247693,15.968718457221986,2.3469328880310058e-08,475
50.0,0.05678624256736947,338.32,527.5000000000002,3.679649303434118e-05,197,213.75,0.0,1.7803605906665325,0.024323157663457096,4874240,-0.00028051260160282253,15.968718194961548,8.195638656616212e-09,476
50.0,0.060697762594846626,347.61,527.5000000000002,4.215557859845731e-05,197,237.5,0.0,1.7856503888964652,0.026609880081377924,4884480,-0.0002603190747322515,15.96871834397316,-7.450580596923829e-10,477
47.50000000000001,0.05473703667962968,347.2,452.50000000000017,2.705924389125869e-05,197,218.0,0.0,1.7877005755901336,0.02039687934448011,4894720,-0.00020229656620358584,15.96871812939644,-7.82310962677002e-09,478
47.50000000000001,0.05514908068960807,344.65,352.5000000000002,3.611689867051293e-05,197,194.5,0.0,1.7823906928300857,0.02225914660084527,4904960,-0.0003053896678466117,15.968718105554581,-1.5273690223693846e-08,479
25.0,0.054133529054615326,351.77,500.0,3.520707217603558e-05,197,210.25,0.0,1.779253689199686,0.024166228744434193,4915200,-0.00021772620275442022,15.968718355894088,-9.313225746154785e-09,480
50.0,0.05887870169224403,347.11,407.5000000000006,5.027785125157891e-05,197,195.25,0.0,1.7804529964923859,0.021408227091887964,4925440,-0.00041919354880519676,15.968718200922012,3.3527612686157227e-09,481
50.0,0.054014344504307366,345.47,407.5000000000006,4.516918029722206e-05,197,193.75,0.0,1.7820450246334076,0.02128352231811732,4935680,-0.00032381932469434106,15.968718147277832,-1.1175870895385742e-09,482
47.50000000000001,0.05578835227345828,337.18,352.5000000000002,4.379717603084643e-05,197,179.25,0.0,1.7841026782989502,0.023560614022426308,4945920,-0.0003049693121283781,15.968718194961548,-3.7252902984619143e-10,483
50.0,0.05480703197713015,348.81,425.0,2.4883088274130215e-05,197,205.0,0.0,1.7861811183393002,0.02421141723752953,4956160,-0.0001930691913003102,15.968718236684799,2.6077032089233397e-09,484
25.0,0.05442501560160401,344.6,430.0000000000004,4.819631780179634e-05,197,203.75,0.0,1.785260132700205,0.020047263769083657,4966400,-0.00040145623261196307,15.968718147277832,-4.097819328308106e-09,485
25.0,0.06017120482933036,352.37,502.5000000000002,3.931789147060272e-05,197,218.0,0.0,1.7774631008505821,0.02027964171138592,4976640,-0.00028926134982611986,15.968718189001084,-1.2293457984924316e-08,486
25.0,0.06056063591839748,350.06,525.0,4.938961508518247e-05,197,208.25,0.0,1.7821246020495891,0.02372908125689719,4986880,-0.0003276487328548683,15.968718302249908,-2.458691596984863e-08,487
50.0,0.05278402217538579,346.79,525.0,2.708607662347262e-05,197,210.0,0.0,1.787420965731144,0.01996506479626987,4997120,-0.00016934838604356627,15.968718194961548,-9.685754776000977e-09,488
25.0,0.05727990839106305,351.36,457.5000000000006,5.2655322651862235e-05,197,201.75,0.0,1.7842118218541145,0.021939679945353417,5007360,-0.00043656803954945645,15.968718165159226,-1.899898052215576e-08,489
47.50000000000001,0.056862584270865456,346.77,525.0,4.6539854482130495e-05,197,208.0,0.0,1.783521305769682,0.022196732996962964,5017600,-0.00034261073833476987,15.968718355894088,2.2351741790771484e-09,490
47.50000000000001,0.05680095694776507,344.17,477.5000000000002,4.990886719955512e-05,197,200.5,0.0,1.7832428433001042,0.023497604523436168,5027840,-0.0003875425885780714,15.968718355894088,9.313225746154785e-09,491
47.50000000000001,0.05739219675578102,346.36,502.5000000000002,5.7118066638395246e-05,197,211.75,0.0,1.783575788140297,0.023067166010150686,5038080,-0.00043720195590140064,15.96871821284294,4.8428773880004884e-09,492
25.0,0.05862502958848269,340.82,477.5000000000002,4.5095127920724565e-05,197,200.5,0.0,1.7848107755184173,0.01884696954220999,5048320,-0.00033040337621059734,15.968718153238296,1.6391277313232423e-08,493
