frames,policy_entropy,policy_loss,grad_norm,advantage_norm,explained_variance,PMM:episode_rewards,P09:episode_rewards,epoch_idx,value_loss,episode_length,P01:episode_rewards,fps
6816000,1.3689124846458436,9.02161025442183e-05,0.13992001001604307,1.1849810734763742,-0.003276645541191101,1.3,3.0,852,0.01288762466237131,178.37,0.0,193
6824000,1.376269770860672,-0.00011477274121716618,0.13717711882744177,1.1723228342458605,-0.003399052619934082,1.17,3.0,853,0.013011782385619881,172.48,0.0,193
6832000,1.3821795284748077,0.0007389156613498926,0.15045393998008877,1.2413748051971196,-0.005215320587158203,1.23,3.0,854,0.01395619453679501,174.69,0.0,193
6840000,1.3841356146335602,-0.0002695411117747426,0.1282828004364768,1.0955530671775342,-0.0027006834745407103,1.33,3.0,855,0.011468786763325625,180.29,0.0,193
6848000,1.3818170750141143,-0.0011086375775630586,0.1461726324220451,1.1786215261369943,-0.003987456560134888,1.39,4.0,856,0.013364659653070703,184.34,0.0,193
6856000,1.3805772066116333,0.0014488336215435992,0.13997260753407226,1.1720904805138708,-0.0021844792366027834,1.28,4.0,857,0.01258585333618612,180.51,0.0,193
6864000,1.3826880955696106,0.002579376097419299,0.17222146024679535,1.4065476809442043,-0.0017654317617416381,1.34,4.0,858,0.016865479795242208,183.11,0.0,193
6872000,1.38282692193985,-0.0009196140174753964,0.13873018652275018,1.1620055396854878,-0.003183930516242981,1.49,4.0,859,0.012850729608999245,187.03,0.0,193
6880000,1.383039962053299,0.001234761435771361,0.12587796453555508,0.9437329982593655,-0.004227531552314759,1.22,3.0,860,0.010050884511852019,175.3,0.0,193
6888000,1.3842590725421906,0.00042648279573768375,0.159257569853154,1.2873943800851704,-0.0026559704542160035,1.03,2.0,861,0.014925580740232362,169.24,0.0,193
6896000,1.3791113483905793,-0.00223430831450969,0.13262334062513909,1.043422991782427,-0.004609761238098145,1.14,2.1000000000000085,862,0.011148824749579945,171.86,0.0,193
6904000,1.3793474566936492,3.2531458418816325e-05,0.12325585453463164,0.998262549676001,-0.0035022902488708496,1.02,2.0,863,0.009975672536347702,166.26,0.0,193
6912000,1.3740669572353363,0.0017853790917433797,0.15353547413859148,1.2033293298259378,-0.0038315004110336306,1.09,2.0,864,0.013487226527422536,169.48,0.0,193
6920000,1.3787098979949952,-0.0026204279053490607,0.1336510491789793,1.0509747599437833,-0.002456647753715515,1.17,2.1000000000000085,865,0.010812212799974076,173.41,0.0,193
6928000,1.3791964197158812,0.0005619691874017008,0.13839214572349237,1.1233349629491567,-0.0049826067686080935,1.15,3.0,866,0.012062890297240756,172.76,0.0,193
6936000,1.3736989521980285,0.005348883304977789,0.16155595920719856,1.2540052026882769,-0.0018853920698165894,1.19,3.0,867,0.015078940150015114,173.73,0.0,193
6944000,1.3772631359100342,-0.0028579246488516217,0.1619889861233889,1.373871299624443,-0.0027155280113220215,1.42,3.0,868,0.015969159270662205,183.31,0.0,193
6952000,1.3848102390766144,0.0012863196269609035,0.14431474736600924,1.2073606793582439,-0.003927732706069946,1.4,4.0,869,0.01324668641088465,183.91,0.0,193
6960000,1.3832374823093414,-0.0008958321390673519,0.14643804432921897,1.1741389958560466,-0.0037701022624969482,1.4,4.0,870,0.012988605134069076,183.39,0.0,193
6968000,1.3766270995140075,0.0004379400541074574,0.14637936885567748,1.1451020567119121,-0.0033736956119537354,1.45,3.0,871,0.01263890444606659,184.26,0.0,193
6976000,1.3748580157756805,0.0018637983052030905,0.12520579574838453,0.9670727647095919,-0.0034425199031829835,1.14,2.1000000000000085,872,0.010181620550629305,172.04,0.0,193
6984000,1.3809880208969116,0.0004830793850123882,0.15921764460220345,1.2552617985010146,-0.0022813570499420166,1.11,3.0,873,0.014239732383357477,169.79,0.0,192
6992000,1.3854125559329986,-0.00013279906241223216,0.1434379312037166,1.137436575256288,-0.003642362356185913,1.27,3.0,874,0.0128211776804892,178.53,0.0,192
7000000,1.380345834493637,-9.884850795060629e-05,0.13775847788477993,1.2056411516666412,-0.0025267994403839113,1.26,3.0,875,0.012961474970798009,180.19,0.0,192
7008000,1.3796724796295166,0.002594568285276182,0.15602606846365444,1.187485654875636,-0.002029522657394409,1.25,3.0,876,0.012925421652471413,178.5,0.0,192
7016000,1.380572452545166,0.00280443460913375,0.15548128241473536,1.2823204476758838,-0.0023816049098968504,1.39,3.0,877,0.014552201727519786,183.16,0.0,192
7024000,1.3814215159416199,-0.0015854884329019115,0.14977186147524324,1.2996154117956757,-0.004455857872962952,1.58,4.0,878,0.014592438057452455,189.75,0.0,192
7032000,1.374590643644333,0.0034858332449221054,0.1611377314121257,1.4455787249654533,-0.0033731526136398316,1.73,5.0,879,0.017053562582350423,193.66,0.0,192
7040000,1.3769579768180846,-0.002819973318837583,0.1251634757647939,1.1020035690069199,-0.0043259340524673465,1.43,4.0,880,0.011423602922914142,182.07,0.0,192
7048000,1.3713679587841034,-0.000726863939780742,0.133504007029977,1.085561715811491,-0.0029507976770401,1.14,3.0,881,0.011165074539112538,173.0,0.0,192
7056000,1.3804930174350738,0.001979291629045292,0.1316954086910105,1.1318586008623241,-0.0028817975521087647,1.21,3.0,882,0.012066809559519243,175.63,0.0,192
7064000,1.3808972680568694,-0.0020342940352566074,0.16307733308477268,1.3426308792829513,-0.0023934024572372435,1.37,3.1000000000000085,883,0.01615486926280937,182.78,0.0,192
7072000,1.3846558737754822,0.0006735281849978491,0.13672297627403257,1.1395754228159785,-0.003371385931968689,1.41,3.1000000000000085,884,0.012238908575709502,185.12,0.0,192
7080000,1.3840371942520142,0.0018406701879575848,0.1494795191360773,1.2057089692726732,-0.0045006203651428225,1.25,3.0,885,0.013295288993485883,178.17,0.0,192
7088000,1.3814409697055816,-0.000602029048022814,0.14795634515619216,1.2797404028847814,-0.000483705997467041,1.4,4.0,886,0.014993849328402576,183.08,0.0,192
7096000,1.3792141687870025,0.0012493609811645,0.15964050803716212,1.283886001072824,-0.00276924729347229,1.47,4.0,887,0.014929199844846152,183.73,0.0,192
7104000,1.3848340368270875,-0.001201970954425633,0.14165681358387563,1.202260630764067,-0.002726238965988159,1.43,4.0,888,0.012529898326374678,184.01,0.0,192
7112000,1.3844307231903077,-0.00032267693197354677,0.16175341992889933,1.3486605409160257,-0.0023034381866455077,1.56,4.0,889,0.015484169792871398,189.01,0.0,192
7120000,1.3851161313056946,0.0014927537750918417,0.15164604662985928,1.2289194206520915,-0.003804578185081482,1.47,4.0,890,0.013325281126790288,185.91,0.0,192
7128000,1.3833160984516144,0.0015316577750490979,0.13733206751765153,1.2008392505533994,-0.0023789763450622558,1.34,3.0,891,0.013805852055841115,181.93,0.0,192
7136000,1.3839955008029938,-5.9804952470585704e-05,0.15441381296281065,1.2451418224722146,-0.002115626931190491,1.44,3.1000000000000085,892,0.01448130058712195,184.68,0.0,192
7144000,1.384527177810669,-0.0006032804469577968,0.1485820013172273,1.2579632041975857,-0.004441842436790466,1.36,3.0,893,0.013930450281409322,181.4,0.0,192
7152000,1.3823011314868927,-0.0006552687799558043,0.14836948818673942,1.2014685908332468,-0.003004365563392639,1.28,3.0,894,0.013292106569406315,178.73,0.0,192
7160000,1.3780653333663941,2.8669582097791134e-05,0.14592665550282624,1.2152474793046713,-0.002430629730224609,1.3,3.0,895,0.012984033302291208,177.99,0.0,192
7168000,1.3738653230667115,-0.00020440783351659774,0.144637987360992,1.2407161725685,-0.001251990795135498,1.29,3.0,896,0.01405196889853869,174.21,0.0,192
7176000,1.3707658672332763,0.0014967551059089602,0.14254547614379634,1.1674149715155364,-0.003617755174636841,1.34,3.0,897,0.013144677690006575,177.45,0.0,192
7184000,1.3778458523750305,-0.000656089688418433,0.1426326743818451,1.1829336593300104,-0.0014915376901626586,1.33,3.0,898,0.012763735697844822,179.71,0.0,192
7192000,1.3809479367733002,0.0019230093178339302,0.11587842525181481,1.0044376618787647,-0.003195144534111023,1.18,3.0,899,0.010532850931945177,172.7,0.0,192
7200000,1.3819683945178987,0.0011204930383246392,0.1471203824815734,1.135647636950016,-0.0020244365930557253,1.05,2.1000000000000085,900,0.012945680062466635,167.34,0.0,192
7208000,1.3795907247066497,-0.0005555708566680551,0.14689156954489227,1.1616674841567873,-0.0035964012145996093,1.21,3.0,901,0.012852240939992043,175.55,0.0,192
7216000,1.3813637053966523,0.002876226281368872,0.1407724440811453,1.109148193076253,-0.003822622299194336,1.26,3.1000000000000085,902,0.012144281871051134,176.3,0.0,192
7224000,1.3807132542133331,-0.0001946901762858033,0.14585421872758894,1.1915045046806336,-0.0027317309379577635,1.16,3.0,903,0.013772206336143426,171.36,0.0,192
7232000,1.384372079372406,0.0010783987946342676,0.14380081718944943,1.1654026451148092,-0.005848891735076904,1.24,3.0,904,0.012856593160072406,176.31,0.0,192
7240000,1.3818809390068054,-0.0009951279844972304,0.13852896980464008,1.1326571999862791,-0.003843964338302612,1.19,3.0,905,0.012219890214332736,174.7,0.0,192
7248000,1.3836368501186371,0.0018550281080024432,0.15678212152557963,1.3636336868256331,-0.0019821876287460325,1.29,3.0,906,0.016674332049442454,177.32,0.0,192
7256000,1.3827884769439698,-0.0025118370703421534,0.15204964100190582,1.1999485006183386,-0.0035586756467819213,1.51,4.0,907,0.01383801105675957,186.5,0.0,191
7264000,1.3826193332672119,0.003634416563436389,0.14672175797947165,1.2000096961297095,-0.0026730185747146605,1.24,3.0,908,0.013546030227153096,177.19,0.0,191
7272000,1.3837990009784698,0.0020769395655952393,0.15126261734943872,1.2311370479688049,-0.0027076590061187746,1.08,3.0,909,0.013526583905186271,170.78,0.0,191
7280000,1.3838677859306336,0.0017060634843073786,0.16312368249941922,1.3588433777540923,-0.002906230092048645,1.37,3.0,910,0.016031394049787196,182.02,0.0,191
7288000,1.3822859597206116,-0.0022704713564598933,0.16489535350535064,1.2568149708211422,-0.003697019815444946,1.57,4.0,911,0.015341675869749452,190.19,0.0,191
7296000,1.3798111128807067,0.0034366480214521287,0.12920876545417526,1.028808081075549,-0.003788927793502808,1.19,3.0,912,0.01122879892720448,175.72,0.0,191
7304000,1.3803209042549134,-0.0008330634787489543,0.13675221762038567,1.224232590943575,-0.002498202323913574,1.11,3.0,913,0.013215135117193313,171.27,0.0,191
7312000,1.3786749935150147,0.0010096550825983285,0.1330635191109902,1.1024024682492017,-0.003762524127960205,1.3,3.0,914,0.011984570752429136,177.46,0.0,191
7320000,1.3847761499881743,0.00028140880924183877,0.1451312547209715,1.218560104370117,-0.0018415963649749756,1.3,3.0,915,0.013586011535353463,179.56,0.0,191
7328000,1.381463544368744,0.00025026311981491745,0.1414416180102967,1.2797853552550078,-0.002015887498855591,1.47,4.0,916,0.014431275380484294,186.71,0.0,191
7336000,1.3752493250370026,-0.0013585619512014092,0.14334217787337641,1.2699899991601706,-0.002824510931968689,1.67,4.0,917,0.014219263783124915,196.81,0.0,191
7344000,1.3738989770412444,-0.0003294378553982824,0.13830639919919935,1.24739770706743,-0.0051106131076812744,1.56,4.0,918,0.01346451840356167,190.81,0.0,191
7352000,1.3610467088222504,0.001866971681592986,0.15462540496595398,1.3197205953672528,-0.0013894230127334596,1.5,3.0,919,0.015689570463446215,186.06,0.0,191
7360000,1.3456956148147583,-0.002212398529809434,0.1532215632569801,1.1840907851606608,-0.0026624321937561033,1.63,3.0,920,0.013714760273142019,190.1,0.0,191
7368000,1.34936873793602,0.0005418407724937424,0.15263531148497791,1.2376235108822584,-0.0024783915281295778,1.54,3.1000000000000085,921,0.01382876047926402,189.82,0.0,191
7376000,1.3542103636264802,-0.0007593890342104714,0.13044551046489902,1.1328040261939167,-0.0031275784969329833,1.32,3.0,922,0.012075527986899032,181.09,0.0,191
7384000,1.3645981812477113,0.00040736621711403133,0.14377548645012345,1.131339037157595,-0.01229809582233429,1.18,3.0,923,0.012672233726725608,172.99,0.0,191
7392000,1.3819958555698395,0.0010753285372629763,0.11530290935784805,0.9737563186511398,-0.010528927445411682,1.01,3.0,924,0.009977818698309875,166.67,0.0,191
7400000,1.3781260204315187,0.0008590730576543137,0.17165637138823045,1.451613443531096,-0.001933751106262207,1.31,3.0,925,0.017652347657112842,178.23,0.0,191
7408000,1.379371588230133,2.8878780067316257e-05,0.15111249399697432,1.357456938624382,-0.002730236053466797,1.78,5.0,926,0.015906611093114406,194.89,0.0,191
7416000,1.3763336956501007,-0.0016066771454643458,0.14945281152123488,1.1706461171805858,-0.003284825682640076,1.64,4.1000000000000085,927,0.013347842592083907,191.81,0.0,191
7424000,1.3805196797847747,0.0014105109218508006,0.10399043536793523,0.7855529876239598,-0.0028112953901290893,1.06,2.1000000000000085,928,0.007641747224272422,169.6,0.0,191
7432000,1.3807741677761078,0.002088294503919315,0.14090036143402856,1.238581133056432,-0.0021807289123535155,0.95,3.0,929,0.014348485169298328,164.95,0.0,191
7440000,1.3790715157985687,0.0005233972554560751,0.15767016730194217,1.2549147994816303,-0.003382249474525452,1.31,3.0,930,0.014001070527838238,179.36,0.0,191
7448000,1.3828231942653657,0.0010586848149250728,0.13802160956440954,1.1228295483067632,-0.004284726977348327,1.22,3.0,931,0.012448099248513245,176.27,0.0,191
7456000,1.3843132042884827,0.0009749638277571648,0.1696173095021279,1.2751821347698569,-0.003276369571685791,1.18,3.0,932,0.014745780492321501,175.84,0.0,191
7464000,1.3855367887020111,0.0015015154983848333,0.14145955359307547,1.1795225578546524,-0.002156326770782471,1.34,3.1000000000000085,933,0.012778229854930032,183.91,0.0,191
7472000,1.3764116275310516,-0.0025955451850313694,0.1382260156822473,1.1496886115521192,-0.0026862215995788574,1.38,3.0,934,0.012568875727829436,185.0,0.0,191
7480000,1.3760926449298858,0.000348411064769607,0.1565515828048667,1.1814584147557616,-0.004015396237373352,1.21,3.0,935,0.012874760285903904,176.86,0.0,191
7488000,1.3801068580150604,0.0011242653488443466,0.12587786927982036,1.0965798635780812,-0.0034180831909179686,1.12,3.0,936,0.011565440195890914,173.07,0.0,191
7496000,1.3792331302165985,-0.000881192947153977,0.15152552087937,1.3328082894161344,-0.002524501085281372,1.2,3.0,937,0.014768666465479328,175.99,0.0,191
7504000,1.3765760993957519,-0.0005123897787416353,0.14807982007033013,1.2423452265933157,-0.0022186720371246338,1.47,4.0,938,0.013839903411953855,185.32,0.0,191
7512000,1.3720331490039825,0.0029679280912387183,0.15707401653266045,1.3206144189834594,-0.006891108155250549,1.7,4.0,939,0.015774696170201424,192.65,0.0,191
7520000,1.373505494594574,-0.0013287114179684068,0.15564301667079458,1.3112884489819407,-0.0029409301280975343,1.59,4.0,940,0.01492294154377305,189.63,0.0,191
7528000,1.3837263584136963,0.002970779997704085,0.14720927420471808,1.2955894351005555,-0.002493962049484253,1.6,4.0,941,0.014555660374417129,188.97,0.0,191
7536000,1.383842737674713,0.0013326159864664078,0.1610527562878306,1.3196699865348638,-0.0036141091585159303,1.59,4.0,942,0.016249529399347012,189.48,0.0,191
7544000,1.385042518377304,-0.0029427568474784493,0.14836378792858637,1.1409910413995386,-0.003920953273773193,1.48,4.0,943,0.012461356578887717,186.2,0.0,191
7552000,1.3851149547100068,0.00047280662809498606,0.13910457486141797,1.2333516951277852,-0.0033100712299346923,1.35,3.0,944,0.013619361310975363,180.83,0.0,191
7560000,1.381012737751007,0.0032266710448311644,0.14572960428748222,1.2299777080304921,-0.002553684711456299,1.24,3.0,945,0.013654584478817924,175.89,0.0,191
7568000,1.3774029541015624,-0.0003040246543241665,0.15421481602904594,1.228641481436789,-0.004316316246986389,1.29,3.0,946,0.014137909069413581,179.7,0.0,191
7576000,1.37774280667305,-0.0019402639736654237,0.1460619441575516,1.1169103983789683,-0.0045858311653137205,1.39,4.0,947,0.012253443507725024,184.76,0.0,191
7584000,1.380332622528076,0.003195085221377667,0.15057495518086056,1.3649203458428383,-0.0019618409872055056,1.6,4.0,948,0.016196049552345358,191.08,0.0,191
7592000,1.3788115322589873,0.0016861866810359062,0.14744739737771936,1.2841490252688528,-0.0027455157041549683,1.45,4.1000000000000085,949,0.014278319024779194,185.0,0.0,191
7600000,1.3830347275733947,-0.004031020485272165,0.1411474269159267,1.1752347733825446,-0.0021933043003082276,1.64,5.0,950,0.012807929949349272,193.63,0.0,191
7608000,1.3830105936527253,0.0021400644273671787,0.1548494793621933,1.3080995300412177,-0.0020235919952392577,1.67,5.0,951,0.015127562563575338,192.84,0.0,191
7616000,1.3822434794902803,0.0013259158766595646,0.15364645822774028,1.3104451136291027,-0.002362048029899597,1.54,4.0,952,0.014280219613865483,188.28,0.0,191
7624000,1.382621603012085,0.00042880127100943357,0.1431466950390349,1.2116415998712182,-0.0015067130327224732,1.74,4.0,953,0.012916023056059203,196.92,0.0,191
7632000,1.3851250541210174,-0.0015980103785113897,0.1538136581764123,1.2805942358821631,-0.0024044299125671386,1.54,4.0,954,0.01496915540230475,188.01,0.0,191
7640000,1.3826316940784453,-0.0016825956222601235,0.1398108157472041,1.0734304945357145,-0.004222952127456665,1.46,4.0,955,0.011454256402826104,184.39,0.0,191
7648000,1.3820962369441987,0.0022112413647118957,0.13304321236541672,1.1567544480226934,-0.004663554430007935,1.32,3.0,956,0.012328518314629945,179.7,0.0,191
7656000,1.3835993528366088,-8.408085152041167e-05,0.13611326593322037,1.1057438589632511,-0.004322896599769592,1.18,3.0,957,0.012020488355401539,174.22,0.0,190
7664000,1.3831292307376861,0.0003376419050619006,0.1367459246899576,1.2121556039154529,-0.0026769089698791505,1.12,3.0,958,0.013229402396627848,173.37,0.0,190
7672000,1.3675640785694123,0.00016178229590877892,0.13351325484163667,1.1608567221462727,-0.002383178472518921,1.32,3.0,959,0.012639543095410773,181.38,0.0,190
7680000,1.363190972805023,-0.0007973629212938249,0.14107605421873376,1.18287910990417,-0.0029720163345336916,1.3,3.0,960,0.012824685151917948,179.46,0.0,190
7688000,1.364662321805954,-0.0005536552355624735,0.13750908833298983,1.125250893048942,-0.0033431440591812135,1.22,3.0,961,0.012142042119485268,176.82,0.0,190
