frames,episode_length,P01:episode_rewards,explained_variance,PMM:episode_rewards,policy_loss,value_loss,policy_entropy,fps,P09:episode_rewards,advantage_norm,epoch_idx,grad_norm
4064000,178.57,0.0,-0.002697328329086304,1.29,0.0006743147723318544,0.014077610472668312,1.3815771019458771,201,3.0,1.2556963496655227,508,0.17104083215445473
4072000,185.0,0.0,-0.003647618293762207,1.46,0.0002540493686683476,0.013078589018150524,1.3791231143474578,201,3.0,1.1889017410948872,509,0.17057380997624183
4080000,181.47,0.0,-0.015798502564430238,1.36,0.00011094089830294252,0.012682082624460236,1.383071711063385,201,3.1000000000000085,1.1461007571965456,510,0.15835176123229774
4088000,170.25,0.0,-0.005117961764335632,1.08,0.0030217199272010477,0.011606518854655405,1.3806538355350495,201,3.0,1.0323061485774816,511,0.16117735669686048
4096000,176.42,0.0,-0.0031908929347991945,1.21,0.0002505044522695243,0.016671226212056352,1.3806558048725128,201,3.0,1.3956473080441356,512,0.1982817808663036
4104000,189.89,0.0,-0.00701702892780304,1.59,0.0032685741351451726,0.0168750872327837,1.3601769721508026,201,4.0,1.4182720121741295,513,0.18835483191225869
4112000,199.16,0.0,-0.0035779446363449095,1.85,-0.0014626188285183162,0.016089665611307282,1.3759484279155731,201,5.0,1.3726877066865564,514,0.18968941227605918
4120000,193.61,0.0,-0.0022167062759399416,1.65,0.0011275993543677031,0.014729964078305784,1.3776831901073456,201,5.0,1.2772952985391022,515,0.19080973067206
4128000,190.18,0.0,-0.0016794157028198241,1.57,0.002074997437885031,0.016164107465983762,1.3778837978839875,201,4.0,1.3776024993136524,516,0.19949019843520216
4136000,185.06,0.0,-0.007092046737670899,1.42,-0.0004256816004635766,0.010633223524150708,1.3830279290676117,200,4.0,1.0572587134689093,517,0.1482199409468503
4144000,178.84,0.0,-0.01101167917251587,1.26,-1.3800664601149037e-05,0.012778902271861625,1.3756283879280091,200,3.0,1.1325722807645797,518,0.16819184980019514
4152000,180.28,0.0,-0.008909202218055724,1.39,0.0021796820650342853,0.013601639424323367,1.3765056216716767,200,3.0,1.2464884016290307,519,0.16388165389637716
4160000,187.54,0.0,-0.0023352861404418944,1.6,-0.00014947144547477364,0.01477573621657939,1.3830177700519561,200,4.0,1.3104181792587042,520,0.1873180427426134
4168000,188.45,0.0,-0.003555024266242981,1.6,-0.0014444686146453023,0.013072391302766845,1.3746910679340363,200,4.0,1.2043309807404876,521,0.17060442039466
4176000,173.11,0.0,-0.0031329452991485595,1.18,0.0019526898697949946,0.012052081344590989,1.3670717513561248,200,3.0,1.14209350168705,522,0.1646491925087145
4184000,172.61,0.0,-0.004494927525520324,1.15,0.0008306603413075209,0.012071641136690231,1.3787961423397064,200,3.0,1.0774791859835386,523,0.17191318041364856
4192000,174.52,0.0,-0.005580769181251526,1.17,0.0006723113323096186,0.013835811764465689,1.3763744640350342,200,3.0,1.1924782712385058,524,0.18047752972581665
4200000,164.69,0.0,-0.033224518895149234,0.96,6.2622093828395e-05,0.007979554129199186,1.3743482530117035,200,3.0,0.8005264406464994,525,0.12409576337502268
4208000,161.84,0.0,-0.006465176343917847,0.87,0.0018638935202034191,0.013189555997014395,1.3730116784572601,200,2.0,1.1693511150404812,526,0.1704624377392818
4216000,172.45,0.0,-0.003540639877319336,1.13,-0.0004699464654549956,0.011178655985931983,1.38168252825737,200,3.0,1.054211753681302,527,0.160607845554503
4224000,171.46,0.0,-0.001973482370376587,1.09,-0.00017342425417155027,0.014673601979611704,1.3702022337913513,200,3.0,1.2746356562525034,528,0.18090128631937957
4232000,187.17,0.0,-0.006254163384437561,1.5,0.0032326226029545067,0.016982309288796387,1.3545110428333282,200,4.0,1.416485721990466,529,0.19020042037973056
4240000,194.92,0.0,-0.003465521335601807,1.72,-0.0005901657068170607,0.012347175132817937,1.3745217335224151,200,5.0,1.1195600988715888,530,0.16873099127035013
4248000,184.11,0.0,-0.006067559719085693,1.46,-0.00038342928048223256,0.01473214279324111,1.374087904691696,200,3.0,1.303426450137049,531,0.1843705910482002
4256000,183.33,0.0,-0.009245021343231201,1.42,0.003823017695103772,0.016628237082586567,1.3713994550704955,200,3.0,1.4053340798988938,532,0.192920781868681
4264000,191.76,0.0,-0.0028127002716064452,1.63,0.0013845349071198144,0.015523259695073647,1.3801242053508758,200,4.0,1.3026361017674208,533,0.18446715905016906
4272000,189.87,0.0,-0.01352657675743103,1.55,-0.0004678476060507819,0.01311520240853497,1.3760640847682952,199,4.0,1.201108577735722,534,0.17209921664205724
4280000,180.54,0.0,-0.005735459923744202,1.32,0.0014664902479853482,0.013090779611338803,1.381736786365509,199,3.0,1.182195768840611,535,0.15549833202761193
4288000,185.92,0.0,-0.005716821551322937,1.47,-0.0006424890414382389,0.01557727847143724,1.38274955868721,199,4.0,1.348472393155098,536,0.1766381375346582
4296000,197.87,0.0,-0.002786979675292969,1.79,0.0032608678028918803,0.017248588946240487,1.37151695728302,199,4.0,1.399802542552352,537,0.19528157589874037
4304000,197.41,0.0,-0.007614874243736267,1.79,-0.0005286720613366924,0.013376102759702918,1.3692040944099426,199,4.1000000000000085,1.2130490233004094,538,0.16573244301443885
4312000,185.28,0.0,-0.006580827832221985,1.49,0.0026745883957482873,0.014211251714032187,1.382133948802948,199,4.0,1.2634969662502409,539,0.16755116403131964
4320000,184.02,0.0,-0.007815375328063964,1.44,-0.0017411173263099044,0.012905139662034344,1.3820802879333496,199,3.0,1.1783066116273404,540,0.15580924484337613
4328000,180.64,0.0,-0.004018352031707763,1.35,-1.6450422699563204e-05,0.015498596887027816,1.3769261991977693,199,3.0,1.3261542735248804,541,0.18792141337771315
4336000,178.41,0.0,-0.002536616325378418,1.31,0.0007802057696972043,0.014138439162934446,1.3790161037445068,199,3.0,1.2691355422511696,542,0.1761002676227033
4344000,180.46,0.0,-0.003333110213279724,1.4,0.0004618023312650621,0.013464083914723233,1.3730677092075347,199,4.0,1.2160343191586436,543,0.16400064043219997
4352000,182.32,0.0,-0.005424817204475403,1.4,-2.9587779426947236e-05,0.012731340752470715,1.3813277781009674,199,4.0,1.181372303776443,544,0.16237624461138148
4360000,184.19,0.0,-0.013553287982940674,1.42,0.0006778992258477956,0.013008381240288145,1.370351997613907,199,4.0,1.1719354424998165,545,0.16015183284146484
4368000,185.28,0.0,-0.004488304853439331,1.49,0.001705591953068506,0.015656794405913388,1.3764771044254303,199,3.1000000000000085,1.3440261712297796,546,0.18020604914380187
4376000,186.34,0.0,-0.008807003498077393,1.55,-0.0015777026675641537,0.014358040270199126,1.3779924249649047,199,4.0,1.3127471715956927,547,0.15768137991929668
4384000,190.88,0.0,-0.042913186550140384,1.64,0.0038609800292761067,0.015903749833196344,1.382554564476013,199,4.0,1.3380489958077668,548,0.1919483423027154
4392000,185.58,0.0,-0.00377022385597229,1.46,-0.0009441519482061267,0.012613510827395657,1.3786272943019866,199,4.0,1.1949783684685826,549,0.16441832064070241
4400000,173.05,0.0,-0.02734388589859009,1.17,0.0009826816490385681,0.011514118063269052,1.3741614735126495,199,3.0,1.0751635723933577,550,0.15823348003627813
4408000,170.91,0.0,-0.11397006452083587,1.1,-0.00014468129491433502,0.011972914634770859,1.3727709138393402,198,3.0,1.1277512069046498,551,0.14773982917919753
4416000,175.16,0.0,-0.004692724347114563,1.21,0.001620350379962474,0.012178177769492322,1.375460774898529,198,3.0,1.1210654592886566,552,0.15526534540802225
4424000,173.34,0.0,-0.024269206523895262,1.22,-0.0009791246114764362,0.011914258684173546,1.3678993129730224,198,3.0,1.125652491040528,553,0.15922417025328897
4432000,177.19,0.0,-0.11482164144515991,1.27,0.002457591872662306,0.011765422995727021,1.3751420772075653,198,3.0,1.1258306104317308,554,0.14916199747490155
4440000,177.22,0.0,-0.012860698699951172,1.23,0.0007690504286438227,0.013193613235789598,1.382734122276306,198,3.0,1.1856396721303464,555,0.15859444772778125
4448000,183.34,0.0,-0.0030167585611343382,1.43,0.0009840995958074928,0.016081821541738463,1.3805093741416932,198,3.1000000000000085,1.362131017446518,556,0.1989321020627695
4456000,180.19,0.0,-0.004923933148384094,1.33,0.0005261718039400875,0.010075173360783084,1.3814307975769042,198,4.0,0.9833053795993328,557,0.13430918309171735
4464000,172.51,0.0,-0.004030340313911438,1.15,-0.0011328119575046002,0.010840333404357807,1.3767450416088105,198,3.0,1.0832850719615816,558,0.14049019651206185
4472000,177.02,0.0,-0.002982727885246277,1.28,0.001567291846149601,0.018069342915232482,1.3711816930770875,198,3.0,1.4588552068173886,559,0.19248099440911523
4480000,188.76,0.0,-0.0017431193590164184,1.52,0.00021545742638409137,0.01629067244983162,1.3816404938697815,198,4.0,1.3956570890545845,560,0.17882707166251857
4488000,197.73,0.0,-0.0032133406400680544,1.79,-0.0006842392199905589,0.015079111510558504,1.361361345052719,198,5.0,1.3104371472075582,561,0.1800686762676794
4496000,190.19,0.0,-0.00601233184337616,1.64,0.0019679917744360865,0.014180422550198272,1.377771363258362,198,5.0,1.2667559686675667,562,0.16422878148058878
4504000,181.35,0.0,-0.004311081171035767,1.37,-0.0024016520274744834,0.01086726192104834,1.360664839744568,198,3.0,1.0983370599150657,563,0.146456115643529
4512000,189.47,0.0,-0.012317792177200318,1.65,0.0017092145088827239,0.017286168392383842,1.3569115161895753,198,3.0,1.4558359244465828,564,0.19581440107390205
4520000,188.15,0.0,-0.001867920160293579,1.65,0.0010256350573035887,0.013144690899866873,1.3669398987293244,197,4.0,1.1916976314783096,565,0.17117736338027037
4528000,189.47,0.0,-0.0019036334753036498,1.67,0.0004768212488852441,0.012345882946660822,1.3808465147018432,197,4.0,1.1211751315370202,566,0.16823335598040928
4536000,183.6,0.0,-0.01382580578327179,1.47,0.0019639594363979997,0.014741635188174769,1.377427604198456,197,4.0,1.241178020387888,567,0.17952914631914493
4544000,190.83,0.0,-0.007358216047286988,1.68,0.0017488440946908667,0.01515429220347869,1.369903415441513,197,4.0,1.298882843516767,568,0.17872504437693393
4552000,192.49,0.0,-0.0033799177408218384,1.74,-0.0004597053420729935,0.01288218688838242,1.3843688416481017,197,4.1000000000000085,1.1876715598627925,569,0.1665966612621617
4560000,179.13,0.0,-0.013628408908843995,1.33,0.0016495276696514337,0.012133522419310339,1.3815398108959198,197,3.0,1.0524915976636111,570,0.15106584331337608
4568000,169.39,0.0,-0.0028275740146636963,1.04,0.001893223556689918,0.014095982109047327,1.3778011775016785,197,3.0,1.2509550034254788,571,0.1698588142608747
4576000,170.0,0.0,-0.004025764465332031,1.13,0.0001926962286233902,0.013581535583361982,1.3743691158294677,197,3.0,1.2141741381958127,572,0.16379395216221038
4584000,183.44,0.0,-0.0028510308265686036,1.49,0.0008051025052554906,0.0144819104099588,1.374551088809967,197,4.0,1.2560719768702984,573,0.17244514947895442
4592000,184.11,0.0,-0.0021716850996017457,1.51,9.59122076164931e-05,0.01257974882192684,1.3789280247688294,197,4.0,1.152855231575668,574,0.1618740711975558
4600000,186.25,0.0,-0.007330249547958374,1.51,-0.0005468673584982753,0.01581191920389756,1.3684466552734376,197,4.0,1.3506759931892156,575,0.18187716212245397
4608000,198.46,0.0,-0.0019213545322418213,1.77,0.0032441674172878267,0.018132754220205244,1.3772042739391326,197,4.1000000000000085,1.4585428428649903,576,0.19642101304302487
4616000,200.95,0.0,-0.002983829975128174,1.8,-0.0012109703768510372,0.012007684037471336,1.3835795199871064,197,5.0,1.1399855913966894,577,0.15517913248417295
4624000,190.12,0.0,-0.002894108295440674,1.54,0.0014726995525415987,0.014977315856176574,1.3830196022987367,197,4.0,1.2910854355245829,578,0.1589716696590201
4632000,176.25,0.0,-0.009184639453887939,1.29,-0.0002975882962346077,0.010590647724684458,1.3824139416217804,197,3.0,1.006011035423726,579,0.1498993192188377
4640000,170.19,0.0,-0.002759464979171753,1.11,0.003898953857133165,0.01408001556117597,1.3805120480060578,197,3.0,1.2526976450532674,580,0.1614299902779002
4648000,179.79,0.0,-0.00469514012336731,1.32,-0.0008758209086954594,0.012855193938976299,1.3822913122177125,197,3.0,1.1821215013042092,581,0.16241233694391294
4656000,176.09,0.0,-0.008976824283599853,1.27,-0.0012386375555070118,0.010752531626458221,1.365611778497696,197,3.0,1.0585234799981118,582,0.1413100903221851
4664000,176.67,0.0,-0.002271953821182251,1.27,0.0004120985130975896,0.0151395212949501,1.3702346444129945,197,3.0,1.295018729828298,583,0.1615796171570038
4672000,173.23,0.0,-0.0032563626766204832,1.19,0.0006171967170666903,0.010361539457835533,1.3622530710697174,197,3.0,0.9802787145227194,584,0.14147603280582197
4680000,162.6,0.0,-0.012845970392227173,0.95,0.0003091720532393083,0.012809501334304514,1.3601119315624237,197,2.0,1.1382835916802287,585,0.1524373988546968
4688000,163.24,0.0,-0.006354410648345948,0.97,0.0017044372603413648,0.009400587606232875,1.362928557395935,197,2.0,0.9192854511365295,586,0.1345722389586395
4696000,164.63,0.0,-0.005932813286781311,1.04,0.0019839566013251896,0.012097536375749769,1.3662632179260255,197,2.1000000000000085,1.1273068495839835,587,0.15364441279693758
4704000,171.23,0.0,-0.014583107233047485,1.2,0.0007668644399382174,0.014201700436228749,1.3644675815105438,197,3.0,1.2178734181635082,588,0.17035516957684482
4712000,180.73,0.0,-0.0029504585266113283,1.42,-0.002652215017005801,0.012735782302233928,1.3673229312896729,197,3.0,1.172790785357356,589,0.14883241791289492
4720000,182.15,0.0,-0.009824516773223877,1.41,0.0008012750232592225,0.011800121701417083,1.3731587541103363,197,3.0,1.1405363778024913,590,0.14708241791138862
4728000,170.2,0.0,-0.005449737310409546,1.1,0.00010048301570350304,0.010336357445494286,1.376905460357666,197,2.0,1.011598793361336,591,0.1362344256727208
4736000,169.48,0.0,-0.0037946128845214844,1.08,0.00036014616046941227,0.010168424473449704,1.3674712693691253,197,3.0,1.0102768274396658,592,0.13205586585004508
4744000,175.58,0.0,-0.0024707794189453127,1.18,0.0021799899055622517,0.012502079171413242,1.381535942554474,197,3.0,1.180793195515871,593,0.1426601502270222
4752000,182.68,0.0,-0.005875192284584045,1.37,-0.000579440703149885,0.01439355199912825,1.3783012115955353,197,4.0,1.2890000771731138,594,0.17312978272024968
4760000,196.95,0.0,-0.009653843641281128,1.76,-0.0007059404146275483,0.015700294753423806,1.3561524260044098,197,5.0,1.3394219179078937,595,0.1701737422100959
4768000,193.87,0.0,-0.03800589442253113,1.67,0.000339997349656187,0.012045464162956704,1.366097139120102,197,5.0,1.118002656288445,596,0.1506219146524567
4776000,176.54,0.0,-0.01930683135986328,1.24,-0.0016539628733880818,0.01086531532493609,1.353200331926346,197,3.0,1.0680902311205864,597,0.14043110982444856
4784000,168.31,0.0,-0.003700103759765625,1.08,0.0015220929612405599,0.010988161602890614,1.358712455034256,197,3.0,1.0287125654146074,598,0.14382054722942716
4792000,170.54,0.0,-0.005101212859153747,1.17,0.0003929822356440127,0.011969573554097224,1.3785286021232606,196,3.0,1.135415537506342,599,0.15224565370840767
4800000,177.63,0.0,-0.009385502338409424,1.32,0.00019718514755368233,0.01397844491646083,1.3756710529327392,196,3.0,1.2335833000391723,600,0.1690100421979034
4808000,170.89,0.0,-0.04347232162952423,1.09,-0.0003403402795083821,0.009848507126043841,1.3778851377964019,196,2.1000000000000085,0.9734420331940055,601,0.12585852702769373
4816000,170.53,0.0,-0.001958051919937134,1.04,-0.00015526044415310026,0.013467740966934798,1.380245587825775,196,3.0,1.2078399173915386,602,0.16200608630637123
4824000,177.98,0.0,-0.004205558896064759,1.27,0.0009562876459676772,0.014458712666473729,1.370711987018585,196,3.0,1.2565252914279699,603,0.1713120150854338
4832000,182.91,0.0,-0.003598555326461792,1.41,0.0013227453892613993,0.017219385967982816,1.3669543468952179,196,3.0,1.4089683081209659,604,0.1908616626736077
4840000,184.56,0.0,-0.01719057559967041,1.42,-0.0011816627380903811,0.01564904617778666,1.3550051045417786,196,3.0,1.362961861267686,605,0.16893325600109443
4848000,186.62,0.0,-0.00750524640083313,1.52,0.0009988395549589768,0.014492840082348267,1.3285460376739502,196,4.1000000000000085,1.295884865000844,606,0.1669727262150747
4856000,195.22,0.0,-0.007349827289581299,1.83,0.0032080312701873483,0.01581356865779526,1.3626361787319183,196,5.1000000000000085,1.390978474058211,607,0.18104745851447748
4864000,192.51,0.0,-0.02220753788948059,1.71,-0.00165112670394592,0.014113017635563664,1.3833686685562134,196,5.0,1.2708718129247427,608,0.17009760028249857
4872000,190.89,0.0,-0.003908966779708862,1.64,0.0001715372409671545,0.01426982991436489,1.3770955038070678,196,5.0,1.248826040662825,609,0.1723932575610896
4880000,181.29,0.0,-0.0032688134908676145,1.42,-0.0008348060888238251,0.01274682111099537,1.3707624244689942,196,4.0,1.134737442806363,610,0.1496857953989643
4888000,186.51,0.0,-0.006455509662628174,1.47,0.004127622453524964,0.015362159607743706,1.3649680078029633,196,4.0,1.2814376442879438,611,0.1711335063946625
4896000,200.45,0.0,-0.004063963294029236,1.72,-0.0011958049837267027,0.014456253236921839,1.374827481508255,196,4.1000000000000085,1.2434148846194149,612,0.16570289186382398
4904000,196.34,0.0,-0.003152974843978882,1.68,-0.0006996614346280694,0.015724898093885713,1.3793927669525146,196,4.0,1.3666373070701956,613,0.1845072989742167
4912000,182.76,0.0,-0.005482412576675415,1.39,0.0012476584152318537,0.014829395515407668,1.3806984734535217,196,3.0,1.2754487412422895,614,0.1720285997716813
4920000,175.17,0.0,-0.006827883124351501,1.16,-0.0014258882220747181,0.01123481151177657,1.3843680357933044,196,3.0,1.085298856459558,615,0.14459710209552282
4928000,171.82,0.0,-0.01549051582813263,1.05,0.0020702511072158815,0.011202563236852257,1.3815341567993165,196,3.0,1.0147132177650928,616,0.1376153051795743
4936000,177.22,0.0,-0.0013018745183944703,1.24,0.0012860445352271199,0.014135364319627116,1.3696689212322235,196,3.0,1.2545563208311796,617,0.1692947721440742
