frames,policy_loss,grad_norm,PMM:episode_rewards,advantage_norm,policy_entropy,episode_length,P01:episode_rewards,fps,value_loss,P09:episode_rewards,epoch_idx,explained_variance
6936000,-0.0012014791881665588,1.2721684478301822,284.1,2.7632525253295896,0.9987679547071457,1745.02,129.8,316,0.06376460928935558,383.1,867,0.9028465622663497
6944000,-0.030521032055548857,1.6595138925887856,277.9,3.635872476100922,0.9601279366016388,1722.3,113.1,316,0.11183877907693386,383.1,868,0.8750085294246673
6952000,-0.016786812664940955,1.5448637043227422,273.96,3.9201483750343322,0.9797337603569031,1723.29,104.5,316,0.12201018997468055,381.2,869,0.8461359834671021
6960000,-0.02890329102287069,1.594103108716491,275.95,3.4447229862213136,0.9749017202854157,1731.07,104.5,316,0.10376853046938778,383.1,870,0.8468124175071716
6968000,-0.023677104521775617,1.389112092269524,274.54,3.2741844618320464,0.997813949584961,1729.78,104.5,316,0.08894225119613111,381.2,871,0.7962789243459701
6976000,-0.00691577818011865,0.8275972762685286,161.3,2.0969695085287094,1.1375491428375244,1164.6,0.0,316,0.03373868081020191,378.0,872,-0.0027888470888137815
6984000,-0.010081147428136318,0.7937514162894259,154.7,1.9950978350639343,1.059214190840721,1124.02,0.0,316,0.03489216123241931,378.0,873,0.6790115201473236
6992000,-0.003426232782367151,0.9377946136882714,148.27,2.575143913030624,0.9805584108829498,1096.84,0.0,316,0.0705408874200657,378.0,874,0.8408475798368454
7000000,-0.022518569849198686,1.6769345696771918,147.99,3.7363235437870026,0.9595112699270248,1080.4,0.0,316,0.1415224489942193,371.70000000000005,875,0.877392812371254
7008000,-0.020495255999558138,2.2576816108617335,147.88,4.457355629205704,0.9721848076581955,1078.91,0.0,316,0.15970138291828334,365.3,876,0.8431613802909851
7016000,-0.004061229912913404,1.555081564369751,145.24,3.322948844432831,1.0137175518274306,1066.11,0.0,316,0.0984217560198158,360.50000000000006,877,0.8478457677364349
7024000,-0.00534608457761351,1.2434466449533281,147.92,2.516822451353073,0.9777129703760147,1066.06,0.0,316,0.06390258318278938,368.3,878,0.9062600469589234
7032000,-0.014508225090103223,1.3499755764600467,145.34,3.3950838053226473,0.9707761657238007,1059.37,0.0,316,0.09639403134584427,368.3,879,0.8862131017446518
7040000,-0.015422294582240283,2.688599754352113,143.25,4.3321138966083526,0.9721963942050934,1061.71,0.0,316,0.1482328948006034,365.3,880,0.8005555301904679
7048000,-0.02546282025776236,1.2996030096004012,153.17,3.3241479873657225,0.9990678185224533,1099.43,0.0,316,0.08977467119693756,371.1,881,0.8477717584371567
7056000,-0.019056240969803184,1.1053704717693025,151.05,2.666328939795494,0.9849220955371857,1082.29,0.0,316,0.06364488273859024,368.3,882,0.8787761813402176
7064000,-0.018408705053152518,1.5171787848055986,145.31,3.245074384212494,0.9562114876508713,1070.99,0.0,316,0.08999205619096756,368.3,883,0.8100734198093414
7072000,-0.011473278098274023,2.0936423007879075,143.11,3.412156695127487,0.9490670037269592,1066.23,0.0,316,0.10572199920192361,368.0,884,0.8467746245861053
7080000,-0.0228987200348638,1.476436522668426,147.98,2.8301180922985076,0.941233531832695,1073.57,0.0,316,0.0749012241186574,368.0,885,0.8762300848960877
7088000,-0.021804215186275542,2.2154450888814896,157.96,3.8218896132707596,0.9468393915891647,1116.77,0.0,316,0.1441587151074782,368.0,886,0.8457889646291733
7096000,-0.024946427261456846,2.0458679840774145,173.94,3.7963058412075044,0.9547681480646133,1178.18,0.0,316,0.11765065665356815,371.0,887,0.9344467520713806
7104000,-0.011065929061369389,2.4933263974370403,181.64,3.9509293460845947,0.9677196258306503,1217.45,0.9000000000000004,316,0.132181951738894,372.50000000000006,888,0.9116533160209656
7112000,-0.020388802611269057,1.9375712256827495,199.04,3.6010030412673952,0.9728944230079651,1311.87,1.0,316,0.11396138216368853,377.1,889,0.8793372696638108
7120000,-0.02090821421763394,2.222194483033305,206.55,3.586727247238159,0.934983206987381,1352.17,1.0,316,0.11478140543214976,377.1,890,0.8568779700994491
7128000,-0.0019451612120610661,1.7841793730272855,217.15,3.201529053449631,0.9085212182998658,1400.49,1.0,316,0.08462984417565167,377.1,891,0.8871999657154084
7136000,-0.02411705157137476,2.6468726167473227,230.41,3.9995212149620056,0.9332554304599762,1475.3,2.0,316,0.15141410484910012,378.4,892,0.8770314341783524
7144000,-0.011061248264450114,1.5971598474145665,249.59,3.300059604644775,0.9696510207653045,1583.65,3.9000000000000004,316,0.09653101123869419,384.50000000000006,893,0.8754784321784973
7152000,-0.017210616100928746,1.263167136474217,263.24,2.777936644554138,0.9562969130277633,1661.95,33.9,316,0.06633155392482877,384.50000000000006,894,0.8149821239709855
7160000,-0.015249286842881703,1.6746242203642259,268.46,3.4086601084470747,0.9507244324684143,1696.46,51.8,316,0.10438988238107413,384.50000000000006,895,0.8272209590673447
7168000,-0.023022662459407,1.3458536316391783,285.28,3.599625293016434,0.9673968183994294,1798.5,103.0,316,0.11041272390633822,389.0,896,0.8535740518569946
7176000,-0.004594980091787874,1.3174793963993272,292.02,3.354339762926102,0.9785731893777847,1820.81,142.8,316,0.09509642792865634,389.0,897,0.8980080604553222
7184000,-0.04109047479723813,2.0793498833661133,298.72,4.215112428665162,0.9680391961336136,1863.11,147.0,316,0.14447677210904658,390.20000000000005,898,0.8597602236270905
7192000,-0.017938364050060045,1.4683724063198513,301.67,3.0086335515975953,0.9719414502382279,1869.39,147.0,316,0.07745452709496022,393.1,899,0.9425324136018753
7200000,-0.01708757498254272,1.6735416600486197,299.05,3.693593599796295,0.9794341868162155,1882.8,147.0,316,0.12052940716035664,393.1,900,0.9172079110145569
7208000,-0.00924755729327444,1.1090933750993768,300.49,2.9607220911979675,0.9854343324899674,1881.88,147.0,316,0.0735574440471828,394.0,901,0.9447157216072083
7216000,-0.012018099442357197,1.6425933128698045,302.97,3.585647336244583,0.9467266947031021,1890.6,147.0,316,0.11555386656895279,394.09999999999997,902,0.9173619818687438
7224000,-0.0026740304182749242,2.3728239604579464,302.58,3.958169777393341,0.9848632192611695,1896.36,147.0,316,0.1262484049797058,395.1,903,0.9217263573408127
7232000,-0.013137810439802706,1.3422629262781844,299.12,3.4227259063720705,0.9943405103683471,1882.12,146.89999999999998,316,0.09126667295116932,395.1,904,0.8948931455612182
7240000,-0.016833770416560583,0.9657016158954969,296.87,2.8437985253334044,1.0101224607229233,1886.45,144.4,316,0.07144028558861465,395.1,905,0.8694236439466476
7248000,-0.024221055486123078,1.3312930126490108,282.86,3.2541456025838853,1.0370676350593566,1840.69,64.0,316,0.08715431249700487,396.1,906,0.6705582064390182
7256000,-0.012202253257564735,0.6656535000036216,281.43,1.8883238172531127,1.0331984812021255,1837.79,64.0,316,0.03243342414498329,396.1,907,0.7959303897619248
7264000,-0.025234680622115774,1.0407278675492675,277.32,2.6542153650522233,0.9721388703584671,1824.54,64.0,316,0.07421860804315657,396.1,908,0.7959245735406876
7272000,-0.012268570681044366,1.7610641659751527,268.24,4.082453207969666,0.9614934223890305,1803.4,64.0,316,0.1398878662660718,396.1,909,0.8779338961839676
7280000,-0.025205003782029962,1.4671876536481165,266.64,3.577673647403717,1.0309371131658553,1788.65,75.7,316,0.10561916370876133,394.0,910,0.8950252646207809
7288000,-0.016077605038590265,1.0356271052102024,262.71,2.7024048131704332,1.0309308385848999,1776.35,64.0,316,0.06504413595888764,394.0,911,0.9223631536960601
7296000,-0.0168747724725381,1.7484500022455796,262.75,3.5267605543136598,0.9723878228664398,1779.55,75.7,316,0.13466494117863476,394.0,912,0.8570771199464798
7304000,-0.02866638162842719,1.7537758691459349,252.01,3.485144211053848,1.0032087993621825,1755.76,63.6,316,0.11617242929525673,394.0,913,0.810438203215599
7312000,-0.0027155468583805486,1.2628984914229155,253.38,3.2327769207954407,0.9965559214353561,1761.24,63.6,316,0.09126651711761952,393.1,914,0.8689771509170532
7320000,-0.002942775543779135,1.6448441115312828,254.73,4.016304143667221,0.9865512400865555,1764.19,63.6,316,0.13798549213446676,391.20000000000005,915,0.9078392839431763
7328000,-0.015216011894735856,1.2030679381184841,255.12,3.1786150062084197,1.0116774135828017,1744.25,63.6,316,0.08841907984577119,391.20000000000005,916,0.8955829632282257
7336000,-0.010921690732066053,1.3548738891056218,250.38,3.2457890343666076,0.9911613643169404,1727.55,63.6,316,0.08813104442320764,391.20000000000005,917,0.9088793563842773
7344000,-0.014459483955870383,1.46151628743253,252.11,3.5171137166023256,0.9562226104736328,1732.25,63.6,316,0.10327783819288015,391.20000000000005,918,0.9311380684375763
7352000,-0.006801111731329001,1.4822557534153658,249.94,3.7932335007190705,0.958467333316803,1727.99,63.6,316,0.11274836510419846,393.1,919,0.9292505031824112
7360000,-0.0201694883761229,1.5554076637664787,250.64,3.6416393947601318,1.0026073527336121,1721.55,63.6,316,0.10794168609194457,391.20000000000005,920,0.9153904241323471
7368000,-0.012764603674586397,1.1197292859175128,250.64,2.8833957540988924,1.0107255744934083,1721.55,63.6,316,0.07055290972813964,391.20000000000005,921,0.910095711350441
7376000,-0.017032592620234936,1.9057840104262485,252.53,3.7186097317934035,0.9808758556842804,1725.19,63.6,316,0.13346483395434916,393.1,922,0.8995620554685593
7384000,-0.03467427002178738,2.593519862063751,249.23,4.798350001573563,0.9899620229005813,1713.18,63.6,316,0.1984226943179965,391.20000000000005,923,0.8947490119934082
7392000,-0.014897127996664494,1.7214197556226392,250.7,3.719031878709793,0.9920557725429535,1715.43,73.0,316,0.11866295961197465,391.20000000000005,924,0.8982622170448303
7400000,-0.02580248528975062,1.4254025058523987,250.72,3.2866781044006346,0.973923374414444,1709.99,73.0,316,0.0959796025743708,390.1,925,0.8763339078426361
7408000,-0.021739349967247107,1.6725253485028029,251.0,3.5576503598690032,0.9547163707017898,1705.17,73.0,316,0.10243946908041834,385.5,926,0.8970109891891479
7416000,-0.01580862155504292,1.938259164281422,255.79,3.8196965110301973,0.9548776990175247,1714.94,78.8,316,0.12994845337234437,381.40000000000003,927,0.8810025626420974
7424000,-0.019667324832407757,1.1896785743637754,263.42,3.1609582340717317,0.9725105983018875,1740.67,89.7,316,0.08468560724984854,385.5,928,0.8887762355804444
7432000,-0.012513756462867604,1.5056229367929623,272.56,3.5579054886102677,0.953718643784523,1769.4,99.19999999999999,316,0.12368858168367297,390.1,929,0.9208154845237732
7440000,-0.009904176727868617,1.4185607428998201,282.81,3.7171146166324616,0.9670466446876526,1792.51,117.9,316,0.11647051520645618,390.1,930,0.927319592833519
7448000,-0.026765487495358686,1.3596984599880364,292.4,3.4112536120414734,0.9766079580783844,1823.76,117.9,316,0.10007894203066826,391.0,931,0.9022999757528305
7456000,-0.01701764064026065,0.9211012429141537,262.34,2.8420971137285234,1.0921540719270706,1672.29,29.700000000000006,316,0.06864027104573324,390.1,932,0.5210113179683685
7464000,-0.0022391855029854925,0.6084929461281824,220.47,1.8041396677494048,1.0977061182260512,1447.8,1.0,316,0.026905377120710908,385.5,933,0.5674147289991379
7472000,-0.006342646296252497,0.926472517137455,217.41,2.5005493545532227,0.9720043277740479,1436.73,1.0,316,0.06357165846507996,385.5,934,0.8986196851730347
7480000,-0.030121423413511365,1.8311872676938585,214.71,4.012684812545777,0.9222983485460281,1416.07,1.0,316,0.13601315025240182,385.5,935,0.8236017614603043
7488000,-0.03848570733898669,2.058553071332433,207.28,4.015408214330673,0.9733735394477844,1396.66,1.0,316,0.14311755141243337,379.20000000000005,936,0.740909903049469
7496000,-0.010391297517344356,0.9059505716324794,206.3,2.317784623503685,0.9534469622373581,1387.55,1.0,316,0.04935603348072618,379.20000000000005,937,0.8946229863166809
7504000,-0.013656713588861748,2.3376566547521653,206.3,4.381920857429504,0.8732513099908829,1387.55,1.0,316,0.16787140020169317,379.20000000000005,938,0.8474732309579849
7512000,-0.018844495969824494,2.41837779081778,207.14,4.675303355455399,0.8810541480779648,1377.54,1.0,316,0.171966891027987,377.1,939,0.8889746916294098
7520000,-0.019754443531128346,1.1667676157105744,213.93,3.229653718471527,0.9557789880037307,1405.58,1.0,316,0.08273157705552876,382.80000000000007,940,0.875479691028595
7528000,-0.019380371789447962,0.8335840869772546,217.5,2.2188941609859465,0.9541466349363327,1417.91,1.0,316,0.04148058501537889,390.1,941,0.9196353495121002
7536000,-0.011280579170561396,1.5138126612369778,216.08,3.550909594297409,0.8929896235466004,1415.89,1.0,316,0.10220918142236769,390.1,942,0.8892591851949692
7544000,-0.01606249777134508,1.5158448686663655,218.79,3.9294513487815856,0.9093103694915772,1425.28,1.0,316,0.12748731516767292,390.1,943,0.9279575473070145
7552000,-0.005465434049256146,1.199789614234289,222.59,3.3778669834136963,0.9707440435886383,1442.17,1.0,316,0.09141367103904485,391.40000000000003,944,0.925663269162178
7560000,-0.00744478050241014,1.0331262106378931,223.99,2.66194836974144,0.9868247789144516,1456.44,1.0,316,0.06247119831386953,390.50000000000006,945,0.8147276169061661
7568000,-0.009856384251033887,1.1600830095670347,224.38,3.064899625778198,0.9599540531635284,1451.78,1.0,316,0.08507064000703395,390.50000000000006,946,0.8808447813987732
7576000,-0.013770906506688335,1.2523580874940243,223.25,3.3450933361053465,0.9568711495399476,1441.66,1.0,316,0.10631604998372496,388.20000000000005,947,0.8973230987787246
7584000,-0.03183362792187836,1.5549799643703515,214.25,3.233178542852402,0.9865576976537704,1428.71,1.0,316,0.1104990930808708,388.20000000000005,948,0.820724818110466
7592000,-0.008842856355186087,0.8344881300069644,213.6,2.2833664661645887,0.9689741688966751,1432.58,1.0,316,0.045871210261248054,388.20000000000005,949,0.8704993569850922
7600000,-0.015948056785273366,1.188960449799857,214.02,3.0658332562446593,0.9161373573541641,1432.22,1.0,316,0.09184964847750962,388.20000000000005,950,0.8740022695064544
7608000,-0.008660866741993232,1.6605411725587669,219.34,3.943589676618576,0.9056822091341019,1461.23,1.0,316,0.1298986963648349,388.20000000000005,951,0.8753014302253723
7616000,-0.006921984923828859,1.628401957315326,232.36,3.57670135140419,0.9573193460702896,1509.11,1.0,316,0.1102702515758574,390.50000000000006,952,0.8761813718080521
7624000,-0.0017647996870800854,1.0720666024745322,245.94,2.671736205816269,0.9601302641630173,1570.72,1.0,316,0.06141561620403081,402.3,953,0.9347954934835434
7632000,-0.024322479231632315,1.7725417690597343,256.09,3.705039044618607,0.939708286523819,1618.97,2.0,316,0.11542856188490987,402.3,954,0.8747207081317901
7640000,-0.004821990224299953,1.4984163267058472,270.07,3.7482604122161867,0.9140256673097611,1695.53,9.300000000000002,316,0.11742336852476001,402.3,955,0.9000440526008606
7648000,0.0046552479844831395,1.2442215379240675,294.73,3.545215253829956,0.9556024026870727,1819.16,111.0,316,0.09995385651942343,405.1,956,0.9134492540359497
7656000,-0.022105235741328215,0.928168436020389,302.71,2.9139596939086916,0.9773728847503662,1863.4,148.0,316,0.07965777960140258,405.1,957,0.9035887068510056
7664000,-0.011575236870121443,1.2795856258079923,309.94,3.4232015442848205,0.9448477363586426,1900.4,150.9,316,0.10812488115392625,405.1,958,0.9005435407161713
7672000,-0.00786669921129942,1.3268634387339808,315.11,3.438722789287567,0.8852376687526703,1935.22,181.6,316,0.09915213406551629,405.1,959,0.9283382773399353
7680000,-0.01938752601214219,1.2165820407581105,317.97,3.3620498847961424,0.9585212564468384,1939.76,206.4,316,0.09168828744441271,402.3,960,0.9021586364507675
7688000,4.4180309632793066e-05,1.487580559757326,323.66,3.2391119170188905,0.9819777053594589,1960.44,219.60000000000002,316,0.087624875260517,402.3,961,0.9411633068323135
7696000,0.01038681727834046,1.0515493386242551,323.46,3.0427908754348754,0.9957352465391159,1956.87,219.60000000000002,316,0.06865335773676634,402.3,962,0.9557165282964707
7704000,0.0005232968453856301,1.1245668328269327,319.49,3.075909603238106,0.971354376077652,1948.71,199.1,316,0.08783426365349442,404.1,963,0.9244429528713226
7712000,-0.02368425094697159,1.4459630372912242,318.01,3.7449004530906675,0.9482108306884766,1953.39,199.1,316,0.12563282468356193,402.2,964,0.9156628274917602
7720000,-0.01955465631064726,1.1128551042139823,316.48,3.2657715916633605,0.9993171530961991,1949.78,199.1,316,0.08467744180001319,394.5,965,0.9176282453536987
7728000,-0.024104900667443873,1.4769276540310157,317.74,3.3409295189380646,0.9771640026569366,1951.98,199.1,316,0.09353204706218093,392.20000000000005,966,0.9041403818130493
7736000,-0.022612349660485052,1.2324842865288006,313.38,3.0786667716503144,0.9652112573385239,1942.53,174.20000000000002,316,0.08318407053127885,394.5,967,0.9439122265577317
7744000,-0.021812471951416227,1.6702922782010377,305.02,3.1930284512043,0.9703343778848648,1918.96,157.0,316,0.10048724952619523,392.20000000000005,968,0.8945680546760559
