frames,fps,advantage_norm,epoch_idx,approx_kl_divergence,policy_loss,P09:episode_rewards,PMM:episode_rewards,episode_length,grad_norm,explained_variance,value_loss,policy_entropy,P01:episode_rewards,clip_fraction
1443840,194,15.968718039989472,141,9.437344916172208e-05,-0.0004887284567303141,325.0,162.5,335.57,0.05753598601672995,-8.940696716308593e-09,0.0195359512406867,1.78428475856781,50.0,0.0
1454080,194,15.968718308210374,142,0.00012625497862095436,-0.0005973283847197308,425.0,182.5,341.9,0.05846202418975692,-5.960464477539063e-09,0.025517040526028722,1.7835609197616578,50.0,0.0
1464320,194,15.968718278408051,143,7.892075025353051e-05,-0.0003882616918417625,500.0,202.25,348.82,0.05397755870482048,-2.16066837310791e-08,0.023198901617433876,1.7820412896573543,50.0,0.0
1474560,194,15.968718045949936,144,0.00010163601746953077,-0.00048493937028979415,500.0,210.75,349.76,0.05451497004582704,2.6077032089233397e-09,0.022754568577511236,1.7792761676013469,50.0,0.0
1484800,194,15.968718039989472,145,9.314989360529325e-05,-0.0004797393317858223,500.0,202.5,345.36,0.054800301520558425,2.3096799850463868e-08,0.022119337640469895,1.7772631518542767,50.0,0.0
1495040,194,15.96871833205223,146,8.06813015254093e-05,-0.0003327913960674778,432.5000000000006,205.5,345.87,0.05482141810982503,1.6391277313232423e-08,0.024769143073353917,1.7789467751979828,47.50000000000001,0.0
1505280,194,15.968718105554581,147,9.417866980605538e-05,-0.00046148746841936374,432.5000000000006,203.0,340.83,0.05500007770782119,-5.587935447692871e-09,0.022852015495300294,1.7814539968967438,47.50000000000001,0.0
1515520,194,15.968718147277832,148,0.00010373939966044077,-0.00046178439624782185,355.00000000000045,189.25,341.08,0.06044988917146658,-8.568167686462402e-09,0.019132102385628968,1.7837553568184377,50.0,0.0
1525760,195,15.968718236684799,149,0.00011235282239177024,-0.0005090686358016683,425.0,189.75,340.93,0.05670475312776302,-2.570450305938721e-08,0.024415156146278604,1.7824777640402316,50.0,0.0
1536000,195,15.968718141317368,150,0.0001348423859052872,-0.0007148937213059981,350.0,175.25,340.69,0.06040163135258161,-1.1175870895385742e-08,0.020028686098521577,1.7867000602185725,50.0,0.0
1546240,195,15.968718165159226,151,8.168994952946207e-05,-0.0004720764001831412,327.5000000000002,168.25,335.47,0.0555232805399415,1.30385160446167e-08,0.02030159189598635,1.7835331812500954,25.0,0.0
1556480,195,15.968718260526657,152,5.985864010327191e-05,-0.0002813152314047329,325.0,179.0,340.84,0.05669099356749008,-3.725290298461914e-08,0.02361253010458313,1.7774307385087014,25.0,0.0
1566720,195,15.968718218803406,153,9.316024591008443e-05,-0.000468818616354838,302.5000000000002,168.0,338.0,0.05557464668757424,-1.4901161193847657e-09,0.023652546701487153,1.7778484664857388,25.0,0.0
1576960,195,15.96871822476387,154,9.751442663219478e-05,-0.0004857320149312727,325.0,194.75,349.09,0.0540968815945719,4.470348358154297e-09,0.02200154066667892,1.7818089686334133,25.0,0.0010009765625
1587200,195,15.968718296289444,155,8.615648373329065e-05,-0.00040643930915393864,327.5000000000002,197.25,345.82,0.05665666380210329,7.450580596923829e-10,0.02558293206966482,1.785783439129591,50.0,0.0
1597440,195,15.968718165159226,156,9.464381448474058e-05,-0.000497480313788401,425.0,199.0,342.85,0.054886621392967475,-2.4959444999694825e-08,0.02104248310206458,1.7841721676290034,50.0,0.0
1607680,195,15.968718326091766,157,0.00012120301528799615,-0.0005940735827607568,425.0,189.0,332.96,0.059437784965710797,-9.685754776000977e-09,0.021020685744588263,1.7862492471933364,25.0,0.0
1617920,195,15.968718135356903,158,8.189340986533011e-05,-0.000418695890402887,327.5000000000002,179.0,333.35,0.052984292316357776,8.940696716308593e-09,0.019812751463905442,1.7886277191340922,25.0,0.0
1628160,195,15.96871801018715,159,0.00017314006232496126,-0.0009299041517806472,300.0,169.25,330.61,0.0568668246084867,2.4959444999694825e-08,0.019238880203920415,1.7854178048670293,25.0,0.0
1638400,195,15.968718338012696,160,0.00010539936605233891,-0.0005721140874811681,340.00000000000125,193.25,343.49,0.05608862232192825,-2.3096799850463868e-08,0.02355638510780409,1.7746540799736976,50.0,0.0
1648640,195,15.968718147277832,161,0.00011902289735914451,-0.0005711520746444875,475.0,203.75,344.62,0.05655623826065,-2.2351741790771484e-09,0.02254400528036058,1.7706599339842797,50.0,0.0
1658880,195,15.968718165159226,162,4.839533281426611e-05,-0.00016373192593164277,475.0,207.75,342.27,0.050680505915787044,4.097819328308106e-09,0.021787538719945588,1.7816044494509697,25.0,0.0
1669120,195,15.968718111515045,163,6.45096730709227e-05,-0.000277518523944309,427.5000000000002,200.75,341.36,0.053888915207831734,2.6077032089233397e-09,0.021196618437534197,1.7794024176895618,25.0,0.0
1679360,195,15.968718063831329,164,8.090393676045693e-05,-0.0003921863775758538,377.5000000000002,185.5,336.6,0.05337567310143561,-3.4645199775695803e-08,0.021422519141924567,1.7833670221269131,25.0,0.0
1689600,195,15.968718439340591,165,7.965114735775103e-05,-0.0004026719750982011,427.5000000000002,200.0,338.09,0.05693705871665069,5.587935447692871e-09,0.024387273672618903,1.7745433084666729,50.0,0.0
1699840,195,15.968718308210374,166,0.00012326175519632442,-0.0006076789610233391,402.5000000000002,206.75,341.94,0.056761792234555776,-1.4901161193847657e-09,0.02187802333792206,1.7763673663139343,75.0,0.0
1710080,195,15.968718296289444,167,6.82573333691039e-05,-0.0002878003659134265,452.50000000000017,219.5,343.65,0.054909402185777514,-9.685754776000977e-09,0.02316708141588606,1.7814440108835696,75.0,0.0
1720320,195,15.968718302249908,168,8.334217941765587e-05,-0.0003376585173100466,575.0,241.75,354.08,0.058211321054000675,-4.097819328308106e-09,0.0251496852200944,1.7777855403721332,72.50000000000001,0.0
1730560,195,15.968718230724335,169,7.475772998315478e-05,-0.0003964956382333185,575.0,229.25,349.39,0.05448063954262124,-2.3096799850463868e-08,0.022160040214657784,1.7827005796134472,50.0,0.0
1740800,195,15.968718183040618,170,0.00010085453949209011,-0.0004846753214224009,575.0,230.5,345.74,0.05450583686811376,-1.1175870895385742e-09,0.023292656254488973,1.7805670239031315,50.0,0.0
1751040,195,15.96871811747551,171,8.715533748446803e-05,-0.00044095905122958355,502.5000000000002,222.25,345.66,0.05607887021075499,4.097819328308106e-09,0.02218867261544801,1.7864576868712903,50.0,0.0
1761280,195,15.968718230724335,172,7.242470250368171e-05,-0.00037256097384670285,502.5000000000002,216.25,343.95,0.0532166937662133,-3.427267074584961e-08,0.021331433471641504,1.7795402735471726,50.0,0.0
1771520,195,15.96871822476387,173,0.00011716202460707593,-0.0005699499830370769,450.0,205.0,338.82,0.056776466371366095,-1.6391277313232423e-08,0.02304627657867968,1.7842122174799442,25.0,0.0
1781760,195,15.968718147277832,174,0.00011684752065441729,-0.0005675258336850675,450.0,181.75,328.28,0.05823423944102807,-1.4901161193847657e-09,0.017964535164355765,1.782474872469902,25.0,0.0
1792000,195,15.968718022108078,175,0.00011317661463934314,-0.0006359916129440535,300.0,166.5,331.54,0.058146529714553696,-2.9802322387695314e-09,0.019538866623770447,1.77836866825819,25.0,0.0014404296875
1802240,195,15.968718248605729,176,9.546029669280643e-05,-0.0005627257038213429,305.00000000000045,177.75,336.47,0.05636053330257407,-1.3411045074462891e-08,0.02275470565073192,1.7816743016242982,25.0,0.0
1812480,195,15.968717956542969,177,0.00010186715270315006,-0.0004932477801048663,430.0000000000004,189.75,344.28,0.05500140428567838,-1.2293457984924316e-08,0.01976256742491387,1.7795313827693462,25.0,0.0
1822720,195,15.96871817111969,178,9.701884363195745e-05,-0.0004967620756360702,475.0,199.0,347.75,0.056182285555453335,-9.313225746154785e-09,0.021787470119306818,1.7797009833157063,25.0,0.0
1832960,195,15.96871799826622,179,8.846640592121701e-05,-0.0004047924907354172,477.5000000000002,204.75,345.75,0.05435268894964076,-1.4901161193847657e-09,0.019838547328254207,1.7782884433865547,25.0,0.0
1843200,195,15.968718194961548,180,8.050989366097383e-05,-0.00041668202975415626,477.5000000000002,199.75,343.61,0.058250071270375556,-1.825392246246338e-08,0.023793579527409747,1.7802645228803158,25.0,0.0
1853440,195,15.968718361854553,181,0.00012056967842895005,-0.0005759735595347593,432.5000000000006,192.75,337.98,0.056815957574517614,-3.7252902984619143e-10,0.02190384394780267,1.7773347705602647,25.0,0.0
1863680,195,15.96871829032898,182,8.131439963499076e-05,-0.00037648321776941886,477.5000000000002,193.5,340.06,0.05399615531280465,-2.9802322387695314e-09,0.020402118671336213,1.7840972162783146,25.0,0.0
1873920,195,15.968718236684799,183,8.779639038296594e-05,-0.0004681116544816177,500.0,202.25,342.66,0.054498832175873514,-1.7508864402770997e-08,0.022675455058924855,1.7778600223362446,25.0,0.0
1884160,195,15.968718069791795,184,9.11260080647125e-05,-0.00048500635130039883,352.5000000000002,187.5,339.27,0.05786504079869472,-3.7252902984619143e-10,0.02177022882096935,1.7760010816156864,25.0,0.0
1894400,195,15.968718069791795,185,9.449633132145863e-05,-0.00047095422487473113,350.0,185.5,336.76,0.055406367903197896,2.0116567611694337e-08,0.019568442140007393,1.7757103241980077,25.0,0.0
1904640,195,15.96871812939644,186,0.00012230104818549136,-0.00060382855226635,300.0,164.0,332.21,0.05807220225302764,-8.940696716308593e-09,0.018337424591300076,1.7842838749289514,25.0,0.0
1914880,195,15.968718069791795,187,7.183527317522476e-05,-0.0004255851741618244,302.5000000000002,169.0,334.14,0.05354793813800425,8.940696716308593e-09,0.01994246018875856,1.7808980502188205,25.0,0.0
1925120,195,15.968718242645263,188,8.630088961716353e-05,-0.00040286944567924365,325.0,170.5,337.48,0.055253285122223605,-1.899898052215576e-08,0.020812461856985466,1.7788857743144035,25.0,0.0
1935360,195,15.968718272447585,189,6.874034747283986e-05,-0.00035657159460242835,382.5000000000007,190.0,338.99,0.05573652012960478,-2.570450305938721e-08,0.02354131276952103,1.783201239258051,50.0,0.0
1945600,195,15.968718302249908,190,6.260797263486495e-05,-0.0002768449568975484,527.5000000000002,212.25,342.55,0.05564553658539343,1.1548399925231934e-08,0.024105212232097984,1.7878482058644294,50.0,0.0
1955840,195,15.968717867136002,191,8.619314556987945e-05,-0.00044200430966157,527.5000000000002,204.75,339.2,0.05495120724257411,-1.3411045074462891e-08,0.019633916969178246,1.784011396020651,50.0,0.0
1966080,195,15.968718409538269,192,6.179375656074626e-05,-0.00031278922615456394,550.0,204.25,340.05,0.052712404769212205,-2.570450305938721e-08,0.02341605519759469,1.7824112743139267,47.50000000000001,0.0
1976320,195,15.968718016147614,193,7.383957426014831e-05,-0.0003570236134692095,402.5000000000002,181.25,335.95,0.056557342641978384,-1.6763806343078613e-08,0.02143147775786929,1.7863258637487889,25.0,0.0
1986560,195,15.968718135356903,194,7.558170369392769e-05,-0.00037038453156128525,402.5000000000002,181.25,341.18,0.0582916280452936,-2.3469328880310058e-08,0.01908761408412829,1.7871693722903728,25.0,0.0
1996800,196,15.968718153238296,195,0.00014388887817773366,-0.0008160149242030457,477.5000000000002,199.25,346.92,0.057062748597611124,-5.960464477539063e-09,0.022749280807329342,1.7804411679506302,25.0,0.0
2007040,195,15.96871817111969,196,7.749108006045446e-05,-0.00039531745460408274,425.0,193.5,349.02,0.055992023830288215,-1.4156103134155273e-08,0.023248319880804048,1.776194915920496,25.0,0.0
2017280,196,15.968718314170838,197,0.00010643861238861519,-0.0004912276348477462,477.5000000000002,211.25,347.59,0.05804816285715406,-1.0058283805847169e-08,0.024488594790454954,1.78565544039011,25.0,0.0
2027520,196,15.968718409538269,198,0.00012256238994332592,-0.0006936878729902673,400.0,214.5,351.03,0.05897291761716086,-5.215406417846679e-09,0.02522575299954042,1.7883881494402885,25.0,0.0
2037760,196,15.96871793270111,199,6.0494873466154786e-05,-0.0002674561657840968,407.5000000000006,202.25,343.56,0.05564532045920365,-2.9802322387695314e-09,0.019397643880802208,1.789148611575365,25.0,0.0
2048000,196,15.968717974424361,200,5.015405003874207e-05,-0.00022397903412638698,402.5000000000002,189.5,340.66,0.05375460100446862,-1.7508864402770997e-08,0.018859646710916424,1.7905924558639525,25.0,0.0
2058240,196,15.968718111515045,201,8.033406697052214e-05,-0.0004523569339653477,402.5000000000002,173.25,334.38,0.055617078067803236,-1.0058283805847169e-08,0.020176707475911826,1.7880913853645324,25.0,0.0
2068480,196,15.968718177080154,202,8.803434848871916e-05,-0.00045821412895747927,327.5000000000002,168.75,333.83,0.05691285705192193,-1.1548399925231934e-08,0.019740261425613425,1.7877495266497134,47.50000000000001,0.0
2078720,196,15.96871799826622,203,9.816080001172623e-05,-0.00048646757350070404,300.0,156.25,330.75,0.05698590379400863,-1.3411045074462891e-08,0.017840637656627224,1.7873221531510353,25.0,0.0
2088960,196,15.968718034029006,204,6.193395351825615e-05,-0.0003410727596929064,300.0,155.5,333.77,0.05545876858985027,-2.6077032089233397e-09,0.018590210152615326,1.7813813246786594,25.0,0.0
2099200,196,15.968717885017394,205,8.413707564827177e-05,-0.0003985367166023934,315.00000000000125,156.25,331.6,0.054501008136965165,-6.7055225372314455e-09,0.018369186273775994,1.780685043334961,25.0,0.0
2109440,196,15.968718206882476,206,6.896377173575275e-05,-0.0003068348680244526,475.0,176.75,339.38,0.0558509806398898,-2.2351741790771484e-09,0.024057832470862194,1.7854947201907634,25.0,0.0
2119680,196,15.96871787905693,207,8.872786195617266e-05,-0.0004597164117512875,475.0,181.75,340.27,0.05456705204919924,-2.8312206268310546e-08,0.017899808919173664,1.7894156455993653,25.0,0.0
2129920,196,15.968718063831329,208,6.742702481199458e-05,-0.00035517824653652497,342.5000000000015,179.75,339.09,0.05463440381606579,2.9802322387695314e-09,0.01874663270136807,1.7857532560825349,25.0,0.0
2140160,196,15.968717908859253,209,0.0001198519548907484,-0.0006276841228100239,325.0,169.0,335.36,0.05782477308839815,2.9802322387695314e-09,0.020847718606819398,1.7853228755295276,25.0,0.001025390625
2150400,196,15.968718099594117,210,9.014206254231993e-05,-0.0004749384544993518,475.0,189.75,334.69,0.05512659820515357,-6.7055225372314455e-09,0.02086390038894024,1.7826654262840749,25.0,0.0
2160640,196,15.968718284368515,211,7.939624841766247e-05,-0.000451729350243113,452.50000000000017,204.0,341.13,0.05172067198647541,-1.6391277313232423e-08,0.022742241085506976,1.7866669178009034,25.0,0.0
2170880,196,15.968718028068542,212,0.00010891643044175225,-0.0005638451111735776,450.0,200.0,340.64,0.060507939070490104,-1.1920928955078126e-08,0.020777415097109043,1.7865333460271358,25.0,0.0
2181120,196,15.968718230724335,213,5.4272765443030836e-05,-0.0002924389722466003,427.5000000000002,192.0,341.41,0.05556214588414924,-1.6763806343078613e-08,0.02086347385775298,1.7765615314245224,50.0,0.0
2191360,196,15.96871801018715,214,6.802841220530099e-05,-0.0003702621401316719,350.0,182.75,342.2,0.05702729792804766,-2.868473529815674e-08,0.021868856911896727,1.7705894261598587,25.0,0.0
2201600,196,15.968718177080154,215,6.090806195615528e-05,-0.0003066327601118246,325.0,182.0,342.79,0.05249624490370193,-1.7881393432617187e-08,0.020988782355561852,1.7735622003674507,25.0,0.0
2211840,196,15.96871822476387,216,9.781690541501575e-05,-0.0004870724775173585,300.0,167.0,338.72,0.054461589610101765,-1.6763806343078613e-08,0.02261235220648814,1.7729428321123124,25.0,0.0
2222080,196,15.968718379735947,217,8.787056241077451e-05,-0.0004283052632672479,300.0,186.5,341.99,0.057211548615506355,4.470348358154297e-09,0.022759256925201043,1.770395865291357,50.0,0.0
2232320,196,15.968718135356903,218,5.964515941752069e-05,-0.0002647254375915509,300.0,181.25,337.51,0.056506059320314696,-8.568167686462402e-09,0.02124059222987853,1.7790981210768222,50.0,0.0
2242560,196,15.968718200922012,219,0.00010857372842636437,-0.0005871165227290476,327.5000000000002,189.0,341.17,0.05621673933113715,0.0,0.01943644806742668,1.7862577334046363,50.0,0.0
2252800,196,15.968718141317368,220,9.803625990087995e-05,-0.0005752795055741444,380.00000000000045,173.0,330.05,0.05587418125241352,-6.7055225372314455e-09,0.020133675189572386,1.7736814364790916,25.0,0.0
2263040,196,15.968718308210374,221,0.00010319411200452323,-0.0004801132901775418,477.5000000000002,184.75,333.72,0.056402583597349086,1.1175870895385742e-09,0.023436206125188618,1.7672928668558598,47.50000000000001,0.0
2273280,196,15.9687180519104,222,6.893845510411723e-05,-0.00040040007297648117,452.50000000000017,186.25,334.84,0.055861564116755455,3.725290298461914e-09,0.0218844520743005,1.7760053806006908,50.0,0.0
2283520,196,15.96871817111969,223,8.047635070784764e-05,-0.0004084801312274067,452.50000000000017,199.0,341.2,0.05582336850960936,1.4901161193847656e-08,0.02220042039989494,1.7711543910205365,50.0,0.0
2293760,196,15.968718308210374,224,0.00010332809429840495,-0.0005622603945084848,500.0,205.5,346.74,0.05531923752268388,9.313225746154785e-09,0.023953343063476497,1.78054905757308,50.0,0.0
2304000,196,15.968718266487121,225,9.714395435622691e-05,-0.0005054721023043385,550.0,220.5,349.38,0.05609624438724342,-1.30385160446167e-08,0.023377179115777837,1.7824870362877845,50.0,0.0
2314240,196,15.968718242645263,226,7.267856853374611e-05,-0.00043490351526997983,502.5000000000002,213.0,347.73,0.05770358732382787,-2.0489096641540527e-08,0.023215764987980947,1.7834124714136124,50.0,0.0
