PMM:episode_rewards,frames,explained_variance,epoch_idx,value_loss,episode_length,policy_entropy,P01:episode_rewards,advantage_norm,fps,policy_loss,grad_norm,P09:episode_rewards
15.28,1392000,0.7041869407892227,174,0.030987038565799593,555.9,1.1666227030754088,8.0,2.1652754616737364,300,-0.0026531531068030743,0.6637207046013658,22.0
15.28,1400000,0.7502726739645005,175,0.023231626320630312,561.21,1.200957407951355,8.9,1.8859309089183807,300,-0.005377601061481983,0.5109354942362342,22.0
15.1,1408000,0.7661710733175278,176,0.025661485036835074,559.98,1.180027129650116,8.0,1.9795258092880248,300,-0.009403618270298467,0.5825901887787375,22.0
14.98,1416000,0.728489146232605,177,0.024939865786582232,553.32,1.1760151422023772,8.0,1.9451285350322722,300,-0.006490483634406701,0.556638052568664,22.0
14.91,1424000,0.7327535820007324,178,0.02774629876948893,555.15,1.1976934468746185,7.9,2.038691594004631,300,-0.011298020003014244,0.5329375493783303,21.0
14.22,1432000,0.6970789456367492,179,0.02454720897600055,542.34,1.2024736523628234,7.0,1.9322820353507995,300,0.0011847298838983987,0.5073172885874649,21.0
14.9,1440000,0.7377624315023422,180,0.025156921693123876,553.38,1.1650760769844055,7.0,1.9460734283924104,300,-0.007270783097483218,0.5337120310935627,21.10000000000001
14.5,1448000,0.7257147896289825,181,0.024266858091577886,552.74,1.10374083340168,7.0,1.9212714499235153,300,-0.00568091413608272,0.6621635412747086,21.0
15.08,1456000,0.7007946681976318,182,0.028742785761132837,566.38,1.1428835082054138,7.9,2.089393800497055,300,-0.007705128759262152,0.6182667144943056,23.0
15.83,1464000,0.7135527998208999,183,0.029806228699162603,577.8,1.1303178870677948,8.0,2.118794628381729,300,-0.008575440334971063,0.6077414504639802,25.0
16.19,1472000,0.7351261204481125,184,0.030354890068992973,582.98,1.1424695956707,9.0,2.1240243923664095,300,-0.010597100758459418,0.6530470164561332,25.0
16.14,1480000,0.7143627190589905,185,0.026636966140940785,578.82,1.1596464443206786,8.0,2.015031485557556,301,-0.002747315425076522,0.6056308323299626,25.0
16.75,1488000,0.7031555843353271,186,0.029058858128264545,592.62,1.1359857386350631,10.0,2.108612941503525,301,-0.01052078419335885,0.763346444568805,25.0
17.04,1496000,0.6933601945638657,187,0.029986194567754865,601.36,1.1018506973981856,10.0,2.12983060002327,301,-0.00822732622284093,0.6465697383119426,25.10000000000001
17.03,1504000,0.6584003049135209,188,0.033013748694211247,596.54,1.0797557264566422,10.0,2.2504687190055845,301,-0.0022857592784566805,0.6992863266222551,25.10000000000001
17.72,1512000,0.7009571027755738,189,0.029241058249026536,596.59,1.1125167560577394,10.0,2.1080777084827425,301,-0.00928366922737041,0.6166840935929245,27.10000000000001
17.6,1520000,0.6830524438619614,190,0.030226462781429292,595.28,1.1294758665561675,9.9,2.1402783370018006,301,-0.011379557006991945,0.616849420311635,27.0
17.73,1528000,0.6782510447502136,191,0.03105029946193099,598.54,1.1129345196485518,9.0,2.141215249300003,301,-0.007946367012773408,0.6926324888013283,27.0
18.14,1536000,0.6415056717395783,192,0.028375419611111282,615.61,1.1122087395191194,10.0,2.0530481481552125,301,-0.008944227551110089,0.638065389840013,27.0
19.16,1544000,0.6734703004360199,193,0.031115493383258582,642.08,1.133011867403984,11.0,2.1513748562335966,301,-0.016300742241437547,0.6898254648810175,30.0
19.43,1552000,0.6571595829725265,194,0.031648461688309905,637.12,1.064449319243431,11.0,2.1826467263698577,302,-0.004676780655499897,0.6984847439546924,30.0
19.77,1560000,0.5861200648546219,195,0.035408143568783995,642.2,1.0742377746105194,11.0,2.3169672787189484,302,-0.010235766044352203,0.8202846440632809,29.10000000000001
20.18,1568000,0.6914842027425766,196,0.03169016187079251,651.17,1.1003529793024063,11.0,2.178635232448578,302,-0.010623145516437943,0.696012440046523,30.10000000000001
20.1,1576000,0.6593582993745803,197,0.03546442359685898,653.72,1.068872417807579,11.9,2.291382666826248,302,-0.015485918113554362,0.7323319204431264,30.0
21.05,1584000,0.6608559232950211,198,0.03411021770909429,669.18,1.0584478110074997,12.0,2.261459276676178,302,-0.012738404670380987,0.8699053985046605,31.0
21.3,1592000,0.7210229462385178,199,0.03007751252502203,671.59,1.1165756011009216,12.0,2.140497177839279,302,-0.00803835882616113,0.6973098842286178,31.0
21.36,1600000,0.6360167872905731,200,0.033683810951188206,664.9,1.0830724680423736,12.0,2.2644761192798613,302,-0.0095475145871751,0.7653890616226394,31.0
21.19,1608000,0.6729589003324509,201,0.03302679197862744,657.48,1.0732714056968689,11.9,2.235000573396683,302,-0.0075879176490707325,0.7372516964361053,31.0
21.72,1616000,0.6701898938417434,202,0.03381006005220115,667.41,1.092336300611496,12.0,2.2500410795211794,302,-0.007807833101601318,0.7183934016782801,32.0
22.3,1624000,0.6494127678871154,203,0.038333370983600616,678.46,1.1058002388477326,12.0,2.350859670639038,302,-0.01711724287364632,0.7723523030264101,32.20000000000002
21.82,1632000,0.7135619491338729,204,0.025203658267855644,674.85,1.111994642019272,13.0,1.959984483718872,302,-0.007105859123403207,0.6559747729545614,32.0
22.03,1640000,0.6458132529258728,205,0.036897160806693134,674.08,1.0854377579689025,13.0,2.3381705993413924,302,-0.0037195402558427306,0.7788822235185521,32.0
21.62,1648000,0.645849769115448,206,0.035939963283017275,671.86,1.0532077169418335,13.0,2.309455060958862,302,-0.013805413392256015,0.8316236742963444,32.0
21.74,1656000,0.652627460360527,207,0.03671229667961597,670.76,1.0703171199560166,13.0,2.3355430793762206,302,-0.01276972700667102,0.7433492483313553,32.0
21.7,1664000,0.6536399072408676,208,0.03354018663056195,677.59,1.1061260932683945,13.0,2.234117147922516,302,-0.014328299072221853,0.7227898651158128,32.0
21.65,1672000,0.6602543103694916,209,0.03207369701936841,673.6,1.1115847557783127,14.0,2.2065486323833468,302,-0.0036242828075774016,0.6311400314048767,31.0
21.58,1680000,0.6641898715496063,210,0.03523331834934652,674.58,1.115510243177414,14.0,2.2913556838035585,302,-0.014699558956344845,0.954825180916925,31.0
20.82,1688000,0.4455655008554459,211,0.03804300039075315,660.42,1.104412968158722,13.0,2.339926272034645,302,-0.011414420270011761,0.9447734717046278,29.10000000000001
20.73,1696000,0.6747159928083419,212,0.03303399777039886,656.66,1.122391324043274,12.0,2.229891843795776,302,-0.013687741322355578,0.8188519289213799,30.0
19.94,1704000,0.6969425320625305,213,0.03244455108419061,644.58,1.1054026705026627,11.0,2.2085769391059875,303,-0.009358898481768846,0.6997269579412314,29.10000000000001
20.18,1712000,0.6347939187288284,214,0.03560167794115841,652.57,1.0842387932538986,10.9,2.3239991986751556,303,-0.007731902223313227,0.83869494419351,30.200000000000017
20.31,1720000,0.6658685690164566,215,0.03293017562478781,667.43,1.079867070913315,10.9,2.217539541721344,303,-0.015161979573567805,0.6892076073901411,31.0
20.16,1728000,0.6495788246393204,216,0.03706074545159936,667.67,1.0664497023820878,10.9,2.3559968090057373,303,-0.014341053006355652,0.8025439371269303,31.0
20.23,1736000,0.6858380603790283,217,0.029150292007252575,669.82,1.0743762481212615,10.9,2.0849283587932588,303,-0.002619429270271212,0.7403322114627094,31.0
20.9,1744000,0.6362657755613327,218,0.03701830381061882,684.2,1.0731498456001283,10.9,2.3342857706546782,303,-0.009760501059354283,0.7413020154910277,33.0
21.28,1752000,0.6610542511940003,219,0.032985837189480664,692.92,1.0760844719409943,11.0,2.217593046426773,303,-0.009633754371025134,0.9367436351744642,33.0
22.29,1760000,0.670757131576538,220,0.03476465880870819,715.13,1.1089557629823685,12.0,2.2823968815803526,303,-0.007703663664869964,0.9103129462620396,33.0
22.97,1768000,0.7014524632692337,221,0.029156162636354566,726.72,1.057137194275856,13.0,2.0919178247451784,303,-0.006689753679384011,0.6551474518895022,33.0
23.91,1776000,0.6313675630092621,222,0.03482462736777961,747.75,1.0620050114393234,13.0,2.2499899351596833,303,-0.009639907904784195,0.7752854452560625,35.20000000000002
25.52,1784000,0.6322297203540802,223,0.03588797191157937,777.51,1.0780117923021317,13.0,2.3185773873329163,303,-0.006994869418704184,0.6998632544850694,41.0
26.18,1792000,0.6699013477563858,224,0.031889591328799725,779.6,1.119442892074585,13.0,2.1650847899913788,303,-0.010583199335287645,0.6945600413428576,41.20000000000002
26.51,1800000,0.6791700506210328,225,0.034467173526063564,781.17,1.0984225130081178,13.9,2.276988859176636,303,-0.01370074001744797,0.7362147706245232,43.0
26.84,1808000,0.5957277297973633,226,0.033847062969580295,789.72,1.0783420622348785,14.0,2.2514419090747833,304,-0.01126788000925444,0.8120499368872235,43.0
27.26,1816000,0.6132427054643631,227,0.03698773514479399,797.55,1.0272458511590958,14.9,2.3444764494895933,304,-0.008457896259205882,0.9016086161299769,43.10000000000001
27.74,1824000,0.6329768723249436,228,0.034500112887471915,809.71,1.061967624425888,14.9,2.25589586853981,304,-0.007156732943258248,0.6449354687890734,44.0
27.87,1832000,0.6828857624530792,229,0.030758722890168427,810.73,1.0954809528589249,15.0,2.1524511730670928,304,-0.012584712627576664,0.6666506033992401,44.0
27.51,1840000,0.6730632323026657,230,0.030232031028717757,799.1,1.0489330250024795,15.0,2.139874851703644,304,-0.006502326995687326,0.7891335738700558,43.0
27.92,1848000,0.6433136069774628,231,0.03758662653155625,802.41,1.0816458946466445,15.9,2.3428468894958496,304,-0.010488895282614976,0.942685468179067,43.0
28.54,1856000,0.6608043849468231,232,0.03625773622654378,798.07,1.0465088701248169,16.9,2.3106974375247957,304,-0.006283421649932279,0.815635191877979,43.0
28.24,1864000,0.647526820898056,233,0.03691462044604123,792.86,1.0792635887861253,17.0,2.3226310908794403,304,-0.010714179991628043,0.7731159382240276,43.0
28.02,1872000,0.6313224357366561,234,0.032968578720465304,789.46,1.0810454112291337,17.0,2.2164996635913847,304,-0.009504432101093698,0.6773901241161009,42.10000000000001
28.58,1880000,0.6004484021663665,235,0.03475350364111364,797.8,1.072257125377655,18.0,2.250659228563309,304,-0.011100803798763081,0.7660447703512888,43.10000000000001
29.35,1888000,0.6168949890136719,236,0.0368002207018435,802.07,1.0629477614164353,18.900000000000002,2.345535759925842,304,-0.013254070499679074,0.829234948912207,44.0
30.11,1896000,0.6499698358774185,237,0.032589932791888716,808.29,1.064908166527748,18.900000000000002,2.213740938901901,304,-0.005547497717197984,0.7996061443468876,44.0
29.67,1904000,0.639305174946785,238,0.03797276618890464,796.73,1.0564924603700638,18.900000000000002,2.3942610788345338,304,-0.01388052383728791,0.8398489644018607,44.0
30.34,1912000,0.5810955619812012,239,0.033395790047943595,810.16,1.0357799971103667,19.0,2.235641074180603,304,-0.00865496018610429,0.8544635357324336,44.0
30.86,1920000,0.648662628531456,240,0.034064452331513166,820.12,1.0719907540082931,19.0,2.249877595901489,304,-0.00911446399124543,0.6309587789277149,44.20000000000002
31.13,1928000,0.6406023383140564,241,0.033887710641138255,831.01,1.0684247344732285,19.0,2.252686651945114,304,-0.007370636053092312,0.7054500845344457,46.0
30.89,1936000,0.6748420661687851,242,0.03258848255500198,832.31,1.0418914455175399,19.0,2.210614972114563,304,-0.012941733806947013,0.6618809258565203,46.0
30.32,1944000,0.6624227321147919,243,0.03468793387524784,833.33,1.008864402770996,18.0,2.262830809354782,304,-0.013136751049896702,0.8068058384981572,44.20000000000002
30.61,1952000,0.6819169336557388,244,0.029075812390074132,830.16,1.0527970153093338,18.0,2.0851669895648954,305,-0.007591019199753646,0.6013918699827417,46.0
30.79,1960000,0.6672342336177826,245,0.0335917966067791,832.4,1.0575012159347534,18.900000000000002,2.2292668545246124,305,-0.008570811314857565,0.6856678261965041,46.0
30.04,1968000,0.6267442768812179,246,0.041686370321549475,825.69,1.044244375228882,18.0,2.4650880479812622,305,-0.016402279695030303,0.8975090635758598,42.400000000000034
29.01,1976000,0.655576696395874,247,0.032629179870709776,806.15,1.043409584760666,16.9,2.2107701933383943,305,-0.0077294557262212035,0.7397261477302279,42.0
29.02,1984000,0.6288304287195206,248,0.03707193554379046,805.83,1.0301687037944793,16.0,2.3558648312091828,305,-0.007564940730808303,0.8294417181334474,42.0
29.69,1992000,0.6218378174304963,249,0.03718696918338537,816.53,1.043214389681816,16.0,2.3294623458385466,305,-0.012538569322205149,0.8370846976589386,45.0
29.96,2000000,0.6350162726640701,250,0.03902431895956397,825.35,1.0570182818174363,16.0,2.3692943704128266,305,-0.02331078170929686,0.9122117524191274,45.0
30.08,2008000,0.6857554233074188,251,0.0351015233527869,825.73,1.093828803896904,16.0,2.2494841408729553,305,-0.00399484669440426,0.6930299203773039,45.0
30.44,2016000,0.6895849406719208,252,0.039534050514921544,826.61,1.0856900656223296,16.9,2.418215836286545,305,-0.01876267740270123,0.7444696454092469,45.0
30.46,2024000,0.6147649639844894,253,0.04051873916760087,817.83,1.0860076129436493,17.0,2.4516490757465363,305,-0.012357921444345266,0.746448339183016,43.20000000000002
29.97,2032000,0.642899466753006,254,0.035972491442225876,812.98,1.0653090274333954,16.9,2.3127663397789,304,-0.008858444332290674,0.7000438771035361,43.0
30.34,2040000,0.6287392669916153,255,0.03650971155613661,814.77,1.0310872101783752,16.9,2.3235402655601503,304,-0.013672202145098709,0.7172486625096206,43.10000000000001
31.36,2048000,0.6015903329849244,256,0.040032319193705916,822.57,1.0317745292186737,17.0,2.41759140253067,305,-0.008643532101414166,0.7605515379426386,44.10000000000001
32.24,2056000,0.6407496273517609,257,0.03462576439138502,842.7,1.0175989705324173,18.900000000000002,2.284699296951294,305,-0.012417815150874957,0.839324052881096,45.0
32.12,2064000,0.6446904975175858,258,0.035266685914248225,840.9,1.0823619252443313,20.0,2.2847954535484316,305,-0.004006299396860413,0.7792515663814851,44.10000000000001
31.53,2072000,0.6361472821235656,259,0.038057426698505877,829.25,1.0868115425109863,20.0,2.341349617242813,305,-0.0071394997497554865,0.8074826782937695,43.10000000000001
32.13,2080000,0.6293126177787781,260,0.04025070159230381,835.65,1.0747774624824524,21.0,2.4423254227638242,305,-0.022190297768684104,0.9760370300214569,43.10000000000001
31.96,2088000,0.6490167933702469,261,0.03931213434785605,829.4,1.041190776824951,20.0,2.4269454777240753,305,-0.016057634252938442,0.7544038780408349,44.10000000000001
31.76,2096000,0.5975792652368546,262,0.04093519251793623,830.53,1.0184749972820282,20.0,2.4362707912921904,305,-0.005221357941045426,0.8718936962527459,45.300000000000026
31.76,2104000,0.6735766768455506,263,0.033848224682733415,841.62,1.0948212075233459,20.9,2.2428020143508913,305,-0.012025059683655854,0.6604562809847775,48.0
31.74,2112000,0.6565757131576538,264,0.03367901016958058,842.94,1.077428436279297,20.0,2.244773041009903,305,-0.007508048459421843,0.6763132465232712,48.10000000000001
32.48,2120000,0.6517380684614181,265,0.0358316261600703,864.27,1.0789633107185364,20.0,2.31143363237381,305,-0.013961602933704853,0.8157550858075006,48.10000000000001
31.84,2128000,0.6801360154151916,266,0.03520617812871933,860.32,1.0836081880331039,20.0,2.2905972945690154,305,-0.01302853186847642,0.7350384605912045,48.10000000000001
31.92,2136000,0.6056859266757965,267,0.038523819474503396,866.2,1.0363271754980088,20.0,2.370379544496536,305,-0.002886932757683098,0.752411825666629,49.0
32.07,2144000,0.6498198652267456,268,0.037613135101273655,867.82,1.0938435530662536,20.9,2.3599061703681947,305,-0.01675459366233554,0.750369835205476,49.0
32.88,2152000,0.5897333198785781,269,0.04129427419044077,876.95,1.0603498899936676,21.0,2.4584795796871184,305,-0.0068513558967970315,0.8406952236418523,49.10000000000001
32.64,2160000,0.6343033611774445,270,0.03978272967040539,870.12,1.0961877292394637,21.0,2.388830431699753,305,-0.013029878062952775,0.7493165506331646,49.0
32.47,2168000,0.5975223284959793,271,0.03472651804797351,868.36,1.0839349132776261,21.0,2.24111656665802,305,-0.004694054406718351,0.7194882377663536,48.10000000000001
33.65,2176000,0.6315709257125854,272,0.04309278407134116,889.91,1.0904179012775421,21.0,2.48992791056633,305,-0.014517916957847774,0.7742365361570114,49.20000000000002
31.67,2184000,0.561911849975586,273,0.033930872883647684,842.79,1.156663072705269,19.0,2.245664882659912,305,-0.016021356653509428,0.6219815587185576,48.10000000000001
31.57,2192000,0.6481524574756622,274,0.03144332017749548,837.42,1.0764024978876114,18.900000000000002,2.1724181067943573,305,-0.00203949510701932,0.7227881412312895,48.10000000000001
31.74,2200000,0.655679937005043,275,0.03545348597690463,840.47,1.0704801416397094,19.0,2.289949723482132,305,-0.008182305970403831,0.7176320336274488,48.10000000000001
31.97,2208000,0.598614599108696,276,0.03892809679731726,841.76,1.08096624314785,19.0,2.378085218667984,306,-0.0085331645009569,0.7574461671746195,49.20000000000002
32.7,2216000,0.6371772223711014,277,0.03833936256356538,847.19,1.0925857430696488,18.900000000000002,2.3615509939193724,305,-0.012361389205107116,0.7359744568070359,49.10000000000001
33.12,2224000,0.6854303419589997,278,0.036688922196626665,859.66,1.0939549374580384,18.900000000000002,2.3131936061382294,305,-0.012260245013603708,0.698747443442143,52.20000000000002
32.6,2232000,0.6848483937978744,279,0.03345078220125288,858.31,1.0984655195474624,18.0,2.1998676431179045,305,-0.017341120108496852,0.6749056209892009,50.20000000000002
32.36,2240000,0.6542511701583862,280,0.03787441335618496,853.51,1.0936390775442124,18.0,2.3669193243980406,305,-0.00656628973025363,0.6918176323076622,49.10000000000001
32.18,2248000,0.6248888558149338,281,0.0365582428034395,840.3,1.1653024995326995,15.9,2.309681030511856,306,-0.0068686227698344735,0.6450964121391536,52.10000000000001
