P01:episode_rewards,advantage_norm,policy_entropy,P09:episode_rewards,explained_variance,fps,policy_loss,PMM:episode_rewards,clip_fraction,epoch_idx,approx_kl_divergence,frames,grad_norm,episode_length,value_loss
125.0,15.968717849254608,1.5047353014349938,327.5000000000002,-1.4528632164001465e-08,279,-0.0009995970980526182,230.5,0.18427734375,139,0.0020129856868834396,1423360,0.053406659532600376,356.3,0.013045324662380153
125.0,15.96871770620346,1.4844178505241872,350.0,8.195638656616212e-09,278,-0.0012884812840638915,245.75,0.19228515625,140,0.002041606910495375,1433600,0.055196920851067,363.23,0.015058713033795357
125.0,15.968717658519745,1.4408960223197937,325.0,-1.1175870895385742e-08,277,-0.00139400202606339,233.25,0.2193603515625,141,0.0025303336124579802,1443840,0.051747874666641366,362.52,0.011416016191287782
125.0,15.968717944622039,1.4651641592383384,350.0,8.568167686462402e-09,276,-0.001017719645460602,235.25,0.196826171875,142,0.0024016041361051067,1454080,0.05301450670552486,365.39,0.012638915242860094
125.0,15.968717694282532,1.4191971309483051,302.5000000000002,-7.450580596923829e-10,275,-0.0015809591550350888,229.75,0.2327880859375,143,0.0026566325899722186,1464320,0.04927801789249881,368.95,0.011258111948336591
125.0,15.968717777729035,1.426054698228836,300.0,1.1175870895385742e-08,274,-0.0016382624013203894,220.5,0.173974609375,144,0.002120579299150904,1474560,0.04945392144837978,365.55,0.012678352247166912
125.0,15.968717849254608,1.4978135347366333,300.0,1.1175870895385742e-09,272,-0.0009344952009996632,228.0,0.2225341796875,145,0.002286023436056439,1484800,0.05410340616604935,368.13,0.010459494194947183
97.5,15.968717473745347,1.588496108353138,275.0,-9.685754776000977e-09,271,-0.0013304291089298204,194.75,0.226318359375,146,0.0026567790047920424,1495040,0.05192301377717714,355.2,0.008894604982197052
75.0,15.968717867136002,1.607814997434616,300.0,-1.2665987014770507e-08,271,-0.0009896324925648514,203.0,0.184228515625,147,0.002295678624500397,1505280,0.05417116356266962,354.35,0.013122555456357076
75.0,15.96871775984764,1.615857195854187,302.5000000000002,2.384185791015625e-08,270,-0.0011793229434260866,196.25,0.2466796875,148,0.0030658165959096097,1515520,0.058129886431984155,353.72,0.010395612627326046
50.0,15.968717694282532,1.5844342932105064,300.0,5.215406417846679e-09,269,-0.0007920222960819956,180.25,0.201708984375,149,0.0020154530127683757,1525760,0.053994035069453127,347.26,0.008974276957451366
25.0,15.96871754527092,1.525568237900734,275.0,1.7136335372924803e-08,268,-0.001349458104232326,155.75,0.2405517578125,150,0.0025670662270556475,1536000,0.05041551044241632,338.56,0.006273864055583544
25.0,15.968717455863953,1.3913499027490617,225.0,-2.458691596984863e-08,267,-0.0014146419660391984,118.25,0.220703125,151,0.002561366088593786,1546240,0.04961604631987875,324.57,0.007239382841908082
25.0,15.968714356422424,1.345988968014717,227.5000000000002,-3.3527612686157227e-09,266,-0.0009539624326862395,132.0,0.226953125,152,0.0023576392287495197,1556480,0.04889311268803063,323.19,0.008370178720798548
25.0,15.968717747926712,1.3613946795463563,250.0,-9.313225746154785e-09,266,-0.0004752493703563232,139.0,0.164453125,153,0.002122686079115965,1566720,0.0487951887534798,323.55,0.009102921369049
25.0,15.968717497587203,1.4169868409633637,252.50000000000023,8.940696716308593e-09,265,-0.0014019095531693892,150.5,0.2079345703125,154,0.0022138871621166347,1576960,0.04924081715354253,327.39,0.009658327916758936
50.0,15.968717551231384,1.46577999740839,250.0,5.960464477539063e-09,264,-0.0014885601991409202,152.5,0.2083984375,155,0.0022704302774059215,1587200,0.055212457802120675,326.47,0.011172916226678353
50.0,15.968717753887177,1.4831628993153572,275.0,9.313225746154785e-09,263,-0.0007186828926933231,174.75,0.15126953125,156,0.0017285689626802992,1597440,0.04907040698682551,334.42,0.012605637316300999
75.0,15.96871783733368,1.4679518178105355,325.0,-1.1175870895385742e-08,262,-0.0015288832008081954,192.25,0.231982421875,157,0.0025451567985157906,1607680,0.05292996767081974,332.24,0.010751265105500351
75.0,15.968717557191848,1.4768130108714104,355.00000000000045,-4.470348358154297e-09,262,-0.0007313506324862828,202.25,0.15400390625,158,0.0019044401117412236,1617920,0.050242648277721756,336.92,0.012118996066362797
75.0,15.968717831373215,1.4700418747961521,352.5000000000002,1.1175870895385742e-09,261,-0.0014065542425669264,217.75,0.1792236328125,159,0.002096251977133079,1628160,0.053707357406265456,337.58,0.013849318343272899
75.0,15.968717783689499,1.49162333086133,375.0,-8.568167686462402e-09,260,-0.0014374457896337844,226.75,0.1981201171875,160,0.0022264128424467344,1638400,0.05528821245329518,336.16,0.0137001432973193
97.5,15.968717801570893,1.4575567252933979,425.0,-4.8428773880004884e-09,260,-0.00039361619965347925,252.75,0.131396484375,161,0.001602468054034034,1648640,0.052074692131314285,342.3,0.013381382308944012
97.5,15.968717908859253,1.5167582519352436,430.0000000000004,1.4901161193847656e-08,259,-0.0009316110677900724,243.0,0.17568359375,162,0.0019668755306724963,1658880,0.0565174535710245,336.23,0.013994917838135734
75.0,15.96871789097786,1.483698496222496,552.5000000000002,-3.725290298461914e-09,258,-0.0012091461838281247,256.25,0.1782470703125,163,0.001959406113616069,1669120,0.05357354126721614,342.94,0.014164158880885225
100.0,15.968717753887177,1.4783029928803444,450.0,3.725290298461914e-09,257,-0.0010051902951090596,258.5,0.17177734375,164,0.001864851065312223,1679360,0.05285986338529007,344.64,0.01516776998178102
100.0,15.968717980384827,1.4683084942400455,450.0,-1.6763806343078613e-08,257,-0.0007680101549340179,264.0,0.14638671875,165,0.0015279884383900821,1689600,0.052079436867924864,347.33,0.013492645599762909
100.0,15.968717992305756,1.4831494070589542,552.5000000000002,-2.9802322387695314e-09,256,-0.0008692491552210413,278.25,0.16083984375,166,0.0018345561969454137,1699840,0.05516178252124411,349.4,0.016688149189576507
125.0,15.968718045949936,1.5210046902298928,625.0,-1.1920928955078126e-08,255,-0.0010310547768312972,306.25,0.17255859375,167,0.001774624020151805,1710080,0.054925750033306645,354.51,0.015684013997088186
150.0,15.968717980384827,1.5453317761421204,650.0,1.4156103134155273e-08,254,-0.0009086208814551355,319.75,0.1590576171875,168,0.0017344415353818476,1720320,0.05676295191606684,359.35,0.015004590251191986
150.0,15.968718004226684,1.54088164716959,625.0,-1.7136335372924803e-08,254,-0.0007142414124245988,307.5,0.1290283203125,169,0.0016727453201781373,1730560,0.05385576853695735,356.28,0.015555404973565602
150.0,15.968717730045318,1.5502985633909703,550.0,3.725290298461914e-09,253,-0.0007621934579219669,288.0,0.1471923828125,170,0.001822845586150379,1740800,0.05406785494109947,353.62,0.014420095203240635
147.5,15.96871777176857,1.5495061151683331,402.5000000000002,-5.960464477539063e-09,252,-0.0015597498415445444,264.25,0.1875732421875,171,0.0019292745688289869,1751040,0.05893985341405682,351.89,0.014052791100402829
100.0,15.968717813491821,1.5402173735201359,427.5000000000002,-7.078051567077636e-09,252,-0.001093202023912454,264.75,0.198974609375,172,0.002124034127643881,1761280,0.0559613940749895,351.37,0.012925621142494492
100.0,15.968717753887177,1.5840193599462509,425.0,-1.30385160446167e-08,251,-0.0011414885178965052,251.5,0.1791259765625,173,0.0018419726320303199,1771520,0.05714721195787309,358.86,0.013053222312009893
72.50000000000001,15.968717730045318,1.6221372097730637,407.5000000000006,3.725290298461914e-09,250,-0.0009442103841138305,229.5,0.2220458984375,174,0.0026527836396269323,1781760,0.051236094996624335,353.36,0.009927377436906682
75.0,15.96871777176857,1.6228668890893458,350.0,-3.7252902984619143e-10,250,-0.0008802346979791764,210.75,0.202001953125,175,0.00232411466196254,1792000,0.05431540162008029,351.4,0.012390182974922937
75.0,15.968717885017394,1.6171571254730224,377.5000000000002,-1.9744038581848144e-08,249,-0.0013778958207694813,221.25,0.212158203125,176,0.0025861170832058634,1802240,0.05269045062556059,354.12,0.0126566921142512
75.0,15.968717920780183,1.625072329491377,375.0,8.568167686462402e-09,249,-0.0008934009783843067,223.25,0.178759765625,177,0.0021061610645233485,1812480,0.05646401359215677,356.54,0.012641249285661616
50.0,15.96871766448021,1.580243308097124,375.0,8.568167686462402e-09,248,-0.0017732171774696326,210.25,0.2469482421875,178,0.0023070276283277736,1822720,0.055139840878205414,352.62,0.009439770651442813
50.0,15.968717354536057,1.6117112398147584,375.0,7.450580596923829e-10,248,-0.0008771713637543144,185.5,0.2529541015625,179,0.002900324594565973,1832960,0.05303680221515461,337.63,0.008780188171249393
25.0,15.96871754527092,1.6085867948830128,300.0,4.097819328308106e-09,247,-0.0008769618714723037,166.75,0.2038330078125,180,0.0024021612634442134,1843200,0.05141467750386761,330.63,0.009604245553600777
25.0,15.968717116117478,1.5587977916002274,307.5000000000006,-2.6077032089233397e-09,247,-0.0014840231429843697,159.25,0.2184326171875,181,0.0025928391456403687,1853440,0.0468560806906345,326.81,0.006733173713951146
25.0,15.96871766448021,1.6067621238529681,300.0,1.4901161193847657e-09,246,-0.0007331943517783657,155.0,0.1878173828125,182,0.0020712409834686696,1863680,0.04979837984550276,327.35,0.00932942483050283
25.0,15.968717831373215,1.6162874586880207,275.0,1.6391277313232423e-08,245,-0.001609107177137048,147.0,0.2528076171875,183,0.0025365271811722324,1873920,0.055092455721927766,328.37,0.009529437230958138
25.0,15.96871777176857,1.6023727528750897,275.0,-1.4528632164001465e-08,245,-0.0009219206076522823,150.25,0.2278076171875,184,0.0027387480002857957,1884160,0.04822119003398341,331.1,0.006403620262244658
22.500000000000007,15.968716835975647,1.6113812133669854,225.0,-1.862645149230957e-09,244,-0.0007638875122211175,122.75,0.283056640625,185,0.0027454167983592013,1894400,0.049886413369491935,323.43,0.005841952657010552
0.0,15.968711906671524,1.5879111655056477,200.0,1.564621925354004e-08,244,-0.0007319460210055695,99.0,0.2753173828125,186,0.002933879962145625,1904640,0.052835569603066956,313.4,0.00580635038680537
0.0,15.96871766448021,1.5390733674168586,202.50000000000023,-1.899898052215576e-08,243,-0.0010786196955450578,97.75,0.2029052734375,187,0.0023145535497292257,1914880,0.048353928625065955,314.31,0.007262550461746287
0.0,15.968717640638351,1.5696466393768786,252.50000000000023,-6.332993507385254e-09,243,-0.0012218055431731044,121.0,0.2275146484375,188,0.002332049429048766,1925120,0.05116073971219143,319.75,0.009010600452893414
25.0,15.968717521429062,1.5871099732816218,302.5000000000002,-1.1548399925231934e-08,242,-0.001279986570807523,147.25,0.209912109375,189,0.002306659249427412,1935360,0.05049290118152131,330.57,0.009063344512560434
47.50000000000001,15.968717527389526,1.626477088034153,335.00000000000085,-3.7252902984619143e-10,242,-0.0012675458441663069,163.75,0.2363037109375,190,0.0022346349109568565,1945600,0.05192186791646018,339.07,0.009851426200475544
50.0,15.968717926740647,1.6139734074473382,430.0000000000004,-1.7136335372924803e-08,241,-0.0010370211806730368,191.25,0.209326171875,191,0.0021155699101143453,1955840,0.05506113471586188,351.65,0.01103978990286123
50.0,15.968717813491821,1.594665914773941,550.0,-1.564621925354004e-08,241,-0.00139326030985103,238.25,0.21123046875,192,0.0021244014869580496,1966080,0.05711163740355781,363.66,0.014286163600263534
75.0,15.968717807531357,1.6636265754699706,552.5000000000002,-5.960464477539063e-09,240,-0.0007978544052093639,258.0,0.1992919921875,193,0.0021718910359652456,1976320,0.05537600204654064,366.6,0.012523832327860872
75.0,15.968717712163926,1.6720858216285706,577.5000000000002,-2.421438694000244e-08,240,-0.0013428621168714017,284.0,0.251171875,194,0.00217016903267222,1986560,0.05585909286896026,364.83,0.011484576752991416
75.0,15.968717849254608,1.7120598271489142,575.0,-5.587935447692871e-09,240,-0.0008853572002408327,280.5,0.222119140625,195,0.0022462316689029647,1996800,0.055618906435454876,360.35,0.01246148251066188
75.0,15.968717694282532,1.7112493477761745,577.5000000000002,-1.6391277313232423e-08,239,-0.0009014604831463658,263.0,0.18779296875,196,0.001765178505138465,2007040,0.05442086901705562,354.03,0.01251420677835995
50.0,15.968717753887177,1.706564048677683,552.5000000000002,1.4901161193847657e-09,239,-0.000979334996736725,233.25,0.2342529296875,197,0.0022913673549737725,2017280,0.05436571505067901,348.7,0.00944466849505261
50.0,15.968717610836029,1.7370574362576008,525.0,2.123415470123291e-08,238,-0.0012299522681132658,222.5,0.251416015625,198,0.0023939129842119656,2027520,0.05939555375453759,350.78,0.011827193879071274
47.50000000000001,15.968717640638351,1.7230654276907444,427.5000000000002,-7.450580596923829e-10,238,-0.00179146060909261,208.5,0.2884521484375,199,0.00303251549964898,2037760,0.0542066349744435,353.24,0.009047115078647038
50.0,15.968717658519745,1.691743728518486,352.5000000000002,1.7136335372924803e-08,237,-0.0013650925800902769,193.0,0.242724609375,200,0.0025651619148788995,2048000,0.05489864493351552,357.68,0.009529378645675024
50.0,15.968717765808105,1.6960798539221287,375.0,-1.2293457984924316e-08,237,-0.0011761606685467996,194.75,0.21611328125,201,0.0020439106651792827,2058240,0.05468853432086388,359.09,0.010605274486442795
50.0,15.968717676401138,1.6834459908306598,375.0,-7.078051567077636e-09,237,-0.0012875881846412085,197.5,0.2642578125,202,0.0022724533665041237,2068480,0.05558340289741851,354.92,0.01059166369432205
50.0,15.96871770620346,1.6507126264274121,380.00000000000045,-1.1548399925231934e-08,236,-0.0006720281489833724,202.75,0.18232421875,203,0.001783121600362847,2078720,0.05586320857944218,351.2,0.011041720883258676
50.0,15.968717783689499,1.637771986424923,452.50000000000017,4.097819328308106e-09,236,-0.0010816457812325097,220.0,0.2025390625,204,0.0019103059630083408,2088960,0.057889537055060246,352.6,0.013893811708840076
100.0,15.968717974424361,1.6644760973751545,500.0,1.1175870895385742e-08,236,-0.0014045238258404424,250.5,0.19912109375,205,0.0019121332662564328,2099200,0.05779227006338561,358.67,0.014388105327816448
100.0,15.96871775984764,1.7024872206151485,505.00000000000045,4.470348358154297e-09,235,-0.0011087739974755095,263.0,0.232177734375,206,0.002104882255571283,2109440,0.057527972499583746,360.65,0.01282327809567505
125.0,15.968717831373215,1.7068293236196042,460.0000000000008,-5.215406417846679e-09,235,-0.0013411335301498184,265.5,0.1971435546875,207,0.0017727627226690856,2119680,0.05838481210316302,358.71,0.01478895931795705
75.0,15.968717539310456,1.7530763007700443,377.5000000000002,-8.940696716308593e-09,234,-0.0015605448183123372,223.75,0.2848388671875,208,0.0025714914158356805,2129920,0.053932824689835165,344.03,0.009440128424103023
72.50000000000001,15.968717783689499,1.7131085120141507,352.5000000000002,-1.1920928955078126e-08,234,-0.0009238387618097476,198.75,0.2541259765625,209,0.0022631908067296536,2140160,0.05412409016799698,339.53,0.00910285727804876
22.500000000000007,15.9687169611454,1.7545555844902991,325.0,-5.587935447692871e-09,234,-0.0008195227797841653,140.75,0.2478759765625,210,0.00254099473036149,2150400,0.0505435126328818,324.34,0.004724016703880807
0.0,15.968715155124665,1.7491585530340672,227.5000000000002,1.1920928955078126e-08,233,-0.0010291919468727428,105.0,0.2384765625,211,0.0022555206284323504,2160640,0.04913779435176105,313.45,0.005622258347978004
0.0,15.968711042404175,1.743115884810686,152.50000000000023,9.685754776000977e-09,233,-0.0009883183345664292,80.25,0.301611328125,212,0.0026648759885347316,2170880,0.051330513547002896,303.82,0.00564525116812824
0.0,15.968717622756959,1.7178491219878196,200.0,-1.0058283805847169e-08,233,-0.0012517990409833147,92.75,0.2640869140625,213,0.002439617860906651,2181120,0.05172948146933465,309.25,0.007011418044021412
0.0,15.968715298175812,1.7288015015423297,227.5000000000002,4.8428773880004884e-09,232,-0.0012122516953240847,104.5,0.260986328125,214,0.0023294864865192723,2191360,0.052722419547539257,313.23,0.007100831014167852
22.500000000000007,15.9687175989151,1.7282940030097962,250.0,1.1175870895385742e-08,232,-0.0013882453393307514,132.0,0.2640625,215,0.0022926703447410544,2201600,0.054236168677605376,323.79,0.008541419358607527
25.0,15.968717527389526,1.7219243220984937,277.5000000000002,1.7508864402770997e-08,232,-0.0019542150492270595,146.75,0.269677734375,216,0.0024218851922796604,2211840,0.055055855573589586,325.67,0.010216135517930524
25.0,15.968717646598815,1.711017668992281,312.5000000000011,-1.862645149230957e-09,231,-0.001000661970465444,172.5,0.214501953125,217,0.0018867179342294093,2222080,0.056261937298390775,332.51,0.011245649954798865
25.0,15.968717694282532,1.7053377732634545,475.0,-6.7055225372314455e-09,231,-0.0007855022553485469,196.0,0.22822265625,218,0.0021177933532612768,2232320,0.05767083003687432,338.92,0.010924130555940792
