episode_length,PMM:episode_rewards,policy_loss,fps,frames,epoch_idx,grad_norm,policy_entropy,advantage_norm,value_loss,P01:episode_rewards,P09:episode_rewards,explained_variance
183.25,1.38,-3.5769460373558105e-05,947,3960000,495,0.04526943612247418,1.385373957157135,0.28211320683360097,0.0007575267350694048,0.0,3.1000000000000085,0.6876888352632523
181.95,1.38,2.489889448042959e-06,947,3968000,496,0.049591332886875644,1.385875060558319,0.3041561932116747,0.0008057233859290136,0.0,3.0,0.7943460273742676
176.93,1.23,0.0003062039982978604,947,3976000,497,0.039828435936674615,1.3858721148967743,0.25804340228438377,0.0006217455786827486,0.0,3.0,0.8123869478702546
176.35,1.22,-0.00020907341371639631,947,3984000,498,0.05427145539888833,1.3850383698940276,0.31642367742955685,0.0009120872989660711,0.0,3.0,0.5867291402816772
173.79,1.19,-9.890137851471082e-05,947,3992000,499,0.03800967677922009,1.3855294609069824,0.24501721017062664,0.0004670427079690853,0.0,3.0,0.6500753349065781
179.43,1.33,-2.2725202870788053e-05,947,4000000,500,0.05912276551158799,1.3851022338867187,0.38746529959142206,0.0013282957705087028,0.0,3.1000000000000085,0.7840735912322998
185.52,1.45,-0.0005371957674788064,947,4008000,501,0.047853008625818844,1.3850236129760742,0.3102847869694233,0.0009446788004970585,0.0,4.0,0.7843796366453171
188.22,1.47,0.00010482783411134733,947,4016000,502,0.04419971567330496,1.3849429988861084,0.2628215942531824,0.0007034898500933196,0.0,4.0,0.790440262556076
188.53,1.48,-7.551151860752725e-05,947,4024000,503,0.04210637685667499,1.3849628734588624,0.27352113522589205,0.0006794897450163262,0.0,4.0,0.7688780027627945
181.33,1.37,0.00027269388039712793,947,4032000,504,0.03593976569372711,1.384318470954895,0.22742947936058044,0.0004679372268947191,0.0,3.1000000000000085,0.7995811140537262
198.98,1.83,-0.00032344608182029334,947,4040000,505,0.0567759458157578,1.3835341918468476,0.3553362725675106,0.0011399238379090093,0.0,4.1000000000000085,0.8453825336694717
199.81,1.79,-3.9721348475723065e-05,947,4048000,506,0.03767295509726401,1.384516988992691,0.2537331239134073,0.0005288219014619244,0.0,5.0,0.8577932673692703
197.53,1.78,0.00019093979797617068,947,4056000,507,0.059327929497446676,1.384618856906891,0.35549198515713215,0.0012191319786506937,0.0,5.0,0.8197291547060013
194.23,1.66,-0.0002755350267398171,947,4064000,508,0.059921847493492046,1.3857823765277864,0.38136995263397694,0.0013163618663384114,0.0,4.0,0.5922041749954223
192.35,1.62,9.998346238717204e-05,947,4072000,509,0.04410195749443958,1.385031920671463,0.28022452250123026,0.0006407608704284939,0.0,4.0,0.7962597638368607
186.0,1.46,6.959352958801901e-06,947,4080000,510,0.04293135118359971,1.3846369242668153,0.28416566967964174,0.0007996372958405118,0.0,4.0,0.7849233800172806
182.77,1.42,-0.00012569788792461624,947,4088000,511,0.03540718588494212,1.3854929852485656,0.22501894388347865,0.00042571674557621007,0.0,4.0,0.9020068687200546
189.34,1.54,-3.5703231969819174e-05,947,4096000,512,0.06661810173453919,1.385532593727112,0.39948989391326906,0.0016205232562788296,0.0,4.0,0.7009751957654953
181.69,1.32,-2.1599846631943366e-05,947,4104000,513,0.036831348305794695,1.3856164467334748,0.23847783248871565,0.00050112216828893,0.0,3.0,0.7787050211429596
177.54,1.22,-7.262118742801249e-07,948,4112000,514,0.05915228871481675,1.3845282077789307,0.3517633966356516,0.0010595058432227233,0.0,4.0,0.6140662324428559
179.91,1.32,6.321612381725572e-05,948,4120000,515,0.04106119410455302,1.3849119520187378,0.2858339335024357,0.0007232099578686757,0.0,4.0,0.7572037774324417
178.76,1.36,-8.730935544008389e-05,948,4128000,516,0.0552066610943272,1.3850714671611786,0.34559955559670924,0.0011426783603383228,0.0,4.0,0.720223263502121
180.03,1.35,0.00010592438353342004,948,4136000,517,0.04155442960742484,1.3856041085720063,0.2647383639216423,0.0008115543202529807,0.0,3.0,0.3543812084197998
174.22,1.15,0.0001499760708247777,948,4144000,518,0.04591726970629418,1.385539152622223,0.2962400921434164,0.0007158197743774509,0.0,3.0,0.7845491206645966
183.39,1.36,-0.0004468809966056142,948,4152000,519,0.059536821119005386,1.3851486587524413,0.3422239410877228,0.0011723410212653106,0.0,3.0,0.5327856242656708
182.99,1.36,0.00013390582469583023,948,4160000,520,0.04472733421176455,1.3849106991291047,0.3013120763376355,0.0008590799657395109,0.0,3.0,0.7035336780548096
185.67,1.41,-1.4927207485015969e-05,948,4168000,521,0.04522150696812417,1.3846112608909606,0.28983876869082453,0.0007630144530412508,0.0,3.1000000000000085,0.8555143076181412
190.93,1.58,-0.000635022841161117,949,4176000,522,0.06507473840137559,1.3841038942337036,0.3616561609506607,0.0014063915021688444,0.0,4.0,0.823981711268425
201.49,1.8,-0.00016586034790634586,949,4184000,523,0.039021856171124567,1.3837557804584504,0.28253312651067974,0.0006393087533979269,0.0,4.0,0.9322332638502121
193.11,1.57,8.437858108663932e-05,949,4192000,524,0.057752346764140455,1.385031442642212,0.3388307528942823,0.0011658675822036457,0.0,4.0,0.8670381420850753
184.68,1.4,-0.00018836131850548553,949,4200000,525,0.04556671199612286,1.38531312584877,0.2979715035110712,0.0007242387583755772,0.0,3.0,0.8177082484960556
181.11,1.31,0.00017840338696260006,949,4208000,526,0.06229080644854837,1.3846617114543915,0.37097474053502083,0.0012144535047991668,0.0,3.0,0.21860653400421143
181.48,1.31,-0.00025850039543001913,949,4216000,527,0.06847844882969924,1.3826909184455871,0.3663717924058437,0.0014211509352389838,0.0,3.0,0.7322763109207153
180.89,1.34,0.00027526779913387143,949,4224000,528,0.049118167861414375,1.385293744802475,0.31196035869419575,0.0009021538759770919,0.0,3.0,0.7792620247602463
174.71,1.21,-4.31231883703731e-05,950,4232000,529,0.039373915901776406,1.3856764471530914,0.239278624355793,0.0005103240185235336,0.0,3.0,0.6272532165050506
170.58,1.05,5.036404028942343e-05,950,4240000,530,0.04509056080978437,1.3858581805229186,0.26464952025562527,0.0006242173081591318,0.0,3.0,0.6861854386329651
175.18,1.16,-0.00011225527184251405,950,4248000,531,0.04247342967248184,1.3852828431129456,0.259931578040123,0.0005612734131864272,0.0,3.0,0.6210596454143524
171.42,1.11,0.00025369613962539006,950,4256000,532,0.05956886140523356,1.3857488441467285,0.32707054264843466,0.0010275339382496895,0.0,3.0,0.8668578618764877
178.96,1.27,-8.107219765861373e-05,950,4264000,533,0.04079674915385882,1.3842021548748016,0.26270968705415726,0.000613418794091558,0.0,3.0,0.820811831355095
187.12,1.45,0.00010911768709775061,950,4272000,534,0.06109850465238956,1.3852382719516754,0.35524693310260774,0.0012261931536340853,0.0,4.0,0.8023933744430543
194.23,1.64,0.0001715299516217783,950,4280000,535,0.05474403958483559,1.3855810821056367,0.33585674181580544,0.0011125949555571425,0.0,4.0,0.7116639786958694
193.06,1.64,-9.367436522552453e-05,950,4288000,536,0.04963662453424791,1.3854958522319794,0.31338545322418215,0.0009965468331211015,0.0,4.0,0.6812445282936096
179.05,1.36,-0.0002658575304667465,951,4296000,537,0.06268968062390007,1.3850134253501891,0.37318135842680933,0.0012445183708769036,0.0,3.0,0.7161556142568588
168.94,1.13,-0.00010917815641732887,951,4304000,538,0.04672749621271431,1.3848628151416777,0.3162267206609249,0.0010355870732746554,0.0,3.0,0.5800154286623002
172.14,1.15,7.427573114910047e-05,951,4312000,539,0.04651761554580295,1.3846556270122528,0.29932269006967543,0.0007525750621789484,0.0,3.0,0.7622939348220825
180.02,1.31,7.347293889324646e-05,951,4320000,540,0.05198620111479258,1.3822708344459533,0.32752120986580846,0.000902497787392349,0.0,3.0,0.665446640253067
179.24,1.3,-3.205822795280255e-05,951,4328000,541,0.06269764654538103,1.3844540238380432,0.392863140180707,0.001412085413467139,0.0,3.0,0.5252572810649871
169.3,1.08,-0.00013312230454175732,951,4336000,542,0.04678205626054804,1.3847819995880126,0.29991181433200836,0.0008197298464074265,0.0,3.0,0.46396583497524263
165.62,1.0,-0.0001360924300388433,951,4344000,543,0.03711459247539835,1.385527902841568,0.2422360697388649,0.0005625474511816719,0.0,3.0,0.6685308080911636
169.87,1.1,0.00010681042898795568,951,4352000,544,0.03082938862065461,1.385716438293457,0.20933137141168118,0.00035257931616797575,0.0,2.0,0.7124738973379136
181.38,1.3,-0.00012263645807252031,951,4360000,545,0.05199024744009662,1.3844305193424224,0.31078369095921515,0.0008070734689681558,0.0,3.0,0.909310422539711
181.08,1.31,-4.017978990304982e-06,952,4368000,546,0.038144202637700235,1.3844324576854705,0.23731581829488277,0.0005347900286869845,0.0,4.0,0.7580387145280838
175.66,1.24,1.7236134808626958e-05,952,4376000,547,0.04757484970159438,1.3845093023777009,0.3119313630461693,0.0009079748118529096,0.0,4.0,0.44318877935409545
185.52,1.43,0.00013006445071368943,952,4384000,548,0.04023185668803631,1.3851798808574676,0.2708552714437246,0.0006516727961206925,0.0,4.0,0.7120539522171021
178.31,1.25,-0.000126124685339164,952,4392000,549,0.04339936647590379,1.3853862655162812,0.2705416017025709,0.0007673615674139001,0.0,3.0,0.8070398509502411
174.45,1.23,3.9831727808632425e-05,952,4400000,550,0.046950864289235096,1.385687597990036,0.3014153512567282,0.0008812181122993934,0.0,3.0,0.7350131613016129
176.43,1.25,4.74032481724862e-05,952,4408000,551,0.03143105000482563,1.3847056901454926,0.22348513636738063,0.0004439372587148682,0.0,3.0,0.77951484978199
177.37,1.24,-0.00031830707888730103,952,4416000,552,0.050546523471664176,1.3837530410289764,0.28348714247345924,0.0007434847464537597,0.0,3.0,0.7871096295118332
186.16,1.5,-0.0001309301568835508,952,4424000,553,0.0619847948717178,1.3834393763542174,0.3318446923792362,0.0010127463612661814,0.0,3.1000000000000085,0.8667651504278183
192.95,1.77,-0.00017631218863243704,953,4432000,554,0.06119983334098893,1.384933602809906,0.3936271954327822,0.0014755384945237893,0.0,4.1000000000000085,0.4168986427783966
181.67,1.44,4.739502255688421e-05,953,4440000,555,0.0376961924806769,1.3855321562290193,0.25092105828225614,0.00048603602332150333,0.0,3.0,0.7296723318099976
182.54,1.4,3.516245618811808e-05,953,4448000,556,0.04305319382460433,1.38516823887825,0.29107872933149337,0.000882465950671758,0.0,4.0,0.9490395152568817
183.18,1.44,-0.000225267665591673,953,4456000,557,0.056191255563297515,1.3852763509750365,0.30472719117999075,0.0008447483494092012,0.0,4.0,0.49296715259552004
171.95,1.13,0.00017570735632034486,953,4464000,558,0.05000728779143967,1.3856820666790008,0.32975311286747455,0.0009994764850125648,0.0,3.0,0.7277409583330154
176.24,1.25,-0.00032276369180181066,953,4472000,559,0.06189614688868237,1.3850281274318694,0.3473802822828293,0.0010900031858909643,0.0,3.0,0.8507427108287812
180.67,1.34,0.00020720994023577078,953,4480000,560,0.05634384735592336,1.3844410538673402,0.32676351808011533,0.0010151832656629268,0.0,4.0,0.7840261721611023
180.97,1.4,-0.00019323424661706667,953,4488000,561,0.047337352148900204,1.3855403649806977,0.31133836768567563,0.0008731486305623548,0.0,4.0,0.1595033448934555
176.56,1.31,2.520102381822653e-05,953,4496000,562,0.06400252625067679,1.3835290908813476,0.3922962708771229,0.0013817142602420064,0.0,4.0,0.6764620494842529
176.92,1.27,6.756349001079797e-05,953,4504000,563,0.03080174301886583,1.3830085873603821,0.20895732913166284,0.0003302246835664846,0.0,3.0,0.8632478576898575
176.88,1.24,-0.0003545357068651356,954,4512000,564,0.05825152692366376,1.3836218404769898,0.32077330362051726,0.0010979515461986011,0.0,3.0,0.898774374127388
178.7,1.28,0.00026358206620898274,954,4520000,565,0.038836805654002805,1.3851540029048919,0.24760650627315045,0.0005025810054394242,0.0,3.1000000000000085,0.8127319228649139
183.21,1.41,-0.000695885416935198,954,4528000,566,0.07439196995141001,1.3846756136417389,0.40975468292832373,0.0015828323581808946,0.0,4.0,0.8369823336601258
189.78,1.67,9.480330991209485e-06,954,4536000,567,0.05378099611378431,1.3850132751464843,0.33640264585614205,0.0011218710717366776,0.0,4.0,0.7161733019351959
180.91,1.44,0.0002465860186021018,954,4544000,568,0.03321029332189433,1.38580020070076,0.22838168285787105,0.00042996515820050265,0.0,3.0,0.6442726820707321
176.42,1.26,0.0004449501987255644,954,4552000,569,0.05388072619658792,1.385364545583725,0.3173364195227623,0.000893660080510017,0.0,3.0,0.7567341488599777
176.3,1.25,-0.00046695877028106735,954,4560000,570,0.043122343858892805,1.385321148633957,0.2815456373989582,0.0006769321756291902,0.0,3.0,0.8112343710660934
177.64,1.26,0.00024455335311358796,954,4568000,571,0.05304692937504165,1.3855689716339112,0.3381484842300415,0.0010646527788412642,0.0,3.0,0.7625980299711227
184.34,1.41,-3.339965121995192e-05,954,4576000,572,0.050029209561355696,1.385671408176422,0.2864195345342159,0.0007652933405915974,0.0,3.0,0.7123598623275756
183.8,1.41,-0.00020335584471467883,954,4584000,573,0.06881797439893161,1.3852573549747467,0.3816222195327282,0.0012163369561676517,0.0,3.1000000000000085,0.36402126133441925
178.2,1.29,0.00013281134546559768,955,4592000,574,0.029909464134291953,1.3853779327869415,0.2096058163419366,0.00036115734435952616,0.0,3.0,0.49805921137332915
171.75,1.09,-0.00020445183938136324,955,4600000,575,0.03062740094481534,1.3846396374702454,0.2004624618217349,0.000339544486541854,0.0,3.0,0.5902054238319397
175.98,1.21,0.00023973388556441932,955,4608000,576,0.05893347854955044,1.3851128029823303,0.35336719259619714,0.0011158420206629671,0.0,3.0,0.7745547264814376
175.6,1.27,-3.1786847102921454e-06,955,4616000,577,0.03967993099681021,1.3852413666248322,0.27531010054051874,0.0006958103847136954,0.0,3.0,0.5712998116016388
173.23,1.15,0.0002037095735431649,955,4624000,578,0.04097861682244143,1.385029331445694,0.26368323456496,0.0005880851793790498,0.0,3.0,0.6269999271631241
176.66,1.23,-0.00036074427218409257,955,4632000,579,0.05703468240118698,1.384800498485565,0.33525477416813376,0.0011476812203545705,0.0,3.0,0.697460088133812
178.3,1.33,-5.708308308385313e-06,955,4640000,580,0.05557518943312319,1.3851872861385346,0.35672116599977016,0.0011120470776222646,0.0,3.0,0.836754230260849
177.33,1.29,7.619528907525818e-05,955,4648000,581,0.04327305353220438,1.384818173646927,0.29788710586726663,0.0007910964370057627,0.0,3.0,0.8031657606363296
176.27,1.22,-0.00017468125792220236,955,4656000,582,0.048191776637012164,1.3840746402740478,0.2951649763435125,0.0007525018341948453,0.0,3.0,0.7556571501493454
183.08,1.41,-9.350183754577301e-05,955,4664000,583,0.07125792844326125,1.385146244764328,0.38522993184626103,0.0013318392235487407,0.0,3.0,0.6406387174129486
178.24,1.3,-8.724242448806762e-05,956,4672000,584,0.034763457775336175,1.3853908288478851,0.24062975369393824,0.0004821178549718752,0.0,3.0,0.8432216733694077
170.52,1.1,-0.0004857923008967191,956,4680000,585,0.07363520633446717,1.3850013422966003,0.32330649755895136,0.0011817772862013952,0.0,3.0,0.5609648966789246
176.96,1.33,-0.00010708397225243971,956,4688000,586,0.04844123716668041,1.3856225025653839,0.30454880073666574,0.0008871342560996709,0.0,3.1000000000000085,0.5665318542718887
179.6,1.39,-0.0002668400288666817,956,4696000,587,0.057640187861140585,1.3855812287330627,0.3139792580902576,0.0008517029771610396,0.0,3.1000000000000085,0.6555717217922211
174.86,1.2,2.9163016934035112e-05,956,4704000,588,0.03681078664858605,1.384927099943161,0.229731582775712,0.00046250377881733583,0.0,3.0,0.6785070222616195
176.05,1.21,0.00020387944212416187,956,4712000,589,0.04420867987098309,1.3850761914253236,0.2660749477148056,0.0006562628058236442,0.0,3.0,0.6514995944499969
184.2,1.43,-0.00026391318423975464,956,4720000,590,0.04849488449796541,1.3842894220352173,0.3029521609097719,0.0008263179498680984,0.0,3.0,0.7374938547611236
183.92,1.46,6.480792926595313e-05,956,4728000,591,0.040950782864761254,1.3847660684585572,0.2549539216607809,0.0005336366916526458,0.0,3.0,0.8378528785705567
172.19,1.13,1.900568910059519e-05,956,4736000,592,0.04242270446679222,1.3852982127666473,0.26567871160805223,0.0006044740361721779,0.0,3.0,0.8011033886671066
177.19,1.21,4.871630007983185e-05,957,4744000,593,0.05160360546526195,1.3848124539852142,0.30859829783439635,0.0008524065276651527,0.0,3.0,0.7785690873861313
179.49,1.27,-0.0001320736273919465,957,4752000,594,0.03553404206918271,1.385082014799118,0.22929217275232078,0.00045190804339654276,0.0,3.0,0.5006909835338592
190.5,1.54,-0.0006180472249980084,957,4760000,595,0.06055455397621103,1.3851585865020752,0.3232901459187269,0.001032595858341665,0.0,4.0,0.6321724790334702
192.32,1.58,-0.00020758069527801126,957,4768000,596,0.05602648163680234,1.3849568307399749,0.34526994086802004,0.0011745552378124558,0.0,4.0,0.6875132870674133
184.74,1.43,0.00013199435619753785,957,4776000,597,0.03966810005356761,1.3841790521144868,0.2824381310120225,0.0007433539174235193,0.0,4.0,0.7645885843038559
176.07,1.23,-1.788552850484848e-05,957,4784000,598,0.04410127762133929,1.3856125891208648,0.2783706764131784,0.0006598554060474271,0.0,3.0,0.8588787621259689
175.28,1.19,8.151095506036654e-05,957,4792000,599,0.052315805530022484,1.3853927409648896,0.32584110014140605,0.0009791008909814992,0.0,3.0,0.7918035751581192
176.32,1.24,-4.3769094500021314e-05,957,4800000,600,0.042308667266653076,1.3855063354969024,0.23820069085806608,0.0005169518664115458,0.0,3.0,0.5292820769548416
179.13,1.31,-2.9029398356215096e-05,957,4808000,601,0.03629986045137225,1.3848249840736389,0.23939857717603444,0.00045981120561918945,0.0,3.0,0.8507039391994476
178.74,1.27,2.4378677626373246e-05,957,4816000,602,0.035650091025151466,1.385143847465515,0.2236722106486559,0.0004620116939986474,0.0,3.0,0.8463214695453644
177.79,1.29,0.00037637867673765866,957,4824000,603,0.058286422081765446,1.385614870786667,0.35261609792709353,0.0009787211246657535,0.0,3.0,0.8027196532487869
179.93,1.34,-0.00021832806422025897,958,4832000,604,0.06795330678089662,1.3837659025192262,0.35529226928949353,0.0012836214831622784,0.0,4.0,0.6341961395740509
180.43,1.32,-0.0004045891380883404,958,4840000,605,0.04434173186605215,1.3848047494888305,0.28151534833014014,0.0008196228176529985,0.0,4.0,0.8397642064094544
