epoch_idx,approx_kl_divergence,PMM:episode_rewards,policy_loss,clip_fraction,P01:episode_rewards,policy_entropy,frames,fps,explained_variance,episode_length,grad_norm,P09:episode_rewards,value_loss,advantage_norm
683,1.8567039641670392e-05,217.5,-0.00021329678820620758,0.0,50.0,1.7823089338839053,6993920,194,-1.2665987014770507e-08,343.41,0.057414228303005445,527.5000000000002,0.023626992473145945,15.968718308210374
684,1.866273826109932e-05,227.0,-0.00022968227458477485,0.0,50.0,1.7816197089850903,7004160,194,-1.601874828338623e-08,352.8,0.05620176813503132,502.5000000000002,0.023725588124943898,15.96871829032898
685,2.2948017933899223e-05,223.0,-0.00027971914314548483,0.0,47.50000000000001,1.7780762329697608,7014400,194,-1.7508864402770997e-08,350.81,0.057365290323883,525.0,0.02100976169167552,15.968718081712723
686,1.1058739380453986e-05,213.5,-0.00013871042192477035,0.0,47.50000000000001,1.775509710609913,7024640,194,-1.4156103134155273e-08,351.09,0.05372181029260227,500.0,0.022931740124477074,15.968718218803406
687,1.562439416029626e-05,192.5,-0.00018980660715897101,0.0,25.0,1.7736849024891854,7034880,194,-7.450580596923828e-09,340.34,0.058213250274150606,375.0,0.02108082873164676,15.968718159198762
688,2.3283597741308172e-05,193.75,-0.00023106478965928545,0.0,50.0,1.7775761671364307,7045120,194,-1.9371509552001954e-08,338.47,0.05856520186823375,382.5000000000007,0.022809907951159402,15.968718248605729
689,2.6378042762753574e-05,199.0,-0.0002808747989547555,0.0,25.0,1.7801055520772935,7055360,194,-2.2351741790771484e-09,342.38,0.05987001861018691,455.0000000000004,0.02058607318031136,15.968718081712723
690,1.3222980764338033e-05,206.0,-0.0001531521293145488,0.0,47.50000000000001,1.7831235833466053,7065600,194,-3.3527612686157227e-09,339.53,0.057454144776658375,502.5000000000002,0.02405284665292129,15.968718409538269
691,1.4964388319405053e-05,203.75,-0.0001780275397322839,0.0,25.0,1.7800802357494832,7075840,194,5.587935447692871e-09,339.49,0.05480949219591116,455.0000000000004,0.022319765709107743,15.968718183040618
692,1.5746848397313328e-05,194.0,-0.00015677198898629286,0.0,25.0,1.7821362741291522,7086080,194,-8.195638656616212e-09,333.52,0.05766909199021096,402.5000000000002,0.02276305335108191,15.968718427419663
693,1.543014640770224e-05,200.25,-0.00016196992255572694,0.0,50.0,1.7823711164295672,7096320,194,-2.8312206268310546e-08,342.64,0.05611589562167418,375.0,0.02280332031659782,15.968718039989472
694,1.1801765318431024e-05,182.5,-0.000133526160789188,0.0,50.0,1.783048088848591,7106560,194,-2.7567148208618165e-08,333.91,0.05439677086852247,325.0,0.0189131562539842,15.968718045949936
695,1.0022294011857723e-05,163.75,-8.234263841586654e-05,0.0,50.0,1.7854773610830308,7116800,194,-3.725290298461914e-09,326.7,0.05643454670869622,300.0,0.017633546094293705,15.968718022108078
696,1.5244059537522504e-05,160.25,-0.00018294596411578824,0.0,47.50000000000001,1.784992553293705,7127040,194,2.6077032089233397e-09,325.85,0.05791019007318804,312.5000000000011,0.020326444052625448,15.96871812939644
697,1.4529475150037996e-05,168.5,-0.0001743757147778524,0.0,25.0,1.7869158901274205,7137280,194,-1.899898052215576e-08,332.5,0.05509223014017841,315.00000000000125,0.01881118826859165,15.968718081712723
698,1.4068933367816783e-05,178.5,-0.00016877344787644689,0.0,25.0,1.7872062593698501,7147520,194,6.7055225372314455e-09,339.62,0.054937870117544654,357.5000000000007,0.021360498992726205,15.968718183040618
699,2.126987698005678e-05,198.0,-0.00024196848935389425,0.0,25.0,1.7875005267560482,7157760,194,-1.6763806343078613e-08,347.32,0.058034039765075596,452.50000000000017,0.020456850511254742,15.968718135356903
700,1.8784526818516056e-05,184.5,-0.00024124918927554974,0.0,22.500000000000007,1.7861938625574112,7168000,194,3.3527612686157227e-09,340.36,0.0580366294874838,402.5000000000002,0.019825183223292697,15.968717974424361
701,1.4140100770676512e-05,188.5,-0.00015520762535743416,0.0,25.0,1.784056305140257,7178240,194,-1.2293457984924316e-08,338.8,0.0561520223400208,477.5000000000002,0.022669976012548432,15.968718039989472
702,1.650304340579112e-05,191.5,-0.00022834955307189376,0.0,25.0,1.7844377398490905,7188480,194,1.4528632164001465e-08,339.76,0.05736983258093111,410.00000000000085,0.023713891755323856,15.96871829032898
703,2.3501144503512706e-05,222.75,-0.0003043131044250913,0.0,25.0,1.7798287943005562,7198720,194,-1.3411045074462891e-08,346.37,0.055860897423689326,525.0,0.023122247395804152,15.968718218803406
704,2.564698605418414e-05,194.5,-0.0003173948138282867,0.0012451171875,25.0,1.781321458518505,7208960,194,7.82310962677002e-09,341.66,0.05853968204114725,400.0,0.020353304911986926,15.968718123435973
705,1.6758383645143483e-05,177.0,-0.00021374291645770427,0.000927734375,25.0,1.781014646589756,7219200,194,-2.9802322387695314e-09,339.3,0.055051213034846405,375.0,0.017999233488808386,15.968717950582505
706,1.6638717110639688e-05,149.5,-0.0001995996810364886,0.0,25.0,1.78022857606411,7229440,194,-4.470348358154297e-09,328.7,0.05576091096975244,300.0,0.018916211041505447,15.968718004226684
707,1.5170432796363098e-05,153.25,-0.00017705205718812067,0.0,25.0,1.7799170590937137,7239680,194,1.1920928955078126e-08,330.61,0.05717042367044598,300.0,0.020752046396955846,15.968718045949936
708,2.067925132989146e-05,178.25,-0.0002768210750218714,0.0,25.0,1.7810983054339886,7249920,194,-2.9802322387695314e-09,335.49,0.05747982109997472,425.0,0.021528034657239913,15.968718093633651
709,1.7492864829171673e-05,194.5,-0.00019851591623591957,0.0,50.0,1.7831401377916336,7260160,194,1.1175870895385742e-09,342.73,0.054970922659292445,427.5000000000002,0.024327020160853863,15.968718165159226
710,1.2133153142590559e-05,216.75,-0.00014536953749484384,0.0,50.0,1.7834284618496894,7270400,194,-9.313225746154785e-09,352.94,0.05507563283265926,525.0,0.022118671832140537,15.968718189001084
711,1.7703871225105415e-05,212.0,-0.00020877252718491944,0.0,25.0,1.7834714293479919,7280640,194,-9.685754776000977e-09,346.03,0.05975168638091801,527.5000000000002,0.021961512824054806,15.968718105554581
712,2.303400704084524e-05,192.0,-0.00030031396345293616,0.0,25.0,1.7837753035128117,7290880,194,1.4901161193847657e-09,338.16,0.055955214419686636,452.50000000000017,0.02023998771328479,15.968718093633651
713,1.3459025027540151e-05,179.75,-0.00016590804189036134,0.0,25.0,1.786140639334917,7301120,194,-1.9744038581848144e-08,331.43,0.05490962752666447,380.00000000000045,0.01933604073128663,15.968717968463897
714,2.0532671391482184e-05,165.75,-0.0002689882883714745,0.0,25.0,1.7862243846058845,7311360,194,-8.568167686462402e-09,329.77,0.058901451521307026,327.5000000000002,0.02194319504778832,15.968718266487121
715,7.469062337583931e-06,173.75,-9.5583686925238e-05,0.0,25.0,1.7850112199783326,7321600,194,-1.080334186553955e-08,331.07,0.052994854403250954,352.5000000000002,0.020897300774231554,15.968718189001084
716,1.633930674609374e-05,185.0,-0.00020228503417456521,0.0,50.0,1.7847738727927207,7331840,194,1.9371509552001954e-08,331.88,0.059910855910853954,475.0,0.020714247014257125,15.9687180519104
717,2.578531843475673e-05,182.5,-0.00032382712433900453,0.0009765625,47.50000000000001,1.7865657962858676,7342080,194,-2.0489096641540527e-08,334.54,0.05564550029073684,430.0000000000004,0.019373074066243133,15.968717992305756
718,1.6488129793668094e-05,180.5,-0.00021367591107264162,0.0,47.50000000000001,1.7868345722556114,7352320,194,1.862645149230957e-09,334.05,0.058767812172242286,312.5000000000011,0.021040297058061697,15.96871817111969
719,1.3500798416110626e-05,161.75,-0.00017918186240422073,0.0,25.0,1.7871545448899269,7362560,194,1.862645149230957e-08,332.04,0.05672536037257655,277.5000000000002,0.018542456516297535,15.968718028068542
720,1.1250154355657571e-05,169.0,-0.00013473782510118327,0.0,25.0,1.7864768460392952,7372800,194,-4.097819328308106e-09,337.07,0.05715816341267897,330.0000000000004,0.018343749358609784,15.968717956542969
721,1.190116107598893e-05,171.0,-0.00014685443129565102,0.0,47.50000000000001,1.7865104474127294,7383040,194,-1.6763806343078613e-08,339.82,0.05689687279011019,327.5000000000002,0.02596053896122612,15.968718326091766
722,7.385418625416307e-06,183.0,-7.472060624422739e-05,0.0,50.0,1.787459047883749,7393280,194,-2.3469328880310058e-08,339.68,0.05593243102972615,327.5000000000002,0.020877642917912453,15.968718183040618
723,1.0529420882732233e-05,193.75,-0.00014929301869415212,0.0,25.0,1.785010179132223,7403520,194,1.862645149230957e-09,339.88,0.055581747751175005,405.00000000000045,0.0229094539914513,15.96871817111969
724,8.78901749130634e-06,207.25,-0.00010974913457175716,0.0,25.0,1.7837782986462116,7413760,194,-3.054738044738769e-08,339.29,0.05772706292613302,477.5000000000002,0.022771207487676293,15.968718135356903
725,1.6068268052915614e-05,209.0,-0.00019806705859082285,0.0,25.0,1.7837514273822308,7424000,194,-1.601874828338623e-08,342.27,0.0597885141533253,475.0,0.02598018057178706,15.968718457221986
726,1.309139383560698e-05,220.75,-0.00019604032750066835,0.0,50.0,1.782816857099533,7434240,194,2.9802322387695314e-09,345.55,0.055437899743416855,452.50000000000017,0.021319816092727706,15.968718200922012
727,1.0266238240652647e-05,223.25,-0.00013653438700202968,0.0,75.0,1.778978092968464,7444480,194,2.4959444999694825e-08,347.94,0.05582783469485454,450.0,0.025097013282356785,15.968718326091766
728,2.0992855062595962e-05,203.75,-0.00028272032614040654,0.0,50.0,1.781216562539339,7454720,194,-2.0861625671386717e-08,344.82,0.058889621718588483,377.5000000000002,0.02582730822614394,15.96871845126152
729,1.4432283121057487e-05,221.0,-0.00016659347747918218,0.0,50.0,1.783446966856718,7464960,194,-1.1548399925231934e-08,346.64,0.05546840274637245,450.0,0.023032063187565656,15.968718111515045
730,1.0578625318480306e-05,200.0,-0.0001498617469223973,0.0,50.0,1.7827061891555787,7475200,194,-1.080334186553955e-08,340.4,0.05364099532679706,405.00000000000045,0.02158636471722275,15.968718045949936
731,1.1072313774951326e-05,185.25,-0.00014675957900180946,0.0,47.50000000000001,1.7804872669279574,7485440,194,-2.123415470123291e-08,334.61,0.05652691108993222,327.5000000000002,0.020804124511778356,15.968718028068542
732,1.3288646485909438e-05,184.5,-0.0001859530040746904,0.0,25.0,1.7779176145792008,7495680,194,5.215406417846679e-09,330.47,0.05745886280543476,342.5000000000015,0.02387240806419868,15.96871839761734
733,1.322513960317906e-05,189.75,-0.00016393189689551947,0.0,25.0,1.778570468723774,7505920,194,3.7252902984619143e-10,335.02,0.057511415827225555,382.5000000000007,0.021862987795611844,15.96871811747551
734,1.6488617962018283e-05,197.0,-0.0001715746177069377,0.0,50.0,1.7849379882216454,7516160,194,9.313225746154785e-09,337.94,0.055052406669591804,382.5000000000007,0.02177957432868425,15.968718081712723
735,1.4269697713409358e-05,192.5,-0.00020575401904352475,0.0,50.0,1.7845787793397903,7526400,194,7.450580596923828e-09,341.44,0.055381979834477416,375.0,0.022373114561196415,15.96871838569641
736,8.947457440910967e-06,180.0,-0.00010427003107906784,0.0,50.0,1.785877303034067,7536640,194,0.0,342.0,0.058558906330830295,327.5000000000002,0.021108410505985376,15.96871811747551
737,2.1715995428728264e-05,192.75,-0.0002932403682279983,0.0,50.0,1.7888488590717315,7546880,194,1.4901161193847657e-09,346.78,0.05953222996229244,325.0,0.023089368114597164,15.968718349933624
738,1.8744837552464587e-05,178.0,-0.0002783763888146495,0.003125,50.0,1.7879965625703336,7557120,194,1.825392246246338e-08,341.44,0.0589924444674436,325.0,0.021679904003394767,15.968718111515045
739,1.350756180849011e-05,193.0,-0.0001869256868303637,0.0,50.0,1.7871474340558051,7567360,194,-1.1175870895385742e-08,340.94,0.05795079886256847,380.00000000000045,0.02168970711354632,15.968718075752259
740,1.0978249015947128e-05,191.5,-0.0001448586739570601,0.0,50.0,1.785794596374035,7577600,194,1.3783574104309083e-08,339.63,0.058116297369131785,500.0,0.02142073919530958,15.968718123435973
741,1.504108469636556e-05,227.25,-0.00019202051880711223,0.0,47.50000000000001,1.7865971505641938,7587840,194,-7.450580596923828e-09,348.06,0.05958319748965922,550.0,0.021542195766232907,15.968718266487121
742,1.5860021468938613e-05,208.5,-0.00022054789933463327,0.0,50.0,1.7863030545413494,7598080,194,-1.6763806343078613e-08,345.18,0.05800411749839385,500.0,0.019492686181911266,15.968718004226684
743,1.0180137162363323e-05,206.75,-0.00014117402606643735,0.0,50.0,1.7873087704181672,7608320,194,-2.644956111907959e-08,347.46,0.05430051444778553,477.5000000000002,0.021652273013023658,15.96871799826622
744,8.4921574964536e-06,190.5,-0.00011299069337837864,0.0,50.0,1.7872126422822476,7618560,194,-1.2293457984924316e-08,344.54,0.052417392715371436,405.00000000000045,0.021074446372222156,15.968718105554581
745,1.6438479853819742e-05,182.5,-0.00021716956352975104,0.0,25.0,1.7874269559979439,7628800,194,-2.5331974029541015e-08,336.24,0.056455754647671885,452.50000000000017,0.019154785969294607,15.968718123435973
746,5.820023095126636e-06,155.25,-5.6779079022817315e-05,0.0,25.0,1.7873948968946933,7639040,195,-1.899898052215576e-08,330.34,0.05292982000962504,277.5000000000002,0.018040892694261856,15.968718063831329
747,1.2014812362926008e-05,146.25,-0.00016525014652870595,0.0,25.0,1.788354755938053,7649280,195,-3.203749656677246e-08,326.78,0.05421187641363825,277.5000000000002,0.02003563519974705,15.968718159198762
748,1.3766932679981636e-05,155.25,-0.00020290347310947254,0.0,25.0,1.7840648949146272,7659520,195,1.601874828338623e-08,331.45,0.05887847343861989,300.0,0.019107031272142194,15.968717986345291
749,1.3177171552225531e-05,168.0,-0.00016329587451764384,0.0,47.50000000000001,1.783235501497984,7669760,195,-7.82310962677002e-09,335.75,0.05758146554945383,300.0,0.0210439077578485,15.968718075752259
750,9.291463311011938e-06,175.0,-0.00015155295950535218,0.0,50.0,1.7825459890067576,7680000,195,-6.332993507385254e-09,333.99,0.05533201818141666,300.0,0.02147644196811598,15.968718004226684
751,1.4719555529985051e-05,179.0,-0.00020174441688141086,0.0,47.50000000000001,1.7815274208784104,7690240,195,-8.195638656616212e-09,332.39,0.058624334175649925,402.5000000000002,0.021059646853245795,15.968718147277832
752,1.4335995582981376e-05,171.0,-0.00019641797480289823,0.0,25.0,1.7819225676357746,7700480,195,-1.3783574104309083e-08,331.08,0.05592655515333156,307.5000000000006,0.018663449442829005,15.96871822476387
753,1.5273365111156956e-05,161.25,-0.00021093417526572012,0.0,25.0,1.784446433186531,7710720,195,-1.1920928955078126e-08,328.39,0.05935094423639681,280.00000000000045,0.018000308724003843,15.968718075752259
754,1.2246644335967005e-05,156.75,-0.00014776071766391395,0.0,50.0,1.7876532092690467,7720960,195,3.7252902984619143e-10,329.55,0.05432080159808922,275.0,0.02167181859840639,15.968718200922012
755,1.5756008233214213e-05,167.0,-0.00026103889213118235,0.0,50.0,1.7863339975476265,7731200,195,-2.570450305938721e-08,335.73,0.057244662323259976,327.5000000000002,0.021545171114848927,15.968718105554581
756,1.3328273246315802e-05,174.75,-0.00017204801260959358,0.0,47.50000000000001,1.7853051707148553,7741440,195,-2.0116567611694337e-08,336.86,0.057492690591450527,377.5000000000002,0.021721457040985114,15.968718147277832
757,1.0165356466224074e-05,196.75,-0.00015422320775542174,0.0,47.50000000000001,1.7856343135237693,7751680,195,-2.9802322387695312e-08,341.59,0.05624119310293384,452.50000000000017,0.022876395261846483,15.968718189001084
758,1.4230637112977451e-05,194.5,-0.00019817402062471956,0.0,25.0,1.7846126571297645,7761920,195,3.3527612686157227e-09,336.07,0.05648959749069952,450.0,0.021111208517686463,15.968718135356903
759,1.4203432885118162e-05,192.25,-0.0001988369926039013,0.0,50.0,1.7847364597022533,7772160,195,-5.587935447692871e-09,331.88,0.056364668844139806,427.5000000000002,0.01960337799973786,15.968718039989472
760,9.014885338354261e-06,212.75,-0.00011879875673912466,0.0,50.0,1.7841574832797051,7782400,195,2.6077032089233397e-09,342.04,0.05455250281340993,502.5000000000002,0.024913809838471933,15.968718153238296
761,6.157631246028749e-06,206.25,-8.824765500321518e-05,0.0,50.0,1.7842672973871232,7792640,195,-9.685754776000977e-09,336.89,0.05440329657277902,502.5000000000002,0.02148690632020589,15.968718206882476
762,8.490904652447285e-06,214.5,-9.44067465752596e-05,0.0,47.50000000000001,1.7841107212007046,7802880,195,1.6391277313232423e-08,344.8,0.05661302968120813,525.0,0.020593026175629348,15.968718165159226
763,8.731293371377902e-06,218.0,-0.00011562224162844358,0.0,47.50000000000001,1.7834423191845417,7813120,195,-1.080334186553955e-08,344.09,0.05762269245460203,502.5000000000002,0.02472430670168251,15.968718445301056
764,1.0516516396430475e-05,191.5,-0.0001349163008853793,0.0,25.0,1.7847992867231368,7823360,195,9.685754776000977e-09,339.85,0.05527800314814731,450.0,0.019114824791904537,15.968717896938324
765,1.453127321080494e-05,190.5,-0.0002134861788363196,0.0,25.0,1.7834503278136253,7833600,195,1.3783574104309083e-08,336.64,0.056714971165229125,427.5000000000002,0.02023897688195575,15.968718087673187
766,1.4202364120619038e-05,175.0,-0.00020576626047841273,0.0,25.0,1.7856069080531598,7843840,195,-1.3783574104309083e-08,329.06,0.057494461238457584,425.0,0.022125452244654297,15.968718373775483
767,8.566700141804385e-06,196.25,-0.0001248187965757097,0.0,25.0,1.7859169885516166,7854080,195,-1.2293457984924316e-08,333.39,0.05429322959651685,502.5000000000002,0.021581231261370702,15.968718159198762
