fps,approx_kl_divergence,advantage_norm,value_loss,clip_fraction,epoch_idx,policy_loss,grad_norm,frames,explained_variance,P01:episode_rewards,PMM:episode_rewards,P09:episode_rewards,episode_length,policy_entropy
276,0.0015629002746095466,15.968717563152314,0.008607014812514534,0.2795654296875,395,-0.0009691464772913605,0.05541302205652736,4044800,1.4901161193847657e-09,25.0,147.0,280.00000000000045,336.0,1.7451685160398482
276,0.0014285935460407017,15.968717777729035,0.010931181669366196,0.2362548828125,396,-0.0007702559232711792,0.05277591957352763,4055040,7.450580596923828e-09,25.0,160.75,280.00000000000045,340.26,1.7480879217386245
276,0.0016955458770326003,15.968717348575591,0.007615613039752134,0.2951171875,397,-0.0010549506754614414,0.05398908929707684,4065280,-1.862645149230957e-09,25.0,172.75,330.0000000000004,346.6,1.752760225534439
276,0.0015567302151424656,15.968717592954636,0.008871514467296037,0.2510498046875,398,-0.000859616526577156,0.05320440736918954,4075520,-1.0058283805847169e-08,25.0,181.75,330.0000000000004,351.67,1.758097717911005
276,0.0014342879249852557,15.968717712163926,0.011195275120553561,0.2399658203125,399,-0.0011429214540839895,0.054874450801262596,4085760,-3.3527612686157227e-09,25.0,176.5,302.5000000000002,344.25,1.768578340113163
276,0.0014754012681237327,15.968717741966248,0.009172390475032443,0.2607666015625,400,-0.0009147709912213031,0.053718429492441544,4096000,-4.097819328308106e-09,25.0,171.0,300.0,338.8,1.7715162128210067
276,0.0018408509837399833,15.968717789649963,0.009899610596039565,0.3199951171875,401,-0.0017166344925499289,0.056252004851115964,4106240,2.123415470123291e-08,25.0,171.0,300.0,331.71,1.7705052487552166
276,0.0013042111960430702,15.968717813491821,0.010113526303030085,0.2423095703125,402,-0.0006382607070918311,0.05601396020292797,4116480,7.078051567077636e-09,25.0,172.5,327.5000000000002,334.0,1.7753680542111396
275,0.0013964225480918913,15.968717652559281,0.009203569883538876,0.25263671875,403,-0.0011671459447825327,0.05408500549201346,4126720,-5.215406417846679e-09,25.0,170.75,375.0,330.65,1.764996736496687
275,0.0011649723890343466,15.96871754527092,0.008142310839866695,0.2099365234375,404,-0.00080504114885116,0.050927786584169646,4136960,-1.1175870895385742e-09,25.0,165.0,352.5000000000002,334.3,1.7594761848449707
275,0.0019906348148651886,15.968717128038406,0.008957982213075866,0.30859375,405,-0.0012981685580598424,0.05273629729154332,4147200,1.7508864402770997e-08,50.0,157.75,302.5000000000002,331.87,1.7675275795161725
275,0.0012530672279581268,15.968717479705811,0.008699026262684128,0.2332275390625,406,-0.0007815013352228562,0.052540712676266275,4157440,6.332993507385254e-09,25.0,132.0,275.0,324.42,1.7396375745534898
275,0.0013953624201462843,15.968716937303544,0.006948337156950401,0.2531005859375,407,-0.0009719733217934845,0.05139741909598988,4167680,1.1175870895385742e-09,25.0,132.25,275.0,326.15,1.7331660032272338
275,0.0016239361588247902,15.968717277050018,0.006270702919937321,0.2650390625,408,-0.0007349578263529111,0.05199816700891573,4177920,2.6077032089233397e-09,25.0,124.0,275.0,321.9,1.7517301879823208
275,0.0013408678416055864,15.968717724084854,0.009367266668778029,0.23662109375,409,-0.0008904455298761604,0.05364424632960959,4188160,-2.570450305938721e-08,0.0,153.5,452.50000000000017,329.58,1.7807068884372712
275,0.0012369618067367583,15.968717485666275,0.007336399446103314,0.203955078125,410,-0.0008153396502166288,0.049339302877659676,4198400,-7.450580596923829e-10,0.0,153.25,405.00000000000045,330.1,1.7640354998409749
275,0.0013382567090161502,15.96871770620346,0.007899291217108839,0.2541259765625,411,-0.0009330502856755629,0.05356762966100577,4208640,-1.0058283805847169e-08,0.0,163.0,405.00000000000045,333.82,1.7077592015266418
275,0.0016674952305400837,15.968717443943024,0.006224913974892843,0.270263671875,412,-0.0008976430945040192,0.049069440407215024,4218880,1.2665987014770507e-08,0.0,123.0,302.5000000000002,325.36,1.681574472039938
275,0.0012422294364682785,15.968717229366302,0.008785487934119374,0.2345703125,413,-0.0007510177223593928,0.052452762979096845,4229120,0.0,25.0,128.25,275.0,327.36,1.7004112601280212
275,0.0012084346241181265,15.968717747926712,0.008747354859679035,0.2265625,414,-0.0009925273225235287,0.05155527456069513,4239360,1.0058283805847169e-08,22.500000000000007,137.25,277.5000000000002,327.98,1.7206670232117176
275,0.0015050188770231899,15.96871737241745,0.0053725603602288174,0.2687744140625,415,-0.0008844637653965037,0.0487963513761393,4249600,1.1175870895385742e-08,0.0,147.25,400.0,329.13,1.6662177957594395
275,0.0015819738503864756,15.968716096878051,0.006201919191579463,0.2525146484375,416,-0.0006761494172678794,0.047088978257461035,4259840,-1.825392246246338e-08,22.500000000000007,137.0,400.0,324.53,1.636623178422451
275,0.0015499731431475538,15.968717443943024,0.006472235950968752,0.2701171875,417,-0.0011349961161613465,0.04819910828425977,4270080,3.7252902984619143e-10,22.500000000000007,116.5,242.50000000000148,316.96,1.5934499017894268
275,0.001292697001613874,15.968717765808105,0.008359153017954668,0.2402587890625,418,-0.0009547058081807336,0.04841764482160137,4280320,-7.82310962677002e-09,25.0,117.0,225.0,318.88,1.5843797706067562
275,0.0016646017396681144,15.968717187643051,0.007192924563196357,0.2501220703125,419,-0.0007290294797712704,0.047662522400484825,4290560,6.332993507385254e-09,25.0,138.75,402.5000000000002,328.34,1.5730475433170796
274,0.0013004093322138033,15.968717569112778,0.009116457037634973,0.226220703125,420,-0.0009857285862381105,0.0489688320242325,4300800,-2.644956111907959e-08,25.0,160.0,427.5000000000002,339.02,1.585808166116476
274,0.0013063543041084813,15.968717652559281,0.011492331717454363,0.2373291015625,421,-0.0007219971314043506,0.05181535886836931,4311040,-7.82310962677002e-09,25.0,190.25,500.0,346.64,1.5678748533129692
274,0.001442359953284722,15.968717747926712,0.009780239254178013,0.2322998046875,422,-0.0007306708226678893,0.050348409522536094,4321280,-1.4528632164001465e-08,50.0,216.25,500.0,353.41,1.5992838233709334
274,0.001422976194991321,15.968717640638351,0.009574312982294941,0.277783203125,423,-0.0010993285719450795,0.05492157948418648,4331520,-3.3527612686157227e-09,50.0,201.25,407.5000000000006,349.32,1.6344476632773877
274,0.001113486116128115,15.968717747926712,0.008829018457345229,0.2048095703125,424,-0.000782878549216548,0.05225402917483174,4341760,-3.725290298461914e-09,50.0,201.5,500.0,349.04,1.6377354957163335
274,0.001089042286361064,15.968717843294144,0.010168727790369304,0.1842041015625,425,-0.0005099358560983092,0.05197549895851998,4352000,-1.9371509552001954e-08,25.0,181.75,500.0,343.34,1.6290338166058063
274,0.001225366230767122,15.968717819452285,0.007647362247007549,0.218505859375,426,-0.0008626072598417522,0.046500390917805876,4362240,-2.6077032089233397e-09,25.0,175.25,500.0,340.03,1.6419042848050593
274,0.001368927149292176,15.968717449903489,0.008618626621591829,0.2290283203125,427,-0.0005372320840251632,0.05165533312196359,4372480,-8.940696716308593e-09,25.0,165.0,310.00000000000085,342.33,1.653157702088356
274,0.0012849975901247034,15.96871793270111,0.008852270695206244,0.264404296875,428,-0.0011932493911444909,0.05381862513836627,4382720,5.960464477539063e-09,25.0,178.25,402.5000000000002,347.8,1.655500615388155
274,0.0011688687700768697,15.968716824054718,0.009751931874200181,0.229638671875,429,-0.0008154258084687172,0.05238226502665351,4392960,-6.7055225372314455e-09,50.0,167.0,327.5000000000002,347.95,1.6771685026586056
274,0.0011879591411116052,15.968716901540756,0.010579689330279507,0.247265625,430,-0.0011377933449693955,0.05378343733757265,4403200,-3.7252902984619143e-10,25.0,174.25,325.0,347.87,1.6951876692473888
274,0.0012379282847291505,15.968717610836029,0.01129708215194114,0.2353515625,431,-0.0012070607233908958,0.051132074090780154,4413440,3.3527612686157227e-09,25.0,192.25,327.5000000000002,356.18,1.7024200707674026
274,0.0012152560136655666,15.968717682361603,0.01064899129587502,0.2303466796875,432,-0.0011400854713429,0.05069194476441143,4423680,1.0430812835693359e-08,50.0,216.75,450.0,366.94,1.6689062587916852
274,0.0018083592169546136,15.968717533349992,0.009584488835571392,0.3143798828125,433,-0.0012429513677489012,0.05531931275600503,4433920,-6.7055225372314455e-09,50.0,208.5,405.00000000000045,362.15,1.6554117262363435
274,0.0011280018276949022,15.968717777729035,0.010942272070678882,0.2325439453125,434,-0.0010588364468276268,0.055470279214141605,4444160,-1.080334186553955e-08,50.0,213.25,450.0,363.35,1.6954669766128063
274,0.0012329144282148263,15.968717873096466,0.008288932928735449,0.25126953125,435,-0.0007816018951416481,0.05382210750288239,4454400,2.9802322387695314e-09,50.0,204.5,455.0000000000004,355.4,1.7224251203238965
274,0.0015376281525334434,15.968715947866439,0.0073015027948031275,0.2692138671875,436,-0.0008479017331410432,0.05239256586455641,4464640,-1.1175870895385742e-08,25.0,190.0,452.50000000000017,349.61,1.7197521142661572
274,0.001175126840212215,15.968717396259308,0.007023693724659097,0.234814453125,437,-0.0006729527976858662,0.04930400269053817,4474880,-1.4901161193847656e-08,0.0,154.75,402.5000000000002,334.49,1.7097113668918609
273,0.0013568360281965397,15.96871766448021,0.009011541218205821,0.2717529296875,438,-0.0010285303895216202,0.053474479738696276,4485120,-2.2724270820617674e-08,25.0,133.5,350.0,322.55,1.7084757126867771
273,0.001334570464848639,15.96871749162674,0.009989765188038291,0.2526123046875,439,-0.0011900074270670303,0.05359627991008006,4495360,-1.080334186553955e-08,25.0,154.75,350.0,329.97,1.7028064630925654
273,0.0013871921554596156,15.968717634677887,0.008787577047951346,0.2714599609375,440,-0.0010530356605158886,0.054291254219763496,4505600,1.080334186553955e-08,25.0,170.0,327.5000000000002,329.93,1.7184991411864758
273,0.0010933682078075435,15.968717539310456,0.008791629007464507,0.224755859375,441,-0.0007046565653581638,0.051690985576956984,4515840,-2.570450305938721e-08,25.0,160.0,302.5000000000002,330.07,1.7328349769115448
273,0.0011290813718090932,15.968717634677887,0.008579994128012913,0.2427490234375,442,-0.00124344756550272,0.05079696391822003,4526080,-6.332993507385254e-09,25.0,154.25,325.0,330.27,1.717488595098257
273,0.001301223671710261,15.96871801018715,0.0088104782254959,0.2754150390625,443,-0.0011047027015592902,0.05302921536655989,4536320,1.2665987014770507e-08,25.0,161.75,357.5000000000007,337.68,1.7282277449965477
273,0.0012061283567021519,15.968717747926712,0.010973316966556013,0.24833984375,444,-0.0011399831153539707,0.05455947944747695,4546560,-1.4156103134155273e-08,47.50000000000001,186.25,430.0000000000004,347.34,1.7322353951632976
273,0.0011108757550175596,15.96871758699417,0.009273062206011673,0.1948974609375,445,-0.0006313207501079887,0.05422375583828161,4556800,-9.685754776000977e-09,50.0,192.25,452.50000000000017,347.74,1.721614632755518
273,0.0013952978304587304,15.968717861175538,0.009901989030913683,0.2707763671875,446,-0.001030778325002757,0.05428749243762333,4567040,1.5273690223693846e-08,47.50000000000001,195.0,477.5000000000002,342.55,1.716030904650688
273,0.0013727384558563926,15.968717360496521,0.006891226229618042,0.2818603515625,447,-0.0009596573087037541,0.0504060826313002,4577280,1.6763806343078613e-08,25.0,164.75,360.0000000000009,332.62,1.730449615418911
273,0.001195665947989255,15.968717610836029,0.007821816436080552,0.237939453125,448,-0.0009860612652119016,0.052168483490126594,4587520,-4.470348358154297e-09,25.0,156.75,357.5000000000007,328.72,1.7356068976223469
273,0.0013455012452880054,15.968694937229156,0.0047301745248205405,0.2691162109375,449,-0.0008497225731844083,0.048759113688699215,4597760,-1.080334186553955e-08,0.0,125.5,252.50000000000023,320.4,1.6711786963045596
273,0.001404320797365699,15.968708461523056,0.004947157604087771,0.2877197265625,450,-0.0010545979297603481,0.04955679258001464,4608000,2.2351741790771484e-09,0.0,115.5,252.50000000000023,319.82,1.6446567341685294
273,0.001578854288442244,15.968712884187699,0.004765303299667778,0.2841796875,451,-0.0005677467437635641,0.05094651511883195,4618240,7.82310962677002e-09,0.0,77.25,150.0,311.59,1.6570679768919945
273,0.0014336190862024977,15.96871775984764,0.007201204817738472,0.3029541015625,452,-0.0011701830837409944,0.05266818623074261,4628480,4.8428773880004884e-09,25.0,86.25,150.0,314.42,1.6862840205430984
273,0.001391039329251953,15.968717229366302,0.006110227411454616,0.289794921875,453,-0.0008177033174433746,0.050095039192030864,4638720,1.080334186553955e-08,22.500000000000007,97.0,175.0,320.7,1.6908629819750787
273,0.0011795130723214696,15.968717366456985,0.0070551390346963675,0.217138671875,454,-0.00089398420877842,0.049616520091010995,4648960,-2.2351741790771484e-09,25.0,117.5,202.50000000000023,328.11,1.6228930108249187
273,0.0010513924823044364,15.968717563152314,0.0072297195030841975,0.1934326171875,455,-0.0004972274495230522,0.04745376304996883,4659200,1.1175870895385742e-09,25.0,136.75,257.5000000000006,336.25,1.5748621612787246
272,0.0013900451452684593,15.968717843294144,0.006731167378165992,0.268798828125,456,-0.0008315315775689669,0.04709565566389087,4669440,-3.725290298461914e-09,0.0,133.25,250.0,336.91,1.6191139832139014
272,0.0014371313326137169,15.968715947866439,0.007840573868304546,0.2540771484375,457,-0.0003713901598530356,0.050817409220474265,4679680,5.960464477539063e-09,25.0,143.5,332.5000000000006,339.96,1.6420172676444054
272,0.0012729649736400006,15.968717694282532,0.006442225495084131,0.2772705078125,458,-0.0008834291220409796,0.05091629856409222,4689920,2.570450305938721e-08,22.500000000000007,141.0,400.0,331.36,1.6526073537766934
272,0.0014290255321867563,15.968689900636672,0.004061460435757169,0.279833984375,459,-0.0006833593080955325,0.04761819950401046,4700160,-2.9802322387695314e-09,0.0,123.0,400.0,322.26,1.633991551399231
272,0.0011362728768631314,15.968717473745347,0.0061253049851416105,0.2478271484375,460,-0.0008739169612454134,0.04824791641069057,4710400,-4.8428773880004884e-09,0.0,103.75,225.0,317.26,1.6201800905168056
272,0.0014179459723067112,15.968716984987259,0.00803189976450085,0.265673828125,461,-0.0008497265560436062,0.05041969531985924,4720640,-1.2665987014770507e-08,0.0,104.5,225.0,321.65,1.647154401987791
272,0.0011316906907524072,15.968717807531357,0.008388245748938062,0.2274169921875,462,-0.0006901003976963693,0.049337337678029176,4730880,-7.450580596923828e-09,22.500000000000007,133.75,275.0,329.02,1.6492737039923668
272,0.0011169595669187516,15.968717521429062,0.0074766000396266465,0.254150390625,463,-0.0005685609956344706,0.05060933782677772,4741120,-1.1920928955078126e-08,22.500000000000007,154.25,355.00000000000045,334.74,1.6467538207769394
272,0.0013491455711573507,15.968717110157012,0.006334188371658911,0.2843505859375,464,-0.0009609088538127253,0.04731607516926646,4751360,-6.7055225372314455e-09,22.500000000000007,143.5,305.00000000000045,327.12,1.6706225998699664
272,0.0012381228032438685,15.968717247247696,0.006268899702808995,0.2645263671875,465,-0.0007678365720494185,0.04971067959972332,4761600,3.725290298461914e-09,0.0,127.0,355.00000000000045,320.59,1.65938041806221
272,0.0016287997140949529,15.968717181682587,0.006346106538353524,0.3380859375,466,-0.0009863193619821687,0.052843492996733146,4771840,-1.1920928955078126e-08,22.500000000000007,116.0,227.5000000000002,319.62,1.6509194485843182
272,0.00130101989892637,15.968717342615127,0.007071974242080614,0.25458984375,467,-0.0008038901454710867,0.048820050994060206,4782080,5.960464477539063e-09,25.0,113.5,200.0,318.41,1.6407258830964566
272,0.0011783025847478257,15.968717283010482,0.006418346033080979,0.2343017578125,468,-0.00023114377254387363,0.0497143164702351,4792320,-6.7055225372314455e-09,0.0,104.25,200.0,317.09,1.6875043526291846
272,0.0010013528207025502,15.968717646598815,0.007070330793976609,0.2228271484375,469,-0.00054096104358905,0.05057109578143858,4802560,-1.1175870895385742e-09,22.500000000000007,105.75,200.0,314.77,1.6781810328364373
272,0.0013446626345512414,15.968717277050018,0.00607552871374537,0.271533203125,470,-0.0010963180073304101,0.046767651139455614,4812800,-5.215406417846679e-09,0.0,99.25,200.0,315.95,1.6585571050643921
272,0.0014437682910738658,15.968697983026505,0.004671459335087391,0.298193359375,471,-0.0008384958651731722,0.044778747127060974,4823040,-2.2351741790771484e-09,0.0,90.75,200.0,311.49,1.609321253746748
272,0.0014607974860325612,15.968717116117478,0.005238509668083679,0.3048095703125,472,-0.0007824757012713235,0.048409079208686326,4833280,-1.1920928955078126e-08,0.0,76.25,175.0,306.24,1.6638785637915134
272,0.0013785941139758506,15.96871738433838,0.007253587567447539,0.268212890625,473,-0.0004393725113914115,0.050718788103289135,4843520,-3.7252902984619143e-10,0.0,95.75,200.0,310.59,1.6564156517386437
