frames,P01:episode_rewards,episode_length,PMM:episode_rewards,epoch_idx,explained_variance,policy_entropy,value_loss,grad_norm,advantage_norm,fps,P09:episode_rewards,policy_loss
6840000,122.4,1797.95,276.76,855,0.9004531997442246,0.9810164320468903,0.07465670514851809,0.9611303718541231,2.890628445148468,205,384.0,0.0009985060190956575
6848000,95.20000000000002,1778.34,273.76,856,0.8875462287664413,0.9466425240039825,0.13604634088464082,1.5381670852596607,3.9231771409511564,205,384.0,-0.02459293225536385
6856000,98.8,1781.94,278.41,857,0.8742153990268707,0.9402859979867935,0.14039856643415988,1.490022660300233,4.113375281095505,206,384.9000000000001,-0.04109117140978924
6864000,98.8,1793.24,281.44,858,0.8824081552028656,0.931728726029396,0.1366129162814468,1.5651971225157408,3.823963004350662,206,393.0,-0.022178632599534467
6872000,98.8,1788.05,279.77,859,0.8744100761413575,0.9496682631969452,0.14789779693819582,1.7791582926879135,3.9502911877632143,205,393.1,-0.012215729197487235
6880000,89.80000000000001,1775.59,279.59,860,0.8620466297864914,0.9427401995658875,0.08797639574855566,1.2560785803120431,3.207243813276291,206,393.1,-0.023679115507984533
6888000,96.4,1776.39,281.77,861,0.9122940242290497,0.905218243598938,0.07867608550004661,1.1733560861654477,2.946844280958176,206,393.1,0.0030877827329095454
6896000,89.5,1767.69,277.68,862,0.8467988556623459,0.9027360224723816,0.15627129662781955,2.1108827207744874,4.094673724174499,206,384.9000000000001,-0.050600911316869314
6904000,98.2,1763.11,277.74,863,0.8865188485383988,0.9391373610496521,0.12093466788530349,1.6051759446527833,3.7682137095928194,205,384.9000000000001,-0.007074057975551114
6912000,98.2,1766.51,277.54,864,0.8451604533195496,1.002150422334671,0.0872994118789211,1.0921299084493734,2.959111142158508,205,384.9000000000001,-0.025075291873363312
6920000,98.2,1759.06,274.56,865,0.7719596618413925,0.9339962440729142,0.11702922177501023,1.517252623732231,3.750157550573349,205,384.9000000000001,-0.024429249273380263
6928000,122.4,1756.29,274.27,866,0.8848030698299408,0.9460888832807541,0.1065721236122772,1.4359520795806335,3.34130539894104,206,384.9000000000001,-0.003089030748960795
6936000,89.80000000000001,1755.44,270.98,867,0.7600918710231781,1.0259047937393189,0.136995015302673,1.6419274630004086,4.10380112528801,206,386.70000000000005,-0.025551146038342267
6944000,78.89999999999999,1752.53,267.91,868,0.8803121441602707,0.972908096909523,0.08810113338753581,1.2958598254628628,3.1369942569732667,205,394.3,-0.02084927093150327
6952000,77.2,1748.56,265.37,869,0.7751172012090684,0.9817973351478577,0.05863081901334226,0.8382071378593379,2.6208145129680633,205,394.3,-0.010170606149185914
6960000,78.89999999999999,1742.56,263.63,870,0.8602204483747482,0.9303739082813263,0.11439353324007243,1.2782470625360052,3.5452422279119493,205,393.1,-0.013308453552308492
6968000,78.89999999999999,1741.83,265.61,871,0.8883689796924591,0.9467604315280914,0.1461015134770423,1.7804990437735055,4.245729374885559,205,393.1,-0.030187975843437017
6976000,77.2,1723.79,262.02,872,0.8936486387252808,1.0042116475105285,0.1124449431616813,1.4339744978411224,3.540033807754517,205,392.1,-0.020828928062983323
6984000,69.7,1703.09,261.32,873,0.8278574115037918,1.0340479391813278,0.07850398472975939,0.9199951212975577,2.7870921790599823,205,392.1,-0.019542150718625636
6992000,66.8,1688.0,257.9,874,0.873174695968628,0.9903181153535843,0.1253011566027999,1.3748475996269327,3.7368862521648407,205,392.1,-0.007919494896123069
7000000,66.8,1664.62,249.23,875,0.8708551859855652,1.023013540506363,0.11086329631507397,1.3745361150653554,3.3563303327560425,205,383.1,-0.014626280963566387
7008000,69.7,1666.82,246.88,876,0.7556272739171982,1.0240314942598343,0.10717066711280494,1.3825809057333731,3.319575092792511,205,368.2000000000001,-0.019350579704623668
7016000,72.7,1670.19,243.51,877,0.815043386220932,1.0209022825956344,0.08154481228441,1.0686327381953764,2.931878514289856,205,368.10000000000014,-0.02187201593304053
7024000,69.7,1641.86,235.38,878,0.8544560438394546,1.0137332755327224,0.15911083959508687,1.52054506681946,4.2676968765258785,205,351.1,-0.023032807392883114
7032000,66.8,1626.51,230.84,879,0.859411916732788,1.007394135594368,0.0860692170727998,1.0369807674713705,3.069475908279419,205,349.2,-0.013950480668063392
7040000,64.8,1633.87,229.97,880,0.818465039730072,0.9836797726154327,0.13322826611809432,1.384129210486147,3.7926856315135957,205,351.1,-0.014925053002079948
7048000,66.60000000000001,1638.06,231.18,881,0.8701022535562515,0.9461472135782242,0.0961976299341768,1.2444732205692364,3.4007395124435424,205,349.2,-0.024678014078817798
7056000,69.7,1643.24,234.69,882,0.862208965420723,0.9715916609764099,0.10718131931498646,1.2447965801838459,3.5642745435237884,205,352.20000000000005,-0.01594158195890486
7064000,69.7,1639.91,233.87,883,0.853151130080223,0.9446023464202881,0.12267994780093432,1.409493095968363,3.7548063468933104,205,352.20000000000005,-0.019299656748189592
7072000,69.7,1644.7,237.68,884,0.8884848606586456,0.9376093113422393,0.09837922617793084,1.1407086304719989,3.348798884153366,205,354.4,-0.006690250721003394
7080000,72.7,1659.66,240.2,885,0.8441265070438385,0.949741587638855,0.13204653535038233,1.509381109286777,3.968932703733444,205,352.6,-0.02783743576274901
7088000,76.6,1683.2,248.37,886,0.8388063836097718,1.003596979379654,0.16311879383865743,2.1869167512182166,4.219139237403869,205,358.80000000000007,-0.022314890976995228
7096000,76.6,1682.48,250.5,887,0.8766848164796829,0.9962000042200089,0.06861253328621388,0.8874031261750852,2.7688950055837633,205,361.5,-0.011795508872901338
7104000,76.6,1670.62,247.82,888,0.8320146840810776,0.9652487826347351,0.12777482526376843,1.517249333073132,3.9306801629066466,205,355.30000000000007,-0.0212061879853718
7112000,76.6,1670.35,246.27,889,0.8662206172943115,0.9668385469913483,0.14955359677784144,1.670562096558744,4.138762738704681,205,352.3,-0.032677945966133846
7120000,77.9,1679.2,252.05,890,0.8392758303880692,0.9819123870134354,0.12333163239061833,1.315722603505327,3.6520428574085235,205,358.30000000000007,-0.012862144599785097
7128000,77.9,1685.59,251.57,891,0.8306931900978088,0.9596811205148696,0.11879534260369837,1.3435289357003088,3.766574718952179,205,358.30000000000007,-0.024554346063378033
7136000,77.9,1686.05,250.89,892,0.8527886188030243,0.9193928629159928,0.13743234555236994,1.3198341973311,3.960099116563797,205,361.2,-0.011886846331035485
7144000,78.0,1689.18,252.69,893,0.8668088394403458,0.9717865401506424,0.13429975439794362,1.3474405149049462,4.003465474843979,205,366.0,-0.015639705629146194
7152000,97.8,1702.11,252.74,894,0.8186381393671036,0.9913398307561875,0.059636800191365184,1.2148172646438762,2.576358246207237,205,366.1,-0.014596035766298882
7160000,97.8,1702.93,251.3,895,0.7894297105073929,0.9485841351747513,0.10346802410669625,1.2409640759844145,3.069181683063507,205,366.1,-0.02309585277311271
7168000,19.000000000000004,1530.29,223.22,896,0.4995227813720703,0.6780400974303484,0.36359289701096714,3.260354954406064,6.1635644507408145,205,366.0,-0.04945373009075411
7176000,0.0,1152.34,156.87,897,0.44569180309772494,0.9508507993817329,0.05958815765101463,1.0642973594705851,2.742994600534439,205,355.20000000000005,-0.020760585274983895
7184000,0.0,1106.26,146.23,898,0.7206761664152146,1.0206440824270249,0.03493490872904658,0.4938309658534621,2.0152984184026717,205,355.20000000000005,-0.004444071146135684
7192000,0.0,1079.45,138.82,899,0.8429677450656891,1.007251085639,0.04348735691979527,0.6051543864636612,2.230510858297348,205,354.09999999999997,-0.0054494648984473315
7200000,0.0,1070.54,135.88,900,0.814025496840477,0.9709354120492936,0.17814862851053476,1.6339552873104934,4.175603494644165,205,353.1,-0.007429180243707379
7208000,0.0,1071.69,134.92,901,0.8619979292154312,0.9895719355344772,0.10607296917587519,1.2234822103678036,3.535320507287979,205,353.1,-0.03807087095294264
7216000,0.0,1091.61,139.31,902,0.8627335453033447,0.9833566212654113,0.07349578321911394,0.9655587842447448,2.981079123020172,205,357.6,-0.008702677119581495
7224000,0.0,1092.04,140.7,903,0.739070857167244,1.0227363020181657,0.10805929504334927,1.2495656667592066,3.638743462562561,205,357.6,-0.020330899531254543
7232000,0.0,1098.3,140.29,904,0.7697338473796844,1.012537064552307,0.06781630530487746,0.8066699786038375,2.7663720703125,205,354.3,-0.009881681851329632
7240000,0.0,1101.81,140.61,905,0.8713141024112702,0.9426316231489181,0.13091136518865823,1.427440854585966,4.040376216173172,205,357.0,-0.00017392045818269254
7248000,0.0,1119.12,139.6,906,0.9020286387205124,0.9738525211811065,0.09800290934741497,1.225016849709174,3.488747355937958,205,357.0,-0.017292720691184513
7256000,0.0,1132.1,142.68,907,0.8121014308929443,1.01649837911129,0.08602424471639097,1.1281588043612714,3.278895388841629,205,357.0,-0.010165407151143882
7264000,0.0,1140.35,145.27,908,0.7383889365196228,0.9778826493024826,0.14131201930344106,1.4680272106652392,4.074704880714417,205,357.9000000000001,-0.01519072488648817
7272000,0.0,1141.08,146.96,909,0.8768562197685241,0.9549825865030289,0.1442961836606264,1.4561864091077994,4.2414987492561345,205,357.5,-0.019331119554117322
7280000,0.0,1147.33,154.49,910,0.8317231971025467,1.0150800102949142,0.11948664825409651,1.219065563961148,3.4430810582637785,205,362.4,-0.014405850025941618
7288000,0.0,1154.27,156.41,911,0.8562962549924851,0.9858026075363159,0.10499459478538484,1.3188219116823652,3.272735605239868,205,366.20000000000005,-0.022596424184157513
7296000,0.0,1192.86,166.22,912,0.8821087902784348,0.8964262735843659,0.17395738932304083,1.6797186299731017,4.5924357426166535,205,366.20000000000005,-0.020159143836935983
7304000,1.9000000000000004,1309.73,186.79,913,0.8750788468122482,0.9563342618942261,0.12203154060058295,1.3106323358590137,3.761768183708191,205,373.3,-0.020899937592912466
7312000,2.0,1350.99,193.96,914,0.8864015167951584,0.9921680223941803,0.08823582716751843,0.9982676265431061,3.0825482952594756,205,376.0,-0.017927174790966092
7320000,2.0,1381.36,198.72,915,0.8785464745759964,0.9671475559473037,0.08160992802120745,1.1237025955157398,3.0598917591571806,205,376.0,-0.021832634969468925
7328000,2.9000000000000004,1439.86,207.52,916,0.8682892715930939,0.972478398680687,0.11526305384933949,1.3318392795670768,3.6968082964420317,205,376.0,-0.017552822035504505
7336000,3.0,1525.23,222.51,917,0.8808761215209961,0.9801151174306869,0.10542091773822904,1.3335193703978316,3.6141313552856444,205,376.0,-0.02126257050782442
7344000,30.400000000000006,1652.48,243.11,918,0.8701323980093002,0.997177654504776,0.08617142122238874,1.167864305653431,3.263035230636597,205,382.30000000000007,-0.01760063414374599
7352000,35.9,1680.01,248.4,919,0.8061089807748795,1.021679722070694,0.07031884692143649,0.8806222781353137,2.8246389555931093,205,382.30000000000007,-0.006674173338979017
7360000,82.10000000000001,1750.6,260.71,920,0.82005504488945,0.9524962538480759,0.12585125937126576,1.312614802874064,3.877363827228546,205,382.30000000000007,-0.028031983976834454
7368000,96.0,1789.38,270.31,921,0.8848896640539169,0.9473582482337952,0.15493317645974458,1.9068015795805504,4.120521360635758,205,385.0,-0.037247225014434664
7376000,117.60000000000001,1819.05,279.81,922,0.8958288091421127,0.9594723552465438,0.12477249478921294,1.2952431398459567,3.782950713634491,205,385.0,-0.014495149715803563
7384000,117.60000000000001,1819.05,279.81,923,0.8632137024402619,0.9909872943162918,0.06126334294676781,0.9312864033310835,2.7037003099918366,205,385.0,-0.007042801849311217
7392000,113.6,1807.79,276.01,924,0.8737063050270081,0.962190271615982,0.1448891501221806,1.3683490631138642,4.058480182886123,205,385.0,-0.0077771607205249895
7400000,117.2,1796.7,275.33,925,0.9018584161996841,0.9666831231117249,0.09154031625948847,1.268282646984918,3.4024831771850588,205,385.0,-0.023628079544287174
7408000,119.8,1791.78,276.85,926,0.9000728797912597,1.0001260936260223,0.05893129667267203,0.8347657324696024,2.7650113797187803,205,378.70000000000005,-0.012078957097255625
7416000,119.8,1775.74,273.33,927,0.9097935217618942,0.976506222486496,0.10631380730774254,1.2948866460789952,3.546773964166641,204,376.20000000000005,-0.007006885998416692
7424000,117.0,1752.3,271.2,928,0.9074460506439209,0.9777661210298538,0.1059660801757127,1.2526040934976812,3.4308845818042757,204,378.6,-0.024850214070174844
7432000,96.0,1733.25,261.27,929,0.9014206779003143,0.977047513127327,0.08700698336586356,1.1118635362447498,3.1766437137126924,204,376.0,-0.015435913233377506
7440000,95.4,1741.65,262.4,930,0.8411708664894104,0.995487899184227,0.10465149504132569,1.269108670109713,3.3805139303207397,205,376.20000000000005,-0.024732686439529063
7448000,95.4,1739.74,261.97,931,0.9092478370666504,0.9851181137561799,0.06083431358449161,0.9203587834377651,2.727402011156082,204,376.20000000000005,-0.0021361642600822963
7456000,95.4,1742.91,261.66,932,0.9106024867296219,0.9258528029918671,0.11013744498603045,1.3671141704023406,3.7418583285808564,204,376.20000000000005,-0.014949203063733875
7464000,95.4,1739.4,264.01,933,0.9171332061290741,0.887312576174736,0.13311559752561153,1.4473509253169465,3.8661171913146974,204,376.0,-0.03452291535912082
7472000,95.4,1756.22,265.34,934,0.8838366204500199,0.9009035861492157,0.0823233778681606,1.5988946066548877,3.2508909249305726,204,376.20000000000005,-0.008287764464039355
7480000,89.7,1767.15,268.31,935,0.9033183187246323,0.9692408549785614,0.07689344936050474,0.9856951445738303,2.987859219312668,204,378.0,-0.007147123098839074
7488000,86.3,1753.45,264.0,936,0.8951403814554214,0.9500182980298996,0.15051338861696423,1.8421730118410222,4.051396124362945,204,376.20000000000005,-0.016444382517656776
7496000,86.3,1760.36,264.68,937,0.9001889669895172,0.9442892336845398,0.10870924036949874,1.2054611937221131,3.585141659975052,204,378.0,-0.0207922877848614
7504000,79.7,1768.31,268.71,938,0.90151646733284,0.9448244774341583,0.10962634342722595,1.665486641821496,3.6844495332241056,204,384.50000000000006,-0.0290141475351993
7512000,76.9,1741.86,263.21,939,0.911083310842514,0.9806619030237198,0.07676118555944413,0.9288536454222033,2.9031408441066744,204,378.5,-0.019801116418966556
7520000,76.9,1746.96,264.53,940,0.8680666702985763,0.9150794589519501,0.10057989070191979,1.0624736431893593,3.367636866569519,204,378.5,-0.019736609134706668
7528000,75.30000000000001,1731.7,258.25,941,0.874391456246376,0.9296030193567276,0.11903454157523811,1.6127588686240388,3.666820316314697,204,378.5,-0.027763266297988594
7536000,76.9,1734.5,257.5,942,0.8837230336666108,0.9340131705999375,0.10127141086850315,1.1682411020117427,3.2990123736858368,204,378.5,-0.022366974753967952
7544000,76.9,1742.06,256.33,943,0.9159334838390351,0.9385369741916656,0.0794813203252852,1.0415283262366397,3.103511439561844,204,383.1,0.00288879067520611
7552000,76.9,1737.31,254.13,944,0.9053979998826981,0.9300056833028794,0.08361834837123752,1.168708746214302,3.026794298887253,204,383.1,-0.01846334258792922
7560000,79.7,1769.67,261.02,945,0.8907985532283783,0.9579093825817108,0.11371789466124028,1.2621538057453165,3.5367645704746247,204,383.1,-0.0203515538409556
7568000,86.0,1772.4,264.19,946,0.9120018440485,0.9441787827014924,0.11791067136451602,1.3979558553575708,3.8696596789360047,204,383.1,-0.01136935914400965
7576000,86.0,1780.02,265.57,947,0.909430683851242,0.9133825773000717,0.14463631154038012,1.4945816573689894,4.195255506038666,204,383.1,-0.0224576683313353
7584000,76.9,1783.76,264.95,948,0.8603891742229461,0.9288043338060379,0.10284135789610445,1.2620382104561703,3.17706303358078,204,385.70000000000016,-0.028043978229979984
7592000,76.9,1785.38,265.32,949,0.9101365655660629,0.9043753856420517,0.1191423630528152,1.3470778805087662,3.691033738851547,204,386.60000000000014,-0.01935628993087448
7600000,76.9,1807.48,268.74,950,0.8717818820476532,0.877278384566307,0.12170441856607794,1.3656641808165488,3.8913105654716493,204,386.60000000000014,-0.02501891745836474
7608000,76.9,1833.38,277.62,951,0.894155575633049,0.9329797124862671,0.10877067916095257,1.3981139938222298,3.7350805377960206,204,401.0,-0.007356838139166939
7616000,76.9,1832.66,279.53,952,0.9070213907957076,0.9637016361951828,0.06016105221584439,0.9322831566933438,2.6688976806402205,204,401.0,-0.007001546621904708
7624000,94.8,1839.43,280.78,953,0.8762050902843476,0.9224274557828903,0.1463070942182094,1.6714461149095612,3.760669977068901,204,401.0,-0.029226625482551755
7632000,99.5,1853.31,282.73,954,0.8991295832395554,0.9472211301326752,0.09945690013468265,1.4534688755042624,3.36152348279953,204,401.0,-0.029125000272470062
7640000,99.5,1851.82,283.64,955,0.9537710493803024,0.9265826743841171,0.044404964055866004,0.9840619486802841,2.44998061299324,204,401.2,-0.00034329009242355823
7648000,99.5,1891.33,283.4,956,0.9061430203914642,0.9610140663385391,0.10235517566092313,1.2218522359280435,3.64088916182518,204,403.50000000000006,-0.015297517821745715
